question,sql
What country had 20% imports from russia?,SELECT Country FROM table WHERE % of imports from Russia = 20%
What country had a 100% cut?,SELECT Country FROM table WHERE % cut = 100%
What network garnered 2.74 million viewers for Supernatural?,SELECT Network FROM table WHERE Viewers in millions = 2.74
What season had 2.52 million viewers?,SELECT TV season FROM table WHERE Viewers in millions = 2.52
What is the category for trains numbered 16609/16610?,SELECT Category FROM table WHERE Train No. = 16609/16610
What trains have a category of express and a weekly frequency?,SELECT Train Name FROM table WHERE Category = Express AND Frequency = Weekly
What is the train name that has a destination of Tuticorin?,SELECT Train Name FROM table WHERE Destination = Tuticorin
What is the frequency of trains numbered 12671/12672?,SELECT Frequency FROM table WHERE Train No. = 12671/12672
How many destinations have a weekly frequency and are named AC Express?,SELECT COUNT Destination FROM table WHERE Frequency = Weekly AND Train Name = AC Express
What is the number of frequencies that have a destination of Jaipur?,SELECT COUNT Frequency FROM table WHERE Destination = Jaipur
What is the pick # for player david grannis?,SELECT MAX Pick # FROM table WHERE Player = David Grannis
Which player belongs to deerfield academy (Massachusetts) college/junior/club team?,SELECT Player FROM table WHERE College/junior/club team = Deerfield Academy (Massachusetts)
Which nationality is kitchener rangers (ohl) college/junior/club team?,SELECT Nationality FROM table WHERE College/junior/club team = Kitchener Rangers (OHL)
Which nationality is player Brian Wilks?,SELECT Nationality FROM table WHERE Player = Brian Wilks
How many positions is player Tom Glavine?,SELECT COUNT Position FROM table WHERE Player = Tom Glavine
who directed the production code 2t5710?,SELECT Directed by FROM table WHERE Production code = 2T5710
what is the total number o production code where us viewers is 2.76?,SELECT COUNT Production code FROM table WHERE U.S. viewers (million) = 2.76
who wrote the no 2?,SELECT Written by FROM table WHERE No. = 2
What is the maac in the macc tournament results is quarterfinals?,SELECT MAAC FROM table WHERE MAAC Tournament Result = Quarterfinals
What is the maac when the overall is 26-8?,SELECT MAAC FROM table WHERE Overall = 26-8
How many maac are there that have 14th as the ncaa and the overall is 20-10?,SELECT COUNT MAAC FROM table WHERE NCAA Seed = 14th AND Overall = 20-10
How many overall in the year 2010-2011?,SELECT COUNT Overall FROM table WHERE Year = 2010-2011
In which year is the overall 29-4?,SELECT Year FROM table WHERE Overall = 29-4
What is the regular season results for the year 2011-2012?,SELECT Regular Season Results FROM table WHERE Year = 2011-2012
How many drivers had a time of 3:09:45?,SELECT COUNT Driver FROM table WHERE Race Time = 3:09:45
How many drivers drove 300 laps at average speed of 103.594?,SELECT COUNT Driver FROM table WHERE Laps = 300 AND Average Speed (mph) = 103.594
How many dates had an average speed of 102.003?,SELECT COUNT Date FROM table WHERE Average Speed (mph) = 102.003
How many laps were driven in 2009?,SELECT Laps FROM table WHERE Year = 2009
How many laps were completed in the race with time of 3:03:50?,SELECT Laps FROM table WHERE Race Time = 3:03:50
How many miles were driven with the average speed at 116.81?,SELECT Miles (km) FROM table WHERE Average Speed (mph) = 116.81
What was the season number for production code E2110?,SELECT Season no. FROM table WHERE Production code = E2110
What was the original air date for season number 2?,SELECT Original air date FROM table WHERE Season no. = 2
What was the season number episode directed by John David Coles?,SELECT Season no. FROM table WHERE Directed by = John David Coles
What was the number of US Viewers in the episode directed by Steve Shill and having a production code of E2102?,SELECT U.S. Viewers (millions) FROM table WHERE Directed by = Steve Shill AND Production code = E2102
What was the number of season number entries that had US Viewers of 12.30 million?,SELECT COUNT Season no. FROM table WHERE U.S. Viewers (millions) = 12.30
What was the date of the game in week 3?,SELECT Date FROM table WHERE Week = 3
What was the final score when the game was @ roughriders?,SELECT Final Score FROM table WHERE Opponent = @ Roughriders
What was the total number of weeks where the game played Ivor Wynne Stadium?,SELECT COUNT Week FROM table WHERE Location = Ivor Wynne Stadium
What was the location for when the opponent was @ roughriders?,SELECT Location FROM table WHERE Opponent = @ Roughriders
What was the final score when the attendance was 25598?,SELECT Final Score FROM table WHERE Attendance = 25598
What location was the game on October 6?,SELECT Location FROM table WHERE Date = October 6
What's the lowest rating with 11.2 million viewers?,SELECT MIN Ranking FROM table WHERE Viewers (in millions of households) = 11.2
"When did was the start of the season that ended May 19, 1997?","SELECT Season premiere FROM table WHERE Season finale = May 19, 1997"
When did the season finale ranked at 73 first air?,SELECT Season finale FROM table WHERE Ranking = 73
Which season received 10.2 million viewers?,SELECT COUNT TV season FROM table WHERE Viewers (in millions of households) = 10.2
When 19/05/2002 is the date of withdrawn what is the name?,SELECT Name FROM table WHERE Withdrawn = 19/05/2002
"When ""virgen del perpetuo socorro"" is the name what is the highest year?","SELECT MAX Year FROM table WHERE Name = ""Virgen del Perpetuo Socorro"""
When 2008 t is the original number what is the lowest year?,SELECT MIN Year FROM table WHERE Original number = 2008 T
"When ""virgen de gracia"" is the name what is the date of withdrawn?","SELECT Withdrawn FROM table WHERE Name = ""Virgen de Gracia"""
When  9/07/1999 is the date of withdrawn what is the original number?,SELECT Original number FROM table WHERE Withdrawn = 9/07/1999
WHO WAS THE STAGE WINNER IN THE STAGE WHERE MICHAEL ALBASINI WON THE METAS VOLANTES CLASSIFICATION?,SELECT Stage (Winner) FROM table WHERE Metas Volantes Classification = Michael Albasini
Who got the mountains classification when Michael Albasini won the stage?,SELECT Mountains Classification FROM table WHERE Metas Volantes Classification = Michael Albasini
How many people were present at the July 10 game?,SELECT Attendance FROM table WHERE Date = July 10
What was the final score of the game played on July 10?,SELECT Final Score FROM table WHERE Date = July 10
What's the record achieved in the gamed played at BC Place Stadium?,SELECT Record FROM table WHERE Location = BC Place Stadium
During what week was the July 10 game played?,SELECT Week FROM table WHERE Date = July 10
When was the game on Taylor Field played?,SELECT Date FROM table WHERE Location = Taylor Field
Who placed fourth when the winner was Greg Hancock?,SELECT 4th placed FROM table WHERE Winner = Greg Hancock
Who was the runner-up on September 11?,SELECT Runner-up FROM table WHERE Date = September 11
How many rounds were on July 10?,SELECT COUNT Round FROM table WHERE Date = July 10
Name the number of years for 18.5,SELECT COUNT Year FROM table WHERE Avg. Finish = 18.5
Name the max top 5 for avg finish being 27.6,SELECT MAX Top 5 FROM table WHERE Avg. Finish = 27.6
Name the number of wins for 30 starts,SELECT COUNT Wins FROM table WHERE Starts = 30
Name the year for  donlavey racing bill davis racing,SELECT Year FROM table WHERE Team(s) = Donlavey Racing Bill Davis Racing
Name the starts for 23.7,SELECT Starts FROM table WHERE Avg. Start = 23.7
Name the position for 23.7 avg start,SELECT COUNT Position FROM table WHERE Avg. Start = 23.7
What is the car number for the Chevrolet Monte Carlo that Teresa Earnhardt owns and Paul Menard is her driver?,SELECT MIN # FROM table WHERE Car(s) = Chevrolet Monte Carlo AND Listed Owner(s) = Teresa Earnhardt AND Driver(s) = Paul Menard
What type of car does Jeff Fuller drive?,SELECT Car(s) FROM table WHERE Driver(s) = Jeff Fuller
How many cars does Gregg Mixon own?,SELECT COUNT Car(s) FROM table WHERE Listed Owner(s) = Gregg Mixon
Who is Wayne Day's crew chief?,SELECT Crew Chief FROM table WHERE Listed Owner(s) = Wayne Day
What number is on the car that Geoffrey Bodine drives?,SELECT MIN # FROM table WHERE Driver(s) = Geoffrey Bodine
What episode number in the season is episode 24 in the series?,SELECT No. in season FROM table WHERE No. in series = 24
How many episodes in the season were directed by Jeremy Podeswa?,SELECT COUNT No. in season FROM table WHERE Directed by = Jeremy Podeswa
What is the name of the episode directed by Miguel Arteta?,SELECT Title FROM table WHERE Directed by = Miguel Arteta
How many episodes in the series were directed by Alan Taylor?,SELECT COUNT No. in series FROM table WHERE Directed by = Alan Taylor
How many different teams had an average start of 12.9?,SELECT COUNT Team(s) FROM table WHERE Avg. Start = 12.9
How high was the amount of winnings (in $) in the year with 15 starts?,SELECT Winnings FROM table WHERE Starts = 15
How many different amounts of winnings were there for the year when the team had an average finish of 17.4?,SELECT COUNT Winnings FROM table WHERE Avg. Finish = 17.4
What was the top 5 in the year with an average finish of 8.2?,SELECT MIN Top 5 FROM table WHERE Avg. Finish = 8.2
What was the position of the team with an average finish of 21.5?,SELECT Position FROM table WHERE Avg. Finish = 21.5
How many years was the position 97th?,SELECT COUNT Year FROM table WHERE Position = 97th
How many wins when the average start is 29.0?,SELECT COUNT Wins FROM table WHERE Avg. Start = 29.0
"What is the average finish when winnings equals $71,200?","SELECT Avg. Finish FROM table WHERE Winnings = $71,200"
"What year did the winnings equal $281,945?","SELECT Year FROM table WHERE Winnings = $281,945"
What are the top 5 average finishes equalling 40.3?,SELECT Top 5 FROM table WHERE Avg. Finish = 40.3
Who wrote episode 31 in the series?,SELECT Written by FROM table WHERE No. in series = 31
What was the date that the episode with a production code of 213 was originally aired?,SELECT Original U.S. air date FROM table WHERE Prod. code = 213
"Who was playing when the score was 5–7, 6–7 (4–7)?","SELECT Opponents FROM table WHERE Score = 5–7, 6–7 (4–7)"
"Who was playing when the score was 5–7, 5–7?","SELECT Opponents FROM table WHERE Score = 5–7, 5–7"
"How many partners were there when the score was 7–6 (7–4) , 6–3?","SELECT COUNT Partner FROM table WHERE Score = 7–6 (7–4) , 6–3"
What was their record when they played the stampeders?,SELECT Record FROM table WHERE Opponent = Stampeders
What was their record in week 11?,SELECT Record FROM table WHERE Week = 11
Name the least wins,SELECT MIN Wins FROM table
Name the avg start for avg finish of 18.3,SELECT Avg. Start FROM table WHERE Avg. Finish = 18.3
Name the year for #16 roush racing for poles less than smaller 1.0,SELECT Year FROM table WHERE Team(s) = #16 Roush Racing AND Poles < 1.0
Name the transmission for  ps (kw; hp) @4500-6000,SELECT Transmission FROM table WHERE Power@rpm = PS (kW; hp) @4500-6000
Name the 0–100km/h acceleration  for  ps (kw; hp) @5400,SELECT 0–100km/h acceleration FROM table WHERE Power@rpm = PS (kW; hp) @5400
Name the listen owners for repairone,SELECT Listed Owner(s) FROM table WHERE Primary Sponsor(s) = RepairOne
Name the trucks for scott neal,SELECT Truck(s) FROM table WHERE Crew Chief = Scott Neal
Name the listed owners for brevak racing,SELECT Listed Owner(s) FROM table WHERE Team = Brevak Racing
Name the crew chief for ricky craven,SELECT Crew Chief FROM table WHERE Driver(s) = Ricky Craven
Name the drivers for superchips,SELECT Driver(s) FROM table WHERE Primary Sponsor(s) = Superchips
When was Viva Cuba submitted?,SELECT Year (Ceremony) FROM table WHERE Spanish title = Viva Cuba
Name the name for 15 yield,SELECT Name or Number FROM table WHERE Yield (megatons) = 15
What is the rank of the company known for retailing?,SELECT COUNT State Rank by Revenue FROM table WHERE Known for = Retailing
What is the rank for Murphy Oil?,SELECT State Rank by Revenue FROM table WHERE Company Name = Murphy Oil
Where is the company with estimated revenue of 33.3 billion headquartered?,SELECT Headquarters City FROM table WHERE Revenue ($billions) 2012 estimate = 33.3
What is the national rank of Windstream?,SELECT MIN National Rank FROM table WHERE Company Name = Windstream
What is the state rank of the company with 6.8 billion in revenue?,SELECT State Rank by Revenue FROM table WHERE Revenue ($billions) 2012 estimate = 6.8
Name the entrant for benedicto campos,SELECT Entrant FROM table WHERE Driver = Benedicto Campos
Name the number for  automóvil club argentino for juan manuel fangio,SELECT No FROM table WHERE Entrant = Automóvil Club Argentino AND Driver = Juan Manuel Fangio
Name the most number for automóvil club argentino for benedicto campos,SELECT MAX No FROM table WHERE Entrant = Automóvil Club Argentino AND Driver = Benedicto Campos
Name the driver for talbot l6,SELECT Driver FROM table WHERE Engine = Talbot L6
Name the constructor for alberto ascari,SELECT Constructor FROM table WHERE Driver = Alberto Ascari
Name the chassis for alta,SELECT Chassis FROM table WHERE Constructor = Alta
The Maserati 4cl's minimum no was?,SELECT MIN No FROM table WHERE Chassis = Maserati 4CL
How many entrants was yves giraud-cabantous?,SELECT COUNT Entrant FROM table WHERE Driver = Yves Giraud-Cabantous
What chasis did the maserati l6s have?,SELECT Chassis FROM table WHERE Engine = Maserati L6s
How many drivers did Bob Gerard Racing have?,SELECT COUNT Driver FROM table WHERE Entrant = Bob Gerard Racing
"For the team with 7 points, how many points were scored against this season?",SELECT COUNT Pts Agst FROM table WHERE Points = 7
What is the maximum number of points scored against?,SELECT MAX Pts Agst FROM table
What is Chesterfield Spires average?,SELECT Average FROM table WHERE Club = Chesterfield Spires
What is the total number of January (°C) temperatures when the July (°C) temperatures were 22/13?,SELECT COUNT January (°C) FROM table WHERE July (°C) = 22/13
What is the total number of January (°C) temperatures when the July (°C) temperatures were 23/15?,SELECT COUNT January (°C) FROM table WHERE July (°C) = 23/15
In what location were the January (°F) temperatures 30/17?,SELECT Location FROM table WHERE January (°F) = 30/17
What were the  July (°C) temperatures when the July (°F) temperatures were 71/55?,SELECT July (°C) FROM table WHERE July (°F) = 71/55
What were the  January (°F) temperatures in the Corner Brook location?,SELECT January (°F) FROM table WHERE Location = Corner Brook
Name the most points agst,SELECT MAX Pts Agst FROM table
Name the least lost,SELECT MIN Lost FROM table
who are the writers of the episode that had 3.07 millions of North American spectators?,SELECT Written by FROM table WHERE U.S. viewers (million) = 3.07
what is the biggest series episode number whose production code is 2t7211?,SELECT MAX No. FROM table WHERE Production code = 2T7211
what is the smallest series episode number whose production code is 2t7211?,SELECT MIN No. FROM table WHERE Production code = 2T7211
when was the premiere of the episode where the amount of North American spectators was 1.76 millions?,SELECT Original air date FROM table WHERE U.S. viewers (million) = 1.76
how many maximum series number have 2apx05 prod. code.,SELECT MAX Series # FROM table WHERE Prod. code = 2APX05
What are all the title directed by reginald hudlin,SELECT COUNT Title FROM table WHERE Directed by = Reginald Hudlin
reginald hudlin directed how many written by.,SELECT Written by FROM table WHERE Directed by = Reginald Hudlin
Who wore the episode with the production code of 1apx11?,SELECT Written by FROM table WHERE Prod. code = 1APX11
"Who wrote the episode titled ""heroes""?","SELECT Written by FROM table WHERE Title = ""Heroes"""
"If the rank is 11, what is the total amount?",SELECT Total FROM table WHERE Rank = 11
"If the school is Central Colleges of the Philippines CCP Bobcats, what is the stunts number?",SELECT Stunts FROM table WHERE School = Central Colleges of the Philippines CCP Bobcats
What is the 07 points minimum if the 08 points is 50?,SELECT MIN 07 Pts FROM table WHERE 08 Pts = 50
"If the POS is 3, what is the 08 points?",SELECT 08 Pts FROM table WHERE Pos = 3
"If the team is Rubio ñú, what is the 08 points?",SELECT 08 Pts FROM table WHERE Team = Rubio Ñú
"If the average is 1.2803, what is the total points maximum?",SELECT MAX Total Pts FROM table WHERE Avg = 1.2803
"If the POS is 4, what is the total PLD?",SELECT Total Pld FROM table WHERE Pos = 4
What is the team name when 243 is the total?,SELECT Team Name FROM table WHERE Total = 243
Which team names have 44.5 for tumbling?,SELECT Team Name FROM table WHERE Tumbling = 44.5
What is the total if 44 is tosses/pyramids?,SELECT Total FROM table WHERE Tosses/Pyramids = 44
How many deductions have 56.5 as tosses/pyramids?,SELECT Deductions FROM table WHERE Tosses/Pyramids = 56.5
What is the rank when 36.5 is tumbling?,SELECT COUNT Rank FROM table WHERE Tumbling = 36.5
What is the rank when 64.5 is tosses/pyramids?,SELECT MAX Rank FROM table WHERE Tosses/Pyramids = 64.5
How many different outcomes of the French Championships were there?,SELECT COUNT Outcome FROM table WHERE Championship = French Championships
How many different final scores were there in 1963?,SELECT COUNT Score in the final FROM table WHERE Year = 1963
Who directed the film titled 'Steam of Life'?,SELECT Director FROM table WHERE Film title used in nomination = Steam of Life
What year was the ceremony where the film 'Tummien Perhosten Koti' was submitted?,SELECT Year (Ceremony) FROM table WHERE Title in the original language = Tummien perhosten koti
What are the results for the film titled 'Joki'?,SELECT COUNT Result FROM table WHERE Title in the original language = Joki
"What was the domestic box office for the film that had a foreign box office of $26,600,000?","SELECT Domestic Box Office FROM table WHERE Foreign Box Office = $26,600,000"
"What was the domestic box office for ""House on Haunted Hill""?",SELECT Domestic Box Office FROM table WHERE Film = House on Haunted Hill
"What was the budget for ""Thirteen Ghosts""?",SELECT Budget FROM table WHERE Film = Thirteen Ghosts
What is every school for the Adelaide location?,SELECT School FROM table WHERE Location = Adelaide
How many values for founded when enrollment is 850?,SELECT COUNT Founded FROM table WHERE Enrolment = 850
What is every denomination for the school Seymour college?,SELECT Denomination FROM table WHERE School = Seymour College
Event number 38m was held on which date? ,SELECT Date FROM table WHERE Event # = 38M
Who won the $109 no limit hold'em w/rebuys [turbo]?,SELECT Winner FROM table WHERE Event = $109 No Limit Hold'em w/rebuys [Turbo]
"Which event had 25,883 entries? ","SELECT Event FROM table WHERE Entries = 25,883"
How many categories for elapsed time exist for the $16.50 fixed-limit badugi game?,SELECT COUNT Elapsed Time FROM table WHERE Event = $16.50 Fixed-Limit Badugi
"How many elapsed times were recorded for the game that had a prize pool of $1,678,200?","SELECT COUNT Elapsed Time FROM table WHERE Prize Pool = $1,678,200"
What year did jaroslav vojtek category:articles with hcards Direct?,SELECT Year (Ceremony) FROM table WHERE Director = Jaroslav Vojtek Category:Articles with hCards
What was the result for Gypsy?,SELECT Result FROM table WHERE Film title used in nomination = Gypsy
HOw many films did martin repka category:articles with hcards direct?,SELECT COUNT Film title used in nomination FROM table WHERE Director = Martin Repka Category:Articles with hCards
What was the result for City of the Sun?,SELECT Result FROM table WHERE Film title used in nomination = City of the Sun
"What was the language for the movie ""Late Bloomers""?",SELECT Language(s) FROM table WHERE Film title used in nomination = Late Bloomers
"How many original titles were listed as ""If the Sun Never Returns""?",SELECT COUNT Original title FROM table WHERE Film title used in nomination = If the Sun Never Returns
"What was the language of ""Mein Name Ist Bach""?",SELECT Language(s) FROM table WHERE Film title used in nomination = Mein Name Ist Bach
"What was the year for the film ""Vitus""?",SELECT Year (Ceremony) FROM table WHERE Original title = Vitus
"How many films are titled ""Dans la Ville Blanche""?",SELECT COUNT Film title used in nomination FROM table WHERE Original title = Dans la ville blanche
How many of the writers had 5.35 viewers?,SELECT COUNT Written by FROM table WHERE U.S. viewers (millions) = 5.35
"What was the elapsed time for the championship that had $9,377.42 in prize money? ","SELECT Elapsed Time FROM table WHERE Prize = $9,377.42"
"Who won a prize pool of $61,100?","SELECT Winner FROM table WHERE Prize Pool = $61,100"
What was the prize pool for the event number 27H? ,SELECT Prize Pool FROM table WHERE Event # = 27H
What is the event name with the number 8M? ,SELECT Event FROM table WHERE Event # = 8M
Name the total number 1980 mil for soviet union,SELECT COUNT 1980 (mil) FROM table WHERE Country = Soviet Union
Name the country for 37.23 1985,SELECT Country FROM table WHERE 1985 (mil) = 37.23
Name the country for 2.16 ,SELECT Country FROM table WHERE 1970 (mil) = 2.16
How many languages have elles as the film title used in nomination?,SELECT COUNT Languages FROM table WHERE Film title used in nomination = Elles
How many languages is refractaire as the film title used in nomination?,SELECT COUNT Languages FROM table WHERE Film title used in nomination = Refractaire
How many languages have le roman de renart as the original title?,SELECT COUNT Languages FROM table WHERE Original title = Le Roman de Renart
Who is the director of the original title perl oder pica?,SELECT Director FROM table WHERE Original title = Perl oder Pica
What is the result of the 2005 (78th) year ceremony?,SELECT Result FROM table WHERE Year (Ceremony) = 2005 (78th)
What is the title that has 14.59 u.s. viewers (millions)?,SELECT Title FROM table WHERE U.S. viewers (millions) = 14.59
"How many number of series have the title ""call of silence""?","SELECT No. in series FROM table WHERE Title = ""Call of Silence"""
What is the title that had 13.59 u.s. viewers  (millions)?,SELECT Title FROM table WHERE U.S. viewers (millions) = 13.59
"If the earning amount is $309,886, what is the money list ranking?","SELECT Money list rank FROM table WHERE Earnings ($) = 309,886"
What was the maximum number of wins?,SELECT MAX Wins FROM table
"If the year is 2010, what was the average score?",SELECT Scoring average FROM table WHERE Year = 2010
How many times did Tim Macrow and Joey Foster both got the fastest lap and pole position respectively?,SELECT COUNT Event FROM table WHERE Fastest Lap = Tim Macrow AND Pole Position = Joey Foster
What was the winning team where Tim Macrow won the fastest lap on Queensland Raceway circuit?,SELECT Winning team FROM table WHERE Circuit = Queensland Raceway AND Fastest Lap = Tim Macrow
What's the series number of the episode whose writer is David North?,SELECT MAX No. in series FROM table WHERE Written by = David North
What's the series number of the episode seen by 17.04 million people in the US?,SELECT MAX No. in series FROM table WHERE U.S. viewers (millions) = 17.04
What's the title of the episode first seen by 18.15 million people in the US?,SELECT Title FROM table WHERE U.S. viewers (millions) = 18.15
How many millions of people in the US saw the episode with series number 103?,SELECT U.S. viewers (millions) FROM table WHERE No. in series = 103
What number episode in the series was watched by 15.89 million U.S. viewers? ,SELECT No. in series FROM table WHERE U.S. viewers (millions) = 15.89
What is the title of the episode directed by William Webb? ,SELECT Title FROM table WHERE Directed by = William Webb
"How many millions of U.S. viewers watched the episode titled ""Once a Hero""?","SELECT U.S. viewers (millions) FROM table WHERE Title = ""Once a Hero"""
"Who wrote the episode titled ""In the Dark""?","SELECT Written by FROM table WHERE Title = ""In the Dark"""
What was the final score when River Plate was the runner-up?,SELECT Result FROM table WHERE Runner-Up = River Plate
"What was spent per voter when total amount spent was 210,280,000?","SELECT Spent per voter ( PHP ) FROM table WHERE Amount spent ( PHP ) = 210,280,000"
What was spent per voter when the spent per vote was 20.07?,SELECT Spent per voter ( PHP ) FROM table WHERE Spent per vote ( PHP ) = 20.07
"Between November 25–30, 2008 the sellout rate was at 75%, indicating that the ration between shows to sellout was what?",SELECT Shows / Sellout FROM table WHERE Sellout (%) = 75%
"During the period in which gross sales totals for ""The Show Girl Must Go On"" reached $2,628,457, what did the numbers show for tickets sold/ available at the box office? ","SELECT Tickets Sold / Available FROM table WHERE Gross Sales = $2,628,457"
"Which specific dates encompass the time period when ""The Show Girl Must Go On"" showed a gross sales figure total of $2,877,906?","SELECT Dates (MDY) FROM table WHERE Gross Sales = $2,877,906"
"What year and the corresponding ceremony was the english titled movie ""time out"" submitted?",SELECT Year (Ceremony) FROM table WHERE English title = Time Out
How many english titles were directed by carlos moreno?,SELECT COUNT English title FROM table WHERE Director = Carlos Moreno
How many years was their W/L/D record 13:10:0?,SELECT COUNT Chairman FROM table WHERE W: L: D = 13:10:0
What is the rank # of kelli miller the winning pitcher?,SELECT Rank# FROM table WHERE Winning Pitcher = Kelli Miller
"How many number of site have May 1, 2004 as the date?","SELECT COUNT Site FROM table WHERE Date = May 1, 2004"
"At what time is the site usf softball field • tampa, fl and w4-0 is the result?","SELECT Time FROM table WHERE Site = USF Softball Field • Tampa, FL AND Result = W4-0"
What was the result for the film with the English name of Morning Undersea? ,SELECT Result FROM table WHERE English title = Morning Undersea
