question,sql
What is the smallest average for the player with 13 matches and fewer than 7 catches?,SELECT MIN Average FROM table WHERE Matches = 13 AND Catches < 7
Which city is the host of the University of Texas?,SELECT City FROM table WHERE Host = university of texas
In which region is the Thompson-Boling arena located?,SELECT Region FROM table WHERE Venue = thompson-boling arena
Who is the host in the city of Philadelphia?,SELECT Host FROM table WHERE City = philadelphia
Which city in the mideast region is the hot of Temple University?,SELECT City FROM table WHERE Region = mideast AND Host = temple university
Which city is the University of Montana located in?,SELECT City FROM table WHERE Host = university of montana
What was the away team score at Hawthorn?,SELECT Away team score FROM table WHERE Home team = hawthorn
Who went to Geelong to play?,SELECT Away team FROM table WHERE Home team = geelong
Who did Collingwood play at home?,SELECT Home team FROM table WHERE Away team = collingwood
When did an away team score 7.8 (50)?,SELECT Date FROM table WHERE Away team score = 7.8 (50)
"What population has an area (km²) of 62,848 and a density less than 37.7?","SELECT COUNT Population FROM table WHERE Area (km²) = 62,848 AND Density < 37.7"
"Which population is the greatest, has a density of 20.3, and an area (km²) larger than 50,350?","SELECT MAX Population FROM table WHERE Density = 20.3 AND Area (km²) > 50,350"
"The state of Aguascalientes has an area (km²) larger than 151,571 and a density greater than 80.9, what is the rank?","SELECT Rank FROM table WHERE Area (km²) > 151,571 AND Density > 80.9 AND State = aguascalientes"
Who was the home team at the game held at the Junction Oval?,SELECT Home team FROM table WHERE Venue = junction oval
Where was the game held when Fitzroy was the away team?,SELECT Venue FROM table WHERE Away team = fitzroy
How many people attended the Rams game against the Kansas City Chiefs?,SELECT Attendance FROM table WHERE Opponent = kansas city chiefs
What is China's IATA?,SELECT IATA FROM table WHERE Country = china
Where is the City of Douala?,SELECT Country FROM table WHERE City = douala
Which airport is in South Africa and has a ICAO fajs?,SELECT Airport FROM table WHERE Country = south africa AND ICAO = fajs
What is Cuba's ICAO?,SELECT ICAO FROM table WHERE Country = cuba
What is Angola's airport and ICAO of fnsa?,SELECT Airport FROM table WHERE Country = angola AND ICAO = fnsa
What team plays at home at Windy Hill?,SELECT Home team FROM table WHERE Venue = windy hill
What was the size of the crowd that saw the Home team score 11.10 (76)?,SELECT COUNT Crowd FROM table WHERE Home team score = 11.10 (76)
What was Footscray's score as an away team?,SELECT Away team score FROM table WHERE Away team = footscray
What was the home teams score agains the team that scored 7.15 (57)?,SELECT Home team score FROM table WHERE Away team score = 7.15 (57)
What day is richmond the away side?,SELECT Date FROM table WHERE Away team = richmond
Who is the home team when hawthorn is the away team?,SELECT Home team FROM table WHERE Away team = hawthorn
"What is the name of the game with odds of winning 1 in 4.23 with a top prize of $15,000?","SELECT Game Name FROM table WHERE Odds of Winning = 1 in 4.23 AND Top Prize = $15,000"
"What is the launch date odds of winning 1 in 4.23 with a top prize of $15,000?","SELECT Launch Date FROM table WHERE Odds of Winning = 1 in 4.23 AND Top Prize = $15,000"
What is the launch date odds of winning 1 in 4.54?,SELECT Launch Date FROM table WHERE Odds of Winning = 1 in 4.54
What is the launch date odds of winning 1 in 4.44?,SELECT Launch Date FROM table WHERE Odds of Winning = 1 in 4.44
What is the name of the game with a top prize of $888?,SELECT Game Name FROM table WHERE Top Prize = $888
"What is the top price of $1 with a launch date on February 12, 2008?","SELECT Top Prize FROM table WHERE Price = $1 AND Launch Date = february 12, 2008"
What is the highest number of laps when there are less than 5 points for team garry rogers motorsport and the grid number is under 23?,SELECT MAX Laps FROM table WHERE Points < 5 AND Team = garry rogers motorsport AND Grid < 23
What is the name of the driver who went 46 laps had less than 9 points and had a grid number under 12?,SELECT Name FROM table WHERE Laps = 46 AND Points < 9 AND Grid < 12
Where was the 1966 final played?,SELECT Finals Venue (surface) FROM table WHERE Year = 1966
What is the average Worst score for Mario Lopez as the Best dancer and Tango as the Dance?,SELECT AVG Worst score FROM table WHERE Best dancer = mario lopez AND Dance = tango
What is the highest Best score for the Dance Mambo?,SELECT MAX Best score FROM table WHERE Dance = mambo
"Who is the Best dancer with the Worst dancer of Jerry Springer, a Best score of 29, and the Dance was the Quickstep?",SELECT Best dancer FROM table WHERE Worst dancer = jerry springer AND Best score = 29 AND Dance = quickstep
How many dances placed below 1 with a point total of 40?,SELECT Number of dances FROM table WHERE Place > 1 AND Total points = 40
What is the lowest number of dances with a rank larger than 4 and a place of 8?,SELECT MIN Number of dances FROM table WHERE Rank by average > 4 AND Place = 8
What is the lowest number of dances with a less than 2 place and an average smaller than 27.5?,SELECT MIN Number of dances FROM table WHERE Place < 2 AND Average < 27.5
What is the total difference for teams that played less than 6 games?,SELECT SUM Diff. FROM table WHERE Played < 6
What is the highest number of games played for teams that lost over 5 games and had an against total of 228?,SELECT MAX Played FROM table WHERE Lost > 5 AND Against = 228
How many games lost for team(s) with less than 4 paints and against total of over 340?,SELECT COUNT Lost FROM table WHERE Points < 4 AND Against > 340
"What week was the game that had an attendance of 24,242?","SELECT Week FROM table WHERE Attendance = 24,242"
What was the attendance of the game that had a score of l 35–14?,SELECT Attendance FROM table WHERE Result = l 35–14
"When was the pre-Week 10 game that had an attendance of over 38,865?","SELECT Date FROM table WHERE Week < 10 AND Attendance = 38,865"
"Which Location has a PPV Buyrate of 775,000?","SELECT Location FROM table WHERE PPV Buyrate = 775,000"
Where did Geelong play as the away team?,SELECT Venue FROM table WHERE Away team = geelong
What was the away team's score against Hawthorn?,SELECT Away team score FROM table WHERE Away team = hawthorn
What was the largest crowd when the home team scored 14.7 (91)?,SELECT MAX Crowd FROM table WHERE Home team score = 14.7 (91)
What as the home team that scored 18.15 (123)?,SELECT Home team FROM table WHERE Home team score = 18.15 (123)
What was the away team that scored 6.13 (49)?,SELECT Away team FROM table WHERE Away team score = 6.13 (49)
"When Fitzroy was the home team, what was the away team's score?",SELECT Away team score FROM table WHERE Home team = fitzroy
On what date did the home team score 5.8 (38)?,SELECT Date FROM table WHERE Home team score = 5.8 (38)
How big was the largest crowd recorded at the Arden Street Oval venue?,SELECT MAX Crowd FROM table WHERE Venue = arden street oval
How big was the crowd at the match where the away team had a score of 10.14 (74)?,SELECT COUNT Crowd FROM table WHERE Away team score = 10.14 (74)
What is the average crowd size at all matches where the home team scored 6.12 (48)?,SELECT AVG Crowd FROM table WHERE Home team score = 6.12 (48)
At what venue did the match where the home team scored 8.6 (54) take place?,SELECT Venue FROM table WHERE Home team score = 8.6 (54)
What is the smallest attendance in week 1?,SELECT MIN Attendance FROM table WHERE Week = 1
"What is the larges week for the date  august 9, 1968 and less than 64,020 in attendance?","SELECT MAX Week FROM table WHERE Date = august 9, 1968 AND Attendance < 64,020"
"What is the smallest attendance number for august 9, 1968?","SELECT MIN Attendance FROM table WHERE Date = august 9, 1968"
"What was the result of the game on august 30, 1968?","SELECT Result FROM table WHERE Date = august 30, 1968"
What is the class of the w267an call sign?,SELECT Class FROM table WHERE Call sign = w267an
What is the lowest ERP W of the 67829 Facility ID?,SELECT MIN ERP W FROM table WHERE Facility ID = 67829
"What is the FCC info for the call sign with a frequency MHz of 101.3, a ERP W over 10, and a Facility ID smaller than 87027?",SELECT FCC info FROM table WHERE Frequency MHz = 101.3 AND ERP W > 10 AND Facility ID < 87027
What was the average of the Off Reb with steals less than 8 and FTM-FTA of 16-17?,SELECT AVG Off Reb FROM table WHERE FTM-FTA = 16-17 AND Steals < 8
Which song released on heavenly (hvn152)?,SELECT Song FROM table WHERE Release info = heavenly (hvn152)
Which album had a release of heavenly (hvn95)?,SELECT Album FROM table WHERE Release info = heavenly (hvn95)
What is the sum of all the rounds when a Florida State player was drafted?,SELECT COUNT Round FROM table WHERE College = florida state
What is the average round in which a Safety with an overall rank higher than 89 was drafted?,SELECT AVG Round FROM table WHERE Position = safety AND Overall > 89
Where was 2010 tournament where the United States received the silver?,SELECT Venue FROM table WHERE Silver = united states AND Year = 2010
Where was the tournament where Finland received the bronze and the United States received the silver?,SELECT Venue FROM table WHERE Bronze = finland AND Silver = united states
Who received the gold at the tournament at bratislava where the Czech Republic received the silver?,SELECT Gold FROM table WHERE Silver = czech republic AND Venue = bratislava
Where was the post 1991 tournament where the Czech Republic received the bronze and Russia received the silver?,SELECT Venue FROM table WHERE Year > 1991 AND Bronze = czech republic AND Silver = russia
Who was the away team when the home team scored 10.12 (72)?,SELECT Away team FROM table WHERE Home team score = 10.12 (72)
Who was the away team at the game at Kardinia Park?,SELECT Away team FROM table WHERE Venue = kardinia park
What was the smallest crowd for a Melbourne away game?,SELECT MIN Crowd FROM table WHERE Away team = melbourne
Who was the home team that scored 10.12 (72)?,SELECT Home team FROM table WHERE Home team score = 10.12 (72)
What day did the team play on week 8?,SELECT Date FROM table WHERE Week = 8
What was the average size of the crowd for matches held at Corio Oval?,SELECT AVG Crowd FROM table WHERE Venue = corio oval
"For the match with an away team score of 16.21 (117), what was the home team score?",SELECT Home team score FROM table WHERE Away team score = 16.21 (117)
"For the match with a home team score of 11.14 (80), what was the venue?",SELECT Venue FROM table WHERE Home team score = 11.14 (80)
What home team played against St Kilda?,SELECT Home team FROM table WHERE Away team = st kilda
At what venue was South Melbourne the home team?,SELECT Venue FROM table WHERE Home team = south melbourne
What was Hawthorn's score when they were the home team?,SELECT Home team score FROM table WHERE Home team = hawthorn
At which venue did the away team score 7.7 (49)?,SELECT Venue FROM table WHERE Away team score = 7.7 (49)
What was the home team's score when they played at Lake Oval?,SELECT Home team score FROM table WHERE Venue = lake oval
"What is the latest available income inequality for the country with a population of 21,315,135?","SELECT Income inequality 1994–2011 (latest available) FROM table WHERE Population 2011 = 21,315,135"
What is the IEF 2011 of the country with an FSI 2012 of 99.2?,SELECT IEF 2011 FROM table WHERE FSI 2012 = 99.2
What is the current income inequality for the country of Seychelles?,SELECT Income inequality 1994–2011 (latest available) FROM table WHERE Country = seychelles
What is the HDI 2011 of the country with a DI 2011 of 7.63?,SELECT HDI 2011 FROM table WHERE DI 2011 = 7.63
What country has an IEF 2011 of 45.3?,SELECT Country FROM table WHERE IEF 2011 = 45.3
What date did South Melbourne play as the Away team?,SELECT Date FROM table WHERE Away team = south melbourne
Where did Essendon play as the home team?,SELECT Venue FROM table WHERE Home team = essendon
What is the school or country for the guard from 2000?,SELECT School/Country FROM table WHERE Position = guard AND From = 2000
What is the player from the year 2000?,SELECT Player FROM table WHERE From = 2000
What position does the player from 2002 play?,SELECT Position FROM table WHERE From = 2002
What position does the player from arkansas play?,SELECT Position FROM table WHERE School/Country = arkansas
Who is the away side at glenferrie oval?,SELECT Away team FROM table WHERE Venue = glenferrie oval
What is the away side's score when richmond is at home?,SELECT Away team score FROM table WHERE Home team = richmond
"WHAT WAS THE HOME TEAM'S SCORE WHEN THEY HAD A CROWD GREATER THAN 20,000 AND PLAYED AGAINST COLLINGWOOD?","SELECT Home team score FROM table WHERE Crowd > 20,000 AND Away team = collingwood"
AT WHAT VENUE DID THE HOME TEAM SCORE 10.11 (71)?,SELECT Venue FROM table WHERE Home team score = 10.11 (71)
AT WHAT VENUE DID THE HOME TEAM SCORE 10.9 (69)?,SELECT Venue FROM table WHERE Home team score = 10.9 (69)
WHAT HOME TEAM SCORED 9.11 (65)?,SELECT Home team FROM table WHERE Home team score = 9.11 (65)
What was the crowd size at Collingwood's match?,SELECT Crowd FROM table WHERE Home team = collingwood
What was the crowd size at Arden Street Oval?,SELECT Crowd FROM table WHERE Venue = arden street oval
What is the status of the match between Scotland v Northern Ireland?,SELECT Status of Match FROM table WHERE Fixture = scotland v northern ireland
"In what week was the game on August 10, 1956 played?","SELECT AVG Week FROM table WHERE Date = august 10, 1956"
What was the attendance of the game in week 6?,SELECT Attendance FROM table WHERE Week = 6
"In what week was the game on August 24, 1956 played in front of 40,175 fans?","SELECT MAX Week FROM table WHERE Date = august 24, 1956 AND Attendance > 40,175"
What signal quality does the KCAL-DT channel have?,SELECT Signal Quality FROM table WHERE Station Call Letters = kcal-dt
What original channel is associated with B Mountain Channel 9?,SELECT Original Channel FROM table WHERE B Mountain Channel = 9
What B Mountain Channel has station call letters of k41go?,SELECT B Mountain Channel FROM table WHERE Station Call Letters = k41go
What Laurel Mountain Channel is associated with B Mountain Channel of 7?,SELECT Laurel Mountain Channel FROM table WHERE B Mountain Channel = 7
What are the translator call letters for station call letters of KCOP-DT?,SELECT Translator Call Letters FROM table WHERE Station Call Letters = kcop-dt
What team was the away team with a score of 9.11 (65)?,SELECT Away team FROM table WHERE Away team score = 9.11 (65)
What date was fitzroy the home team?,SELECT Date FROM table WHERE Home team = fitzroy
What was the score for the away team when the home team was richmond?,SELECT Away team score FROM table WHERE Home team = richmond
Who is the away team at the game at Arden Street Oval?,SELECT Away team FROM table WHERE Venue = arden street oval
What is the venue where the home team is Footscray?,SELECT Venue FROM table WHERE Home team = footscray
What is the venue for the game on 1 June 1929 where Richmond was the away team?,SELECT Venue FROM table WHERE Date = 1 june 1929 AND Away team = richmond
What was the speed of the rider that earned 1 point?,SELECT Speed FROM table WHERE Points = 1
Which partner has fewer than 17 years on learners and a driver's age over 32?,SELECT Partner FROM table WHERE Years on learners < 17 AND Driver's Age > 32
What away team is playing at the Brunswick Street Oval Venue?,SELECT Away team FROM table WHERE Venue = brunswick street oval
What date does the Home team of Richmond have?,SELECT Date FROM table WHERE Home team = richmond
Who is the home team at Victoria Park on 20 April 1957?,SELECT Home team FROM table WHERE Date = 20 april 1957 AND Venue = victoria park
Who is the home team at the game where the away team scored 6.14 (50)?,SELECT Home team score FROM table WHERE Away team score = 6.14 (50)
What municipality is the Harmon Cove station located in?,SELECT Municipality FROM table WHERE Station = harmon cove
What municipality is the Benson Street station located in?,SELECT Municipality FROM table WHERE Station = benson street
What date shows corrado barazzutti's partner?,SELECT Date FROM table WHERE Partner = corrado barazzutti
"Which date has the tom gullikson butch walts final, and who was the runner-up?",SELECT Date FROM table WHERE Outcome = runner-up AND Opponents in the final = tom gullikson butch walts
Who is the home team of the game against Essendon?,SELECT Home team FROM table WHERE Away team = essendon
Who is the color commentator for ESPN from 1990 to 1992?,SELECT Color commentator(s) FROM table WHERE Network = espn
Who was the sideline reporter prior to 1993?,SELECT Sideline reporter(s) FROM table WHERE Year < 1993
Who was the play by play commentator for ABC after 1998?,SELECT Play-by-play FROM table WHERE Network = abc AND Year > 1998
"What's the earliest year that Al Michaels was the play-by-play commentator, in which Lesley Visser and Dan Fouts were also sideline reporters?",SELECT MIN Year FROM table WHERE Play-by-play = al michaels AND Sideline reporter(s) = lesley visser and dan fouts
For how many years combined were Frank Gifford and Dan Dierdorf color commentators?,SELECT COUNT Year FROM table WHERE Color commentator(s) = frank gifford and dan dierdorf
Which sideline reporters worked alongside Frank Gifford and Dan Dierdorf?,SELECT Sideline reporter(s) FROM table WHERE Color commentator(s) = frank gifford and dan dierdorf
When was the Lundy withdrawn?,SELECT Withdrawn FROM table WHERE Name = lundy
When was the locomotive named fighter command built?,SELECT Whenbuilt FROM table WHERE Name = fighter command
Which country has a rand of 2 and a silver less than 6?,SELECT MAX Total FROM table WHERE Rank = 2 AND Silver < 6
What is the lowest total of medals that has a gold of 3 and a silver less than 3?,SELECT MIN Total FROM table WHERE Gold = 3 AND Silver < 3
What was the average size of the crowd for games where the home team had a score of 10.10 (70)?,SELECT AVG Crowd FROM table WHERE Home team score = 10.10 (70)
What was the home team score for the game played at MCG?,SELECT Home team score FROM table WHERE Venue = mcg
"For the game played at Windy Hill, who was the away team?",SELECT Away team FROM table WHERE Venue = windy hill
"For the game where the away team was North Melbourne, what was the venue?",SELECT Venue FROM table WHERE Away team = north melbourne
"What is the Weight for the 2012 club, Victorian Tigers?",SELECT Weight FROM table WHERE 2012 club = victorian tigers
What is the Weight for the Name Billy Miller Category:Articles with hcards?,SELECT Weight FROM table WHERE Name = billy miller category:articles with hcards
What is the 2012 club for the Billy Miller Category:Articles with hcards (Name)?,SELECT 2012 club FROM table WHERE Name = billy miller category:articles with hcards
How many medals did China receive?,SELECT MIN Total FROM table WHERE Nation = china
What is the # of candidates that have a popular vote of 41.37%?,SELECT AVG # of candidates FROM table WHERE % of popular vote = 41.37%
What is the # of candidates of liberal majority with 51 wins and larger number of 2008 in general elections?,SELECT AVG # of candidates FROM table WHERE Result = liberal majority AND # of seats won = 51 AND General election > 2008
How many general elections that have won smaller than 23 with candidates larger than 108?,SELECT COUNT General election FROM table WHERE # of seats won < 23 AND # of candidates > 108
What venue did melbourne play at as the away team?,SELECT Venue FROM table WHERE Away team = melbourne
What was the essendon score when they were at home?,SELECT Home team score FROM table WHERE Home team = essendon
What is the date of the game where the home team score was 7.11 (53)?,SELECT Date FROM table WHERE Home team score = 7.11 (53)
What venue did melbourne play at as the away team?,SELECT Venue FROM table WHERE Away team = melbourne
What Years have a Goal of 82?,SELECT Years FROM table WHERE Goals = 82
What is the total of overall values with a safety position in a round greater than 1?,SELECT COUNT Overall FROM table WHERE Position = safety AND Round > 1
What is the average overall value for a round less than 4 associated with the College of Georgia?,SELECT AVG Overall FROM table WHERE Round < 4 AND College = georgia
What was the average attendance in weeks after 16?,SELECT AVG Attendance FROM table WHERE Week > 16
What is the highest number killed in incident #14?,SELECT MAX Killed FROM table WHERE Incident No. = 14
What was the crowd size when the away team scored 7.19 (61)?,SELECT COUNT Crowd FROM table WHERE Away team score = 7.19 (61)
What was the largest crowd at Arden Street Oval?,SELECT MAX Crowd FROM table WHERE Venue = arden street oval
What was the home teams score at Arden Street Oval?,SELECT Home team score FROM table WHERE Venue = arden street oval
What was the lowest crowd size when the away team scored 7.19 (61)?,SELECT MIN Crowd FROM table WHERE Away team score = 7.19 (61)
What was the venue where the home team scored 11.12 (78)?,SELECT Venue FROM table WHERE Home team score = 11.12 (78)
What was the gold medal total for a total of 44 medals?,SELECT MIN Gold FROM table WHERE Total > 44
How many silver medals were won with a total medal of 3 and a rank above 9?,SELECT AVG Silver FROM table WHERE Total < 3 AND Rank > 9
"How many weeks had an attendance of over 68,000?","SELECT COUNT Week FROM table WHERE Attendance > 68,000"
What engine was used by the team the finished 2nd?,SELECT Engine FROM table WHERE Finish = 2nd
What chassis was used with the Chevrolet engine in 1991?,SELECT Chassis FROM table WHERE Engine = chevrolet AND Year = 1991
What was the most recent year when a g-force chassis started in 1st?,SELECT MAX Year FROM table WHERE Start = 1st AND Chassis = g-force
What was the starting position in the year before 1986?,SELECT Start FROM table WHERE Year < 1986
What is the name of the Malta vessel built after 2010 that is a GL class Panamax vessel?,SELECT Vessel Name FROM table WHERE Flag = malta AND Type = panamax AND Class = gl AND Built > 2010
Which year was the vessel Deva built as a Panamax DNV class ship?,SELECT SUM Built FROM table WHERE Class = dnv AND Type = panamax AND Vessel Name = deva
What is the class of vessel of the ship Hyundai Smart?,SELECT Class FROM table WHERE Vessel Name = hyundai smart
In which class would the vessel Hyundai Tenacity be placed?,SELECT Class FROM table WHERE Vessel Name = hyundai tenacity
What was the result for week 14?,SELECT Result FROM table WHERE Week = 14
Who was the home team when the away team scored 5.9 (39)?,SELECT Home team score FROM table WHERE Away team score = 5.9 (39)
"Which lowest rank(player) has a rebound average larger than 9, out of 920 rebounds, and who played more than 79 games?",SELECT MIN Rank FROM table WHERE Reb. Avg. > 9 AND Total Rebounds = 920 AND Games > 79
How many ranks have a rebound average smaller than 6.1?,SELECT COUNT Rank FROM table WHERE Reb. Avg. < 6.1
Which player was drafted higher than 374 and went to the school Stephen F. Austin?,SELECT Player FROM table WHERE Overall < 374 AND School/Club Team = stephen f. austin
What is the lowest round Trinity school was drafted with an overall higher than 21?,SELECT MIN Round FROM table WHERE School/Club Team = trinity AND Overall < 21
Who got the time of 7:52.04?,SELECT Swimmer FROM table WHERE Time = 7:52.04
Which swimmer completed the 700m within 6:57.69?,SELECT Swimmer FROM table WHERE 700m = 6:57.69
Which swimmer has a 100m time longer than 57.34 and a 600m of 5:54.45?,SELECT 200m FROM table WHERE 100m > 57.34 AND 600m = 5:54.45
Which of the opponents has bye as their box score?,SELECT Opponent FROM table WHERE Box scores = bye
How many people attended the game against the pittsburgh steelers?,SELECT Attendance FROM table WHERE Opponent = pittsburgh steelers
What was the result of the game on September 25 with a box score of box?,SELECT Result FROM table WHERE Box scores = box AND Date = september 25
"What is the date of the game later than week 13 and 41,862 people attended?","SELECT Date FROM table WHERE Week > 13 AND Attendance = 41,862"
What is the sum of caps for players with less than 9 goals ranked below 8?,SELECT SUM Caps FROM table WHERE Goals < 9 AND Rank > 8
What were the years of senior status for active service in 1972–1995?,SELECT Senior status FROM table WHERE Active service = 1972–1995
What were the birth and death years when active service was 1972–1995?,SELECT Born/Died FROM table WHERE Active service = 1972–1995
Which active services years ended in death and had senior status in 1972–2005?,SELECT Active service FROM table WHERE Reason for termination = death AND Senior status = 1972–2005
Which date featured the Boston Patriots as the opponent?,SELECT Date FROM table WHERE Opponent = boston patriots
Who was the opponent during week 8?,SELECT Opponent FROM table WHERE Week = 8
"What opponent had an attendance of 12,508 during weeks 1 through 8?","SELECT Opponent FROM table WHERE Week < 8 AND Attendance = 12,508"
"What week had an attendance of 14,381?","SELECT AVG Week FROM table WHERE Attendance = 14,381"
Which round was Dave Yovanovits picked?,SELECT MIN Round FROM table WHERE Player = dave yovanovits
Where did the player picked for the linebacker position play in college?,SELECT College FROM table WHERE Position = linebacker
What country had a 1966-70 rate of -100 and a 1991-95 rate of -7.36%?,SELECT Country Name FROM table WHERE 1966-70 = -100 AND 1991-95 = -7.36%
What was the 1971-75 rate for the country that has a 1986-90 rate of -5.28%?,SELECT 1971-75 FROM table WHERE 1986-90 = -5.28%
What was the 2001-05 rate for the country that had 1981-85 rate of -3.48%?,SELECT 2001-05 FROM table WHERE 1981-85 = -3.48%
What was the 1976-80 rate for the country that had 1991-95 rate of -0.43%,SELECT 1976-80 FROM table WHERE 1991-95 = -0.43%
What was the 2001-05 rate for the country that had the 1981-85 rate of 0.38%?,SELECT 2001-05 FROM table WHERE 1981-85 = 0.38%
Who did the Browns play week 12?,SELECT Opponent FROM table WHERE Week = 12
What was the attendance in the game against the Detroit Lions?,SELECT Attendance FROM table WHERE Opponent = detroit lions
Who played as the away team when they played at Brunswick Street Oval?,SELECT Away team FROM table WHERE Venue = brunswick street oval
Who was the home team when the VFL played Arden Street Oval?,SELECT Home team FROM table WHERE Venue = arden street oval
Who is the away side at junction oval?,SELECT Away team FROM table WHERE Venue = junction oval
Who was the winning driver of the Kraco Car Stereo 150?,SELECT Winning driver FROM table WHERE Name = kraco car stereo 150
What time was the fastest lap during Stoh's 200 in 1982?,SELECT Fastest Lap FROM table WHERE Name = stoh's 200
What is the date for the player who debuted later than 1972 against Limerick?,SELECT Date FROM table WHERE Début > 1972 AND Opposition = limerick
Which player debuted in 1973 against Limerick and played his last game at the Munster semi-final?,SELECT Player FROM table WHERE Opposition = limerick AND Last Game = munster semi-final AND Début = 1973
What date had a Result of l 23–17 in a week later than 7?,SELECT Date FROM table WHERE Week > 7 AND Result = l 23–17
How many people attended the game against the cincinnati bengals?,SELECT COUNT Attendance FROM table WHERE Opponent = cincinnati bengals
What was the attendance for the game played at 3:31?,SELECT Attendance FROM table WHERE Time = 3:31
What was the time for game 4?,SELECT Time FROM table WHERE Game = 4
What venue featured a home score of 8.9 (57)?,SELECT Venue FROM table WHERE Home team score = 8.9 (57)
What was the away team's score at western oval?,SELECT Away team score FROM table WHERE Venue = western oval
How many games featured a home team scoring 12.18 (90)?,SELECT COUNT Crowd FROM table WHERE Home team score = 12.18 (90)
"Before 2007, how many wins were there when the point total was 48?",SELECT SUM Wins FROM table WHERE Points = 48 AND Year < 2007
"In 2011, how many wins did Michael Meadows have?",SELECT SUM Wins FROM table WHERE Year = 2011 AND Drivers = michael meadows
What is the service of the network Set Max from India?,SELECT Service FROM table WHERE Origin of Programming = india AND Network = set max
Which network's genre is music?,SELECT Network FROM table WHERE Genre = music
What genre is Star Plus from India?,SELECT Genre FROM table WHERE Origin of Programming = india AND Network = star plus
Where does the network Star Cricket originate?,SELECT Origin of Programming FROM table WHERE Genre = cricket AND Network = star cricket
What genre is Set Max's Hindi programming?,SELECT Genre FROM table WHERE Language = hindi AND Network = set max
