question,sql
Name the melbourne for adelaide of no with auckland of yes and gold coast of yes,SELECT Melbourne FROM table WHERE Adelaide = no AND Auckland = yes AND Gold Coast = no
"What is the total population of Rosenthal that's less than 24,300 for the population and has a population for Glengallan less than 3,410?","SELECT SUM Population (Rosenthal) FROM table WHERE Population (Region total) < 24,300 AND Population (Glengallan) < 3,410"
"What is the greatest Rosenthal poulation for a region that has 30,554 people and a Glegallan population less than 4,088?","SELECT MAX Population (Rosenthal) FROM table WHERE Population (Region total) = 30,554 AND Population (Glengallan) < 4,088"
"How many people are there for Glengallan having a Rosenthal population less than 1,582 for years before 1976 with a total population of 25,917?","SELECT COUNT Population (Glengallan) FROM table WHERE Population (Rosenthal) < 1,582 AND Year < 1976 AND Population (Region total) = 25,917"
"How many people live in an area that has a population in Rosenthal smaller than 2,460 while having a population of 4,639 for Glegallan as well as having an Allora population greater than 2,106?","SELECT COUNT Population (Region total) FROM table WHERE Population (Rosenthal) < 2,460 AND Population (Glengallan) = 4,639 AND Population (Allora) > 2,106"
"When were the years on which warwick had a population greater than 10,956 and allora had a population bigger than 2,439?","SELECT SUM Year FROM table WHERE Population (Warwick) = 10,956 AND Population (Allora) > 2,439"
"How many people in Stanthorpe had a population matching Rosenthan of 1,553 and a population greater than 25,917?","SELECT COUNT Population (Stanthorpe) FROM table WHERE Population (Rosenthal) = 1,553 AND Population (Region total) > 25,917"
Who is the Prime Minister of Antoine Wehenkel?,SELECT Prime Minister FROM table WHERE Minister = antoine wehenkel
What is the least amount of wins earlier than 1964 with more than 7 points?,SELECT MIN Wins FROM table WHERE Year < 1964 AND Points > 7
What is the least points for class 125cc with 1 win earlier than 1961?,SELECT MIN Points FROM table WHERE Class = 125cc AND Wins = 1 AND Year < 1961
What is the number of wins when there are 7 points?,SELECT Wins FROM table WHERE Points = 7
What is the least amount of points when there is 1 win?,SELECT MIN Points FROM table WHERE Wins = 1
"What club has more than 35 goals, more than 7 draws, and 20 losses?",SELECT Club FROM table WHERE Goals for > 35 AND Draws > 7 AND Losses = 20
How many goals have more than 38 played and more than 9 draws?,SELECT SUM Goals for FROM table WHERE Draws > 9 AND Played > 38
How many losses has more than 59 goals against and more than 17 position?,SELECT MIN Losses FROM table WHERE Goals against > 59 AND Position > 17
On what Date was the Meet of 2007 Pan American Games with a Time of 1:07.78?,SELECT Date FROM table WHERE Meet = 2007 pan american games AND Time = 1:07.78
What Nationality's time is 2:07.64?,SELECT Nationality FROM table WHERE Time = 2:07.64
What Event's Time is 4:01.00?,SELECT Event FROM table WHERE Time = 4:01.00
In what Location in the United States the Time 2:25.62?,SELECT Location FROM table WHERE Nationality = united states AND Time = 2:25.62
"Year larger than 1975, and a Record of 13–11 is what playoffs?",SELECT Playoffs FROM table WHERE Year > 1975 AND Record = 13–11
Which 9:30 has a 10:30 of le journal weekend?,SELECT 9:30 FROM table WHERE 10:30 = le journal weekend
Which 9:00 has an 8:00 behind the movies?,SELECT 9:00 FROM table WHERE 8:00 = behind the movies
What 10:00 has a 7:30 of da kink in my hair?,SELECT 10:00 FROM table WHERE 7:30 = da kink in my hair
What 7:00 has a 9:30 of tout le monde en parle?,SELECT 7:00 FROM table WHERE 9:30 = tout le monde en parle
What 7:00 has a 10:00 of dirty sexy money?,SELECT 7:00 FROM table WHERE 10:00 = dirty sexy money
What 10:00 has a 8:00 of movies?,SELECT 10:00 FROM table WHERE 8:00 = movies
What are the venues prior to 2005 in the World Class category that resulted in a bronze?,SELECT Venue FROM table WHERE Year < 2005 AND Category = world class AND Result = bronze
What are the competitions that occurred before 2006 in SVK Nitra?,SELECT Competition FROM table WHERE Year < 2006 AND Venue = svk nitra
What are the categories of events that occurred after 2007 that were World Championships?,SELECT Category FROM table WHERE Year > 2007 AND Competition = world championships
"What was the result of events held at Nor Elverum, prior to 2010?",SELECT Result FROM table WHERE Year < 2010 AND Venue = nor elverum
What was the competition held in 2003?,SELECT Competition FROM table WHERE Year = 2003
What chassis type does a scuderia ferrari with more than 1 point have?,SELECT Chassis FROM table WHERE Entrant = scuderia ferrari AND Points > 1
A ferrari flat-12 engine with more than 1 point has what kind of chassis?,SELECT Chassis FROM table WHERE Engine = ferrari flat-12 AND Points > 1
What is the average year for a merzario a2 chassis?,SELECT AVG Year FROM table WHERE Chassis = merzario a2
What was the team's record when they played visitor team Chicago Black Hawks on November 24?,SELECT Record FROM table WHERE Visitor = chicago black hawks AND Date = november 24
What is the name of the visitor team who played home team Chicago Black Hawks on March 20?,SELECT Visitor FROM table WHERE Home = chicago black hawks AND Date = march 20
What was the team's record on November 12?,SELECT Record FROM table WHERE Date = november 12
What champion has 1981 as the year?,SELECT Champion FROM table WHERE Year = 1981
What date final has 1982 as the year?,SELECT Date Final FROM table WHERE Year = 1982
What prize money has michelob light challenge of champions as the commercial name?,SELECT Prize Money FROM table WHERE Commercial name = michelob light challenge of champions
What date final has 1989 as the year?,SELECT Date Final FROM table WHERE Year = 1989
What score in final has boris becker as the champion?,SELECT Score in final FROM table WHERE Champion = boris becker
What is the greatest point of an Entrant of connaught engineering alta straight-4 engine before 1957,SELECT MAX Points FROM table WHERE Engine = alta straight-4 AND Entrant = connaught engineering AND Year < 1957
What 1957 engine has a Chassis of connaught type b?,SELECT Engine FROM table WHERE Chassis = connaught type b AND Year > 1957
Name the least year for david eddy,SELECT MIN Year FROM table WHERE Men's singles = david eddy
Name the mixed doubles for year before 1991 and men's doubles of david jepson buck ryan,SELECT Mixed doubles FROM table WHERE Year < 1991 AND Men's doubles = david jepson buck ryan
Name the women's doubles for year less than 1972,SELECT Women's doubles FROM table WHERE Year < 1972
When was the winning score −9 (72-68-64-67=271)?,SELECT Date FROM table WHERE Winning score = −9 (72-68-64-67=271)
What was the margin of victory for the Mississippi Gulf Resort Classic?,SELECT Margin of victory FROM table WHERE Tournament = mississippi gulf resort classic
What was the margin of victory when Mark Calcavecchia was the runner-up?,SELECT Margin of victory FROM table WHERE Runner(s)-up = mark calcavecchia
What was the date of the Ace Group Classic tournament with a 1 stroke margin of victory?,SELECT Date FROM table WHERE Margin of victory = 1 stroke AND Tournament = the ace group classic
What was the margin of victory when the winning score was −9 (72-68-64-67=271)?,SELECT Margin of victory FROM table WHERE Winning score = −9 (72-68-64-67=271)
What is the average round for te position?,SELECT AVG Round FROM table WHERE Position = te
Name the average overall for james davis,SELECT AVG Overall FROM table WHERE Player = james davis
Name the most overall for james davis and round more than 5,SELECT MAX Overall FROM table WHERE Player = james davis AND Round > 5
Name the total number of overall for villanova and round less than 2,SELECT COUNT Overall FROM table WHERE College = villanova AND Round < 2
Which state is Mount Chiginagak located in?,SELECT State FROM table WHERE Mountain Peak = mount chiginagak
What were the circumstances for the Baghlan location?,SELECT Circumstances FROM table WHERE Location = baghlan
What were the casualties in the Baghlan location?,SELECT Casualties FROM table WHERE Location = baghlan
What was the date of natural cause situation?,SELECT Date FROM table WHERE Circumstances = natural cause
"Which Gold Coast has a Perth of no, a Sydney of yes, and an Auckland of yes?",SELECT Gold Coast FROM table WHERE Perth = no AND Sydney = yes AND Auckland = yes
"Which Melbourne has an Auckland of no, and a Gold Coast of no?",SELECT Melbourne FROM table WHERE Auckland = no AND Gold Coast = no
"Which Adelaide has a Melbourne of yes, an Auckland of yes, and a Perth of yes?",SELECT Adelaide FROM table WHERE Melbourne = yes AND Auckland = yes AND Perth = yes
"Which Sydney has a Perth of no, a Melbourne of yes, and a Gold Coast of no?",SELECT Sydney FROM table WHERE Perth = no AND Melbourne = yes AND Gold Coast = no
"Which Auckland has an Adelaide of no, a Melbourne of yes, and a Sydney of yes?",SELECT Auckland FROM table WHERE Adelaide = no AND Melbourne = yes AND Sydney = yes
"Which Adelaide has an Auckland of yes, a Melbourne of yes, a Perth of yes, and a Sydney of cancelled?",SELECT Adelaide FROM table WHERE Auckland = yes AND Melbourne = yes AND Perth = yes AND Sydney = cancelled
Who is the owner of RSS Racing that driver Ryan Sieg belongs to?,SELECT Owner(s) FROM table WHERE Team = rss racing AND Driver(s) = ryan sieg
Parts Plus sponsors what driver?,SELECT Driver(s) FROM table WHERE Primary Sponsor(s) = parts plus
Who is the owner of NTS Motorsports sponsored by Qore-24?,SELECT Owner(s) FROM table WHERE Team = nts motorsports AND Primary Sponsor(s) = qore-24
"Who is the crew chief, of driver Matt kurzejewski?",SELECT Crew Chief FROM table WHERE Driver(s) = matt kurzejewski
Who is the driver that has a crew chief Gary Ritter?,SELECT Driver(s) FROM table WHERE Crew Chief = gary ritter
what is the award for the 2009 songwriter of the year?,SELECT Award FROM table WHERE Year = 2009 AND Category = songwriter of the year
what is the category that has the people's choice awards?,SELECT Category FROM table WHERE Award = people's choice awards
what year has general nominated in the category or choice breakthrough artist?,SELECT COUNT Year FROM table WHERE Nominated work = general AND Category = choice breakthrough artist
What was the score on 6 February 2008?,SELECT Score FROM table WHERE Date = 6 february 2008
Which competition was held on 14 November 2012?,SELECT Competition FROM table WHERE Date = 14 november 2012
What competition took place on 10 August 2011?,SELECT Competition FROM table WHERE Date = 10 august 2011
What is the average Year with Chassis equalling cooper t60?,SELECT AVG Year FROM table WHERE Chassis = cooper t60
"Which Chassis has an Entrant of cooper car company, and a Year of 1963?",SELECT Chassis FROM table WHERE Entrant = cooper car company AND Year = 1963
"Which Entrant has an Engine of climax straight-4, and Points larger than 0?",SELECT Entrant FROM table WHERE Engine = climax straight-4 AND Points > 0
"Which tournament has hard as the surface and apr. 12, 1998 as the date?","SELECT Tournament FROM table WHERE Surface = hard AND Date = apr. 12, 1998"
Which surface has wynne prakusya as the opponent in the final?,SELECT Surface FROM table WHERE Opponent in the Final = wynne prakusya
What score has wynne prakusya as the opponent in the final?,SELECT Score FROM table WHERE Opponent in the Final = wynne prakusya
"What tournament has nov. 21, 1999 as the date?","SELECT Tournament FROM table WHERE Date = nov. 21, 1999"
Name the authority for coed gender and chanel college,SELECT Authority FROM table WHERE Gender = coed AND Name = chanel college
Name the average decile for state authority and area of fernridge,SELECT AVG Decile FROM table WHERE Authority = state AND Area = fernridge
"What was the week on October 11, 1998?","SELECT MIN Week FROM table WHERE Date = october 11, 1998"
"What is the location of the game with attendance of 63,336?","SELECT Game site FROM table WHERE Attendance = 63,336"
What was the date of the week 13 game?,SELECT Date FROM table WHERE Week = 13
What is the Panthers' Division Record?,SELECT Division Record FROM table WHERE Team = panthers
What is the Senators' division record?,SELECT Division Record FROM table WHERE Team = senators
What was the record after the January 18 game?,SELECT Record FROM table WHERE Date = january 18
What was the record after the January 6 game?,SELECT Record FROM table WHERE Date = january 6
Name the total number of ranks for kujalleq with former name of brattahlíð and population less than 47,SELECT COUNT Rank FROM table WHERE Municipality = kujalleq AND Former Name = brattahlíð AND Population < 47
Name the former name for 49 rank,SELECT Former Name FROM table WHERE Rank = 49
Which NHL team has left wing listed as the position?,SELECT NHL team FROM table WHERE Position = left wing
"What years does Kakahi school, with a decile of 3, have?",SELECT Years FROM table WHERE Decile = 3 AND Name = kakahi school
"What is the average decile of Ruapehu college, which has a state authority?",SELECT AVG Decile FROM table WHERE Authority = state AND Name = ruapehu college
"What is the roll number of Orautoha school in Raetihi, which has a decile smaller than 8?",SELECT SUM Roll FROM table WHERE Area = raetihi AND Name = orautoha school AND Decile < 8
On what day was Utah Blaze the opponent?,SELECT Date FROM table WHERE Opponent = utah blaze
What is the 2006 value with a 1r in 2011?,SELECT 2006 FROM table WHERE 2011 = 1r
What is the 2010 value with a 2r in 200r and a 3r in 2011?,SELECT 2010 FROM table WHERE 2004 = 2r AND 2011 = 3r
What is the 2007 value with a 2r in 2012 and 1r in 2002?,SELECT 2007 FROM table WHERE 2012 = 2r AND 2002 = 1r
What is the 2004 value in the 2011 Grand Slam Tournaments?,SELECT 2004 FROM table WHERE 2011 = grand slam tournaments
What is the 2004 value with a sf in 2010?,SELECT 2004 FROM table WHERE 2010 = sf
Who played women's singles in 2002?,SELECT Women's singles FROM table WHERE Year = 2002
Who played men's doubles in 1963?,SELECT Men's doubles FROM table WHERE Year = 1963
Name the score for 30 january 2013,SELECT Score FROM table WHERE Date = 30 january 2013
Name the result for goal # more than 4,SELECT Result FROM table WHERE Goal # > 4
What is Fred Couples to par?,SELECT To par FROM table WHERE Player = fred couples
What place has a score under 68?,SELECT Place FROM table WHERE Score < 68
Which driver won when o.m. was the winning constructor ?,SELECT Winning driver FROM table WHERE Winning constructor = o.m.
Which driver won when the winning constructor was bugatti at the Boulogne Grand Prix ?,SELECT Winning driver FROM table WHERE Winning constructor = bugatti AND Name = boulogne grand prix
What race did Meo Constantini win at the circuit of monza ?,SELECT Name FROM table WHERE Winning driver = meo constantini AND Circuit = monza
On what date did Aymo Maggi win the Rome Grand Prix ?,SELECT Date FROM table WHERE Winning driver = aymo maggi AND Name = rome grand prix
Name the season outcome for smyrna,SELECT Season Outcome FROM table WHERE School = smyrna
Name the school for eagles,SELECT School FROM table WHERE Team = eagles
Name the school for Season Outcome of loss in first round of div. i playoffs,SELECT School FROM table WHERE Season Outcome = loss in first round of div. i playoffs
Name the division record for riders,SELECT Division Record FROM table WHERE Team = riders
Name the team for school of milford,SELECT Team FROM table WHERE School = milford
Name the average points for chassis of stevens and year less than 1950,SELECT AVG Points FROM table WHERE Chassis = stevens AND Year < 1950
Name the least points for chassis of kurtis kraft 500a,SELECT MIN Points FROM table WHERE Chassis = kurtis kraft 500a
Name the total number of year for chassis of kurtis kraft 4000 and points more than 2,SELECT COUNT Year FROM table WHERE Chassis = kurtis kraft 4000 AND Points > 2
Who was the visiting team on weeks under 12 and at Sports Authority Field at Mile High?,SELECT Visiting Team FROM table WHERE Week < 12 AND Stadium = sports authority field at mile high
Who was the visiting team at Raymond James Stadium?,SELECT Visiting Team FROM table WHERE Stadium = raymond james stadium
What date had the Houston Texans as visitors?,SELECT Date FROM table WHERE Visiting Team = houston texans
Name the year with percentage of 9.66%,SELECT Year FROM table WHERE Percentage = 9.66%
Name the total number of popular votes for mn attorney general in 1994,SELECT COUNT Popular Votes FROM table WHERE Office = mn attorney general AND Year = 1994
Name the average popular votes in years after 1990 with percentage of 4.94%,SELECT AVG Popular Votes FROM table WHERE Percentage = 4.94% AND Year > 1990
Name the least popular votes for year less than 1994 and percentage of 0.96%,SELECT MIN Popular Votes FROM table WHERE Year < 1994 AND Percentage = 0.96%
What United States player holds the place of t8?`,SELECT Player FROM table WHERE Place = t8 AND Country = united states
What country of argentina has the To par of 68?,SELECT To par FROM table WHERE Score = 68 AND Country = argentina
What is the To par and holds the t8 place of the United States player Tiger Woods?,SELECT To par FROM table WHERE Country = united states AND Place = t8 AND Player = tiger woods
What country does miguel ángel jiménez player for and has a score of 69?,SELECT Country FROM table WHERE Score = 69 AND Player = miguel ángel jiménez
What is the date of the race at Truro?,SELECT Date FROM table WHERE Track = truro
Which Year has a nominated outstanding actor in a musical?,SELECT Year FROM table WHERE Result = nominated AND Category = outstanding actor in a musical
"Which Award has a nominated, and outstanding choreography?",SELECT Award FROM table WHERE Result = nominated AND Category = outstanding choreography
Which Award  has best performance by a leading actor in a musical,SELECT Award FROM table WHERE Category = best performance by a leading actor in a musical
"What was the club career for players in positions of DF, fewer than 18 total goals, fewer than 129 league appearances, and more than 7 league goals?",SELECT Club career FROM table WHERE Position = df AND Total goals < 18 AND League apps < 129 AND League goals > 7
"What is the fewest total goals scored for players with under 171 league appearances, 151 total appearances, and the DF position?",SELECT MIN Total goals FROM table WHERE League apps < 171 AND Total apps = 151 AND Position = df
"What is the total number of Years that has the Group, Method Fest Independent Film Festival?",SELECT COUNT Year FROM table WHERE Group = method fest independent film festival
"What is the average Year that has the Group, Logie Award, the Award, Most Outstanding Actor, and the Result, nominated?",SELECT AVG Year FROM table WHERE Group = logie award AND Award = most outstanding actor AND Result = nominated
"Before 2012, which Group has the Result, nominated, the Film/Show, East West 101, and the Award, Best Lead Actor in A Television Drama?",SELECT Group FROM table WHERE Result = nominated AND Year < 2012 AND Film/Show = east west 101 AND Award = best lead actor in a television drama
"After 2008, which Group has the Result, nominated, and the Award, Best Lead Actor in a Television Drama?",SELECT Group FROM table WHERE Result = nominated AND Year > 2008 AND Award = best lead actor in a television drama
"What is the Award, when the Film/Show is East West 101, and when the year is before 2009, and when the Group is Logie Award?",SELECT Award FROM table WHERE Film/Show = east west 101 AND Year < 2009 AND Group = logie award
"What is the Film/Show, when the Year is 2010?",SELECT Film/Show FROM table WHERE Year = 2010
Which year is that has a Entrant of belond equa-flow / calif. muffler?,SELECT Year FROM table WHERE Entrant = belond equa-flow / calif. muffler
which election year has henry wyndham as the 2nd member and walter barttelot as 1st member?,SELECT Election FROM table WHERE 2nd Member = henry wyndham AND 1st Member = walter barttelot
what election year has 2nd party conservative with 2nd member henry wyndham and 1st member walter barttelot?,SELECT Election FROM table WHERE 2nd Party = conservative AND 2nd Member = henry wyndham AND 1st Member = walter barttelot
what is the 1st pary when the second is whig?,SELECT 1st Party FROM table WHERE 2nd Party = whig
what is the election year with henry wyndham as 2nd member and walter barttelot as 1st?,SELECT Election FROM table WHERE 2nd Member = henry wyndham AND 1st Member = walter barttelot
"If the Ovrs is less than 2, what's the average in Wkts?",SELECT AVG Wkts FROM table WHERE Ovrs < 2
"If Adam Voges had less than 28.5 Ovrs, what are his highest Wkts?",SELECT MAX Wkts FROM table WHERE Ovrs < 28.5 AND Player = adam voges
"How many sacks have 2006 as the year, and a solo less than 62?",SELECT SUM Sacks FROM table WHERE Year = 2006 AND Solo < 62
"What is the average pass def that has green bay packers as the team, 62 as the solo and sacks less than 2?",SELECT AVG Pass Def FROM table WHERE Team = green bay packers AND Solo = 62 AND Sacks < 2
How many sacks have 72 as the solo and a TTkl less than 112?,SELECT COUNT Sacks FROM table WHERE Solo = 72 AND TTkl < 112
"How many TTkl have 2004 as the year, and a pass def greater than 5?",SELECT SUM TTkl FROM table WHERE Year = 2004 AND Pass Def > 5
"What is the highest decile of Tarras school, which had a state authority?",SELECT MAX Decile FROM table WHERE Authority = state AND Name = tarras school
What is the decile of the school with a roll larger than 513?,SELECT SUM Decile FROM table WHERE Roll > 513
"What is the area of Cromwell Primary school, which has a state authority?",SELECT Area FROM table WHERE Authority = state AND Name = cromwell primary school
Which player has figures of 4/14?,SELECT Player FROM table WHERE Figures = 4/14
How many overs occurred at Waca Ground against Queensland?,SELECT Overs FROM table WHERE Ground = waca ground AND Opponent = queensland
At which ground did Dirk Nannes have a figure of 4/23?,SELECT Ground FROM table WHERE Figures = 4/23
Who was the opponent when Steven Smith had 3.3 overs?,SELECT Opponent FROM table WHERE Overs = 3.3
Name the average year for brookvale oval and margin more than 46,SELECT AVG Year FROM table WHERE Venue = brookvale oval AND Margin > 46
Name the most year for brookvale oval,SELECT MAX Year FROM table WHERE Venue = brookvale oval
Name the average year for manly-warringah sea eagles,SELECT AVG Year FROM table WHERE Opponent = manly-warringah sea eagles
"Who is the partner with a score of 6–1, 6–4?","SELECT Partner FROM table WHERE Score = 6–1, 6–4"
"what is the best supported club with a 25 Goal and a per game larger than 1,156?","SELECT Best supported Club FROM table WHERE Goals = 25 AND Per game > 1,156"
What are the age groups for the Big League World Series?,SELECT Age groups FROM table WHERE Competition name = big league world series
How often is the table tennis competition held?,SELECT Held every FROM table WHERE Sport = table tennis
How often is the cricket competition held?,SELECT Held every FROM table WHERE Sport = cricket
What was the attendance of the Blue Jays' game when their record was 47-43?,SELECT SUM Attendance FROM table WHERE Record = 47-43
Which year had a Cosworth V8 engine and 12 points?,SELECT Year FROM table WHERE Points = 12 AND Engine = cosworth v8
How many points did the ATS Wheels entrant with an ATS D2 chassis have?,SELECT Points FROM table WHERE Entrant = ats wheels AND Chassis = ats d2
How many races have less than 2 podiums and 19th position before 2009?,SELECT AVG Races FROM table WHERE Podiums < 2 AND Position = 19th AND Season < 2009
Which co drivers are 3rd in Joest racing?,SELECT Co-Drivers FROM table WHERE Pos. = 3rd AND Team = joest racing
When was radek necas with less than 2.04 height born?,SELECT AVG Year born FROM table WHERE Player = radek necas AND Height < 2.04
"How tall was the member of Nymburk, who was born in 1982?",SELECT MAX Height FROM table WHERE Year born = 1982 AND Current Club = nymburk
What Kerry number does Taylor county have with more than 65 others#?,SELECT COUNT Kerry# FROM table WHERE County = taylor AND Others# > 65
What is the smallest bush# with 66.0% bush and less than 65 others#?,SELECT MIN Bush# FROM table WHERE Bush% = 66.0% AND Others# < 65
Who was the captain of the away team at Adelaide Oval?,SELECT Away captain FROM table WHERE Venue = adelaide oval
What is the final score at Melbourne Cricket Ground?,SELECT Result FROM table WHERE Venue = melbourne cricket ground
Name the score for april 28,SELECT Score FROM table WHERE Date = april 28
What is the average Heat for anjelika solovieva?,SELECT AVG Heat FROM table WHERE Name = anjelika solovieva
What is the average lane with Netherlands Antilles Nationality?,SELECT AVG Lane FROM table WHERE Nationality = netherlands antilles
What is the finish of the year with start 5?,SELECT Finish FROM table WHERE Start = 5
What is the rank in 1940?,SELECT Rank FROM table WHERE Year = 1940
What is the highest laps of the year when the rank was 14?,SELECT MAX Laps FROM table WHERE Rank = 14
What year had 134 laps?,SELECT Year FROM table WHERE Laps = 134
What is the finish when there was more than 192 laps and a qual of 135.736?,SELECT Finish FROM table WHERE Laps > 192 AND Qual = 135.736
Witch opponent has a loss of Glynn (0-2)?,SELECT Opponent FROM table WHERE Loss = glynn (0-2)
"Who was the previous champion of the title won on July 7, 2010?","SELECT Previous champion(s) FROM table WHERE Date Won = july 7, 2010"
"When did Bonecrusher win the championship at Bayamón, Puerto Rico?","SELECT Date Won FROM table WHERE Location = bayamón, puerto rico AND Champion(s) = bonecrusher"
Who is the champion of the title previously held by Lash?,SELECT Champion(s) FROM table WHERE Previous champion(s) = lash
"Which championship was won on July 7, 2010?","SELECT Championship FROM table WHERE Date Won = july 7, 2010"
Who has 6/1 odds?,SELECT Trainer FROM table WHERE Odds = 6/1
What is the total dist with Johnny Murtagh and less than 26 runners?,SELECT SUM Dist (f) FROM table WHERE Jockey = johnny murtagh AND Runners < 26
Who has 5/1 odds?,SELECT Jockey FROM table WHERE Odds = 5/1
What course did Fergal Lynch end up with 5/1 odds?,SELECT Course FROM table WHERE Jockey = fergal lynch AND Odds = 5/1
What place has a To par of +4 and a score of 74-70-74-74=292?,SELECT Place FROM table WHERE To par = +4 AND Score = 74-70-74-74=292
What place in the United States has a To par of e?,SELECT Place FROM table WHERE Country = united states AND To par = e
What is the To par for the place in the United States and a score of 74-69-71-74=288?,SELECT To par FROM table WHERE Country = united states AND Score = 74-69-71-74=288
What Venue is listed that has a Year smaller than 2005 and a Position of 10th (sf)?,SELECT Venue FROM table WHERE Year < 2005 AND Position = 10th (sf)
What's the average Year for the Position of 7th (sf)?,SELECT AVG Year FROM table WHERE Position = 7th (sf)
What's the highest Year for the Venue of Santiago De Chile and the Event of 800 m?,SELECT MAX Year FROM table WHERE Event = 800 m AND Venue = santiago de chile
What Venue has a Position of 12th (sf)?,SELECT Venue FROM table WHERE Position = 12th (sf)
"Which engine has an Entrant of team lotus, and a Year larger than 1962?",SELECT Engine FROM table WHERE Entrant = team lotus AND Year > 1962
How many points have a Year larger than 1966?,SELECT COUNT Points FROM table WHERE Year > 1966
"What is the smallest number of points with an Engine of climax v8, and a Year of 1966?",SELECT MIN Points FROM table WHERE Engine = climax v8 AND Year = 1966
How many points did Team Rothmans International have after 1975 when their Chassis was a March 771?,SELECT Points FROM table WHERE Year > 1975 AND Entrant = team rothmans international AND Chassis = march 771
What Nationality of the person who has a Rank of 4,SELECT Nationality FROM table WHERE Lane < 4 AND Rank = 4
Name the score on october 14,SELECT Score FROM table WHERE Date = october 14
"What was the average number of ""goals for"", scored in the club Real Oviedo that had a ""goal difference"" lower than -16 and fewer than 9 wins?",SELECT AVG Goals for FROM table WHERE Goal Difference < -16 AND Club = real oviedo AND Wins < 9
"How many people played at the club that had a ""goal difference"" of -8 and a position lower than 12?",SELECT SUM Played FROM table WHERE Goal Difference = -8 AND Position < 12
"How many ""goals against"" were scored at the club that had a ""goal difference"" of 0, 12 wins, and more than 44 goals?",SELECT COUNT Goals against FROM table WHERE Goal Difference = 0 AND Wins = 12 AND Goals for > 44
"What is the smallest number of ""goals for"" out of the clubs where there were 18 wins and fewer than 38 ""goals against""?",SELECT MIN Goals for FROM table WHERE Wins = 18 AND Goals against < 38
When did Manny Pacquiao win his first championship?,SELECT MIN Year FROM table WHERE Fighter = manny pacquiao
Which sport did the United States win?,SELECT Sport FROM table WHERE Nation represented = united states
