question,sql
"what is the since beginning of big 12 when last 10 meetings is ou, 7-3, neutral site is ou, 2-1, and last 5 meetings is bu, 3-2?","SELECT Since Beginning of Big 12 FROM table WHERE Last 10 Meetings = ou, 7-3 AND at Neutral Site = ou, 2-1 AND Last 5 Meetings = bu, 3-2"
"what is the current streak when the last 5 meetings is osu, 4-1?","SELECT Current Streak FROM table WHERE Last 5 Meetings = osu, 4-1"
What is the record for a game lower than 79?,SELECT Record FROM table WHERE Game < 79
"Who was the partner when the final score was 7–6, 3–6, 6–7?","SELECT Partner FROM table WHERE Score in the final = 7–6, 3–6, 6–7"
"Who was the partner for the match with a score in the final of 4–6, 6–7?","SELECT Partner FROM table WHERE Score in the final = 4–6, 6–7"
"What tournament took place after 1986 and had a final score of 7–6, 3–6, 6–2?","SELECT Tournament FROM table WHERE Date > 1986 AND Score in the final = 7–6, 3–6, 6–2"
"Which Year is the lowest one that has an Athlete of markus thalmann, and a Time of 23:28:24?",SELECT MIN Year FROM table WHERE Athlete = markus thalmann AND Time = 23:28:24
"Which Year is the lowest one that has a Time of 24:55:58, and a Place larger than 3?",SELECT MIN Year FROM table WHERE Time = 24:55:58 AND Place > 3
"Which Athlete has a Place of 1, and a Year smaller than 1988, and a Country of gre, and a Time of 21:57:00?",SELECT Athlete FROM table WHERE Place = 1 AND Year < 1988 AND Country = gre AND Time = 21:57:00
"Which Time has a Year larger than 1985, and a Place smaller than 2, and an Athlete of riochy sekiya?",SELECT Time FROM table WHERE Year > 1985 AND Place < 2 AND Athlete = riochy sekiya
What was Anand's score in game 8?,SELECT Anand FROM table WHERE Game = 8
What is the day and date of game 2?,"SELECT Day, Date FROM table WHERE Game = 2"
WHAT IS THE HIGH ASSISTS ON NOVEMBER 24?,SELECT High assists FROM table WHERE Date = november 24
WHAT IS THE LOCATION ATTENDANCE FOR GAME 4?,SELECT Location Attendance FROM table WHERE Game = 4
WHAT IS THE RECORD FOR DATE NOVEMBER 14?,SELECT Record FROM table WHERE Date = november 14
What tournament is on 18 May 1992?,SELECT Tournament FROM table WHERE Date = 18 may 1992
What is the score of the tournament with a carpet surface and tim henman as the partnering?,SELECT Score FROM table WHERE Surface = carpet AND Partnering = tim henman
On what surface did Katarina Srebotnik play Paola Suárez?,SELECT Surface FROM table WHERE Opponent in Final = paola suárez
"At what tournament was the Score 5–7, 7–5, 6–4?","SELECT Tournament FROM table WHERE Score in Final = 5–7, 7–5, 6–4"
"What was the Final Score on February 24, 2002?","SELECT Score in Final FROM table WHERE Date = february 24, 2002"
What was the smallest crowd when the away team scored 12.16 (88)?,SELECT MIN Crowd FROM table WHERE Away team score = 12.16 (88)
What was the average crowd size for a home team score of 11.11 (77)?,SELECT AVG Crowd FROM table WHERE Home team score = 11.11 (77)
What is the 1st leg when the 2nd leg was 67-83?,SELECT 1st leg FROM table WHERE 2nd leg = 67-83
Which Team #1 had a 1st leg of 78-78?,SELECT Team #1 FROM table WHERE 1st leg = 78-78
Who was Team #1 when Team #2 was galatasaray cc i̇stanbul?,SELECT Team #1 FROM table WHERE Team #2 = galatasaray cc i̇stanbul
What are the Podiums that has a Poles of 3?,SELECT Podiums FROM table WHERE Poles = 3
"What is the Team that has a Races of 4, and a Points of 0?",SELECT Team FROM table WHERE Races = 4 AND Points = 0
What to par is located in the united states and has a player by the name of hal sutton?,SELECT To par FROM table WHERE Country = united states AND Player = hal sutton
What player is in the place of t1 and has the score of 67-70=137?,SELECT Player FROM table WHERE Place = t1 AND Score = 67-70=137
What place has the score of 67-74=141?,SELECT Place FROM table WHERE Score = 67-74=141
What player has the score of 67-72=139?,SELECT Player FROM table WHERE Score = 67-72=139
"What was Gassaway's record at the fight in mississippi, united states against anthony macias?","SELECT Record FROM table WHERE Location = mississippi, united states AND Opponent = anthony macias"
What was the location the fight was held at that lasted 5 rounds?,SELECT Location FROM table WHERE Round = 5
What was the location of the fight when Gassaway fought kevin knabjian?,SELECT Location FROM table WHERE Opponent = kevin knabjian
What place did Fred Couples finish in?,SELECT Place FROM table WHERE Player = fred couples
What is the rank of the company who has a revenue of $428.2 billion?,SELECT COUNT Rank FROM table WHERE Revenue in USD = $428.2 billion
What is the rank of the petroleum company who has a revenue of $481.7 billion?,SELECT MIN Rank FROM table WHERE Industry = petroleum AND Revenue in USD = $481.7 billion
"What is Tournament, when 2005 is ""N/A"", and when 2002 is ""0 / 1""?",SELECT Tournament FROM table WHERE 2005 = n/a AND 2002 = 0 / 1
"What is Career Win-Loss, when 2002 is ""A"", and when 2001 is ""4R""?",SELECT Career Win-Loss FROM table WHERE 2002 = a AND 2001 = 4r
"What is Tournament, when 2001 is ""1R""?",SELECT Tournament FROM table WHERE 2001 = 1r
What was the score in the 1st leg when 2nd leg was 1–4?,SELECT 1st leg FROM table WHERE 2nd leg = 1–4
"Who is in the south-west next to Vishnu on the east, Durga on the west, and in the center of Ganapati?",SELECT South West FROM table WHERE North East = vishnu AND North West = durga AND Center = ganapati
What was the final score of game 26?,SELECT Score FROM table WHERE Game = 26
What game was played on December 8?,SELECT AVG Game FROM table WHERE Date = december 8
"What was the highest score for a California home game with over 10,870 in attendance?","SELECT MAX Points FROM table WHERE Attendance > 10,870 AND Home = california"
What is the sum of the areas for populations of 542?,SELECT SUM Area km 2 FROM table WHERE Population = 542
What is the highest area for locations named Centreville having populations over 532?,SELECT MAX Area km 2 FROM table WHERE Population > 532 AND Official Name = centreville
what is the competition when the result is 1-1 and venue is gwangju?,SELECT Competition FROM table WHERE Result = 1-1 AND Venue = gwangju
what is the date when the competition is 1998 asian games?,SELECT Date FROM table WHERE Competition = 1998 asian games
"what is the venue when the score is 1 goal and the date is october 11, 1997?","SELECT Venue FROM table WHERE Score = 1 goal AND Date = october 11, 1997"
what is the competition when the result is 2-1?,SELECT Competition FROM table WHERE Result = 2-1
"what is the result when the date is august 24, 1997?","SELECT Result FROM table WHERE Date = august 24, 1997"
"what is the venue when the date is december 7, 1998?","SELECT Venue FROM table WHERE Date = december 7, 1998"
Who is the driver with a time/retired of +5.2684?,SELECT Driver FROM table WHERE Time/Retired = +5.2684
What is the grid of driver tomas scheckter from vision racing team?,SELECT Grid FROM table WHERE Team = vision racing AND Driver = tomas scheckter
What is the grid of car no. 3?,SELECT Grid FROM table WHERE Car No. = 3
What is the grid with a +6.8359 time/retired?,SELECT Grid FROM table WHERE Time/Retired = +6.8359
"WHAT TEAM 1 HAS A 1st leg of 1–1, and a 2nd leg of 1–3?",SELECT Team 1 FROM table WHERE 1st leg = 1–1 AND 2nd leg = 1–3
WHAT IS THE 1ST LEG WITH TEAM 2 AS ATHLETIC?,SELECT 1st leg FROM table WHERE Team 2 = athletic
WHAT IS THE 2ND LEG WITH TEAM 1 OF SPORTING?,SELECT 2nd leg FROM table WHERE Team 1 = sporting
Sum of cuyo selection as the opposing team?,SELECT SUM Against FROM table WHERE Opposing Team = cuyo selection
Lowest against for tour match on 21 july 1990?,SELECT MIN Against FROM table WHERE Status = tour match AND Date = 21 july 1990
Name the lowest version with a code of u+1034a that began after 2001.,SELECT MIN Version FROM table WHERE Code = u+1034a AND Year > 2001
What character was the version 5.1 and had a Greek capital letter Archaic Sampi?,SELECT Character FROM table WHERE Version = 5.1 AND Name = greek capital letter archaic sampi
"Give the sum of the version with the coptic small letter sampi, and a year after 2005.",SELECT SUM Version FROM table WHERE Name = coptic small letter sampi AND Year > 2005
What is the year that has a name with the Greek small letter sampi?,SELECT SUM Year FROM table WHERE Name = greek small letter sampi
What country id Bob Rosburg from?,SELECT Country FROM table WHERE Player = bob rosburg
What country has a score of 73-72-67=212?,SELECT Country FROM table WHERE Score = 73-72-67=212
What is Mike Souchak's to par?,SELECT To Par FROM table WHERE Player = mike souchak
What is Mike Souchak's to par score?,SELECT To Par FROM table WHERE Player = mike souchak
What was the finish for the golfer with a total of 285?,SELECT Finish FROM table WHERE Total = 285
What was the total for the golfer who had a year won of 1987?,SELECT Total FROM table WHERE Year(s) won = 1987
What was the finish for the golfer with a To par of +2?,SELECT Finish FROM table WHERE To par = +2
What was the total for the golfer who had a To par of +10 and year won of 1971?,SELECT SUM Total FROM table WHERE To par = +10 AND Year(s) won = 1971
What team played before game 71 and had a score w 91–86 (ot)?,SELECT Team FROM table WHERE Game < 71 AND Score = w 91–86 (ot)
What was the high assist for game 66?,SELECT High assists FROM table WHERE Game = 66
What is josé maría olazábal's country?,SELECT Country FROM table WHERE Player = josé maría olazábal
Which Player has a Score of 74-67-74-71=286?,SELECT Player FROM table WHERE Score = 74-67-74-71=286
"Which Place has a Country of united states, and a Player of corey pavin?",SELECT Place FROM table WHERE Country = united states AND Player = corey pavin
Who is the opponent in week 15?,SELECT Opponent FROM table WHERE Week = 15
What is the highest attendance a result of W 30-7?,SELECT MAX Attendance FROM table WHERE Result = w 30-7
"What is the average attendance at week earlier than 6 on October 14, 2001?","SELECT AVG Attendance FROM table WHERE Week < 6 AND Date = october 14, 2001"
what is the record when the method is submission (armbar) and the round is less than 3?,SELECT Record FROM table WHERE Method = submission (armbar) AND Round < 3
How many average points did svg burgkirchen have with a loss smaller than 6?,SELECT AVG Points FROM table WHERE Name = svg burgkirchen AND Lost < 6
Who had points smaller than 22 and a drawn of 2?,SELECT Name FROM table WHERE Points < 22 AND Drawn = 2
Who lost 2 and had a position bigger than 1?,SELECT Name FROM table WHERE Lost = 2 AND Position > 1
What is the name of the catalog issued with the title of 1958 Miles on the Sony label at a year prior to 2006?,SELECT Catalog FROM table WHERE Issued title = 1958 miles AND Label = sony AND Year < 2006
What is the label of the Year before 1979?,SELECT Label FROM table WHERE Year < 1979
WHAT IS THE 2011 PERFORMANCE AT THE MIAMI MASTERS?,SELECT 2011 FROM table WHERE Tournament = miami masters
WHAT IS THE 2008 PERFORMANCE WITH A 2007 CAREER STATISTICS?,SELECT 2008 FROM table WHERE 2007 = career statistics
"WHAT IS THE TOURNAMENT WITH A 2010 OF A, 2009 OF A, AND 001 PERFORMANCE OF Q1?",SELECT Tournament FROM table WHERE 2010 = a AND 2009 = a AND 2011 = q1
"WHAT IS THE 2009 PERFORMANCE WITH A 2012 OF 2R, 2001 OF 1R, 2007 OF A, AND 2008 OF A?",SELECT 2009 FROM table WHERE 2012 = 2r AND 2011 = 1r AND 2007 = a AND 2008 = a
WHAT IS THE 2011 PERFORMANCE WITH A 2007 OF Q3?,SELECT 2011 FROM table WHERE 2007 = q3
Which Score has a Place of t2?,SELECT Score FROM table WHERE Place = t2
What was spain's score?,SELECT Score FROM table WHERE Country = spain
Which To par has a Score of 70-73-80-68=291?,SELECT To par FROM table WHERE Score = 70-73-80-68=291
From what Country is T6 Place Player Tom Weiskopf?,SELECT Country FROM table WHERE Place = t6 AND Player = tom weiskopf
"With a To par of –2, what is Johnny Miller's Place?",SELECT Place FROM table WHERE To par = –2 AND Player = johnny miller
From what Country is Gene Borek?,SELECT Country FROM table WHERE Player = gene borek
What is the Country of the Player with a To par of –5?,SELECT Country FROM table WHERE To par = –5
What is the Place of the Player from New Zealand?,SELECT Place FROM table WHERE Country = new zealand
What is the Place of the Player with a Score of 70-68=138?,SELECT Place FROM table WHERE Score = 70-68=138
"What is the highest Losses, when Wins is greater than 1, and when Last Appearance is 2003?",SELECT MAX Losses FROM table WHERE Wins > 1 AND Last Appearance = 2003
"What is the highest Wins, when Percent is 0.000, when School is Oklahoma State, and when Appearances is less than 1?",SELECT MAX Wins FROM table WHERE Percent = 0.000 AND School = oklahoma state AND Appearances < 1
"What is the total number of Losses, when Last Appearance is 2003, and when Wins is greater than 2?",SELECT COUNT Losses FROM table WHERE Last Appearance = 2003 AND Wins > 2
"What is Last Appearance, when Wins is less than 1, when Losses is 1, and when School is Oklahoma State?",SELECT Last Appearance FROM table WHERE Wins < 1 AND Losses = 1 AND School = oklahoma state
"What is College, when Pick is less than 145, and when Player is Jeff Wilkins?",SELECT College FROM table WHERE Pick < 145 AND Player = jeff wilkins
"What is Nationality, and when College is Illinois State?",SELECT Nationality FROM table WHERE College = illinois state
"What is Nationality, when Round is 6?",SELECT Nationality FROM table WHERE Round = 6
"What is the total number of Round, when College is Northern Illinois?",SELECT COUNT Round FROM table WHERE College = northern illinois
"What is the average bronze when the total is 2, silver is less than 1 and gold is more than 1?",SELECT AVG Bronze FROM table WHERE Total = 2 AND Silver < 1 AND Gold > 1
what is the average silver when the total is more than 20?,SELECT AVG Silver FROM table WHERE Total > 20
what is the highest rank when the nation is united states (usa) and bronze is more than 1?,SELECT MAX Rank FROM table WHERE Nation = united states (usa) AND Bronze > 1
"what is the average total when bronze is more than 0, gold is 0, the nation is united states (usa) and silver is 0?",SELECT AVG Total FROM table WHERE Bronze > 0 AND Gold = 0 AND Nation = united states (usa) AND Silver < 0
What was the resolution for the fight against enrique guzman?,SELECT Res. FROM table WHERE Opponent = enrique guzman
What was the resolution of the fight when Nate Mohr's record was 8-6?,SELECT Res. FROM table WHERE Record = 8-6
What is the smallest number of third place earned for the Es Sahel at a rank less than 3?,SELECT MIN Third FROM table WHERE Club = es sahel AND Rank < 3
Which club has 1 runners-up with 0 winners and 2 third place earned?,SELECT Club FROM table WHERE Runners-up = 1 AND Winners = 0 AND Third = 2
"Which Annual ridership (2008) has a Number of stations larger than 70, and an Annual ridership (1998) smaller than 451,971,849?","SELECT MIN Annual ridership (2008) FROM table WHERE Number of stations > 70 AND Annual ridership (1998) < 451,971,849"
"What is Name, when Bonus is greater than 1, when Only Point is greater than 7, and when Total Point is less than 21?",SELECT Name FROM table WHERE Bonus > 1 AND Only Point > 7 AND Total Point < 21
"What is Name, when Only Point is greater than 1, when Catch Taken is greater than 3, when Bonus is greater than 4, and when Total Point is less than 30?",SELECT Name FROM table WHERE Only Point > 1 AND Catch Taken > 3 AND Bonus > 4 AND Total Point < 30
How many grids does Ducati have with Casey Stoner as a rider with fewer than 27 laps?,SELECT COUNT Grid FROM table WHERE Manufacturer = ducati AND Rider = casey stoner AND Laps < 27
Which manufacturer has a time of +10.142?,SELECT Manufacturer FROM table WHERE Time = +10.142
What is Loris Capirossi's time?,SELECT Time FROM table WHERE Rider = loris capirossi
What were the highest laps when the grid was larger than 19 and the time/retired was fuel?,SELECT MAX Laps FROM table WHERE Grid > 19 AND Time/Retired = fuel
Which team did Scott Pruett drive for when the grid was smaller than 20 and there were 65 laps?,SELECT Team FROM table WHERE Laps = 65 AND Grid < 20 AND Driver = scott pruett
"What year is the date when the boiler type is forward topfeed, the built at is Crewe, and lot number is less than 187?",SELECT COUNT Date FROM table WHERE Boiler type = forward topfeed AND Built at = crewe AND Lot No. < 187
What was the date of the game where Esteban Paredes scored 2 goals?,SELECT Date FROM table WHERE Goal = 2
What is the highest attendance when the opponent is the Los Angeles Rams and the week is less than 11?,SELECT MAX Attendance FROM table WHERE Opponent = los angeles rams AND Week < 11
What is the result when the week is greater than 7 and the Houston Oilers were the opponent?,SELECT Result FROM table WHERE Week > 7 AND Opponent = houston oilers
"What is Record, when Location Attendance is ""Izod Center 16,911""?","SELECT Record FROM table WHERE Location Attendance = izod center 16,911"
"What is High Rebounds, when High Assists is ""Delonte West (10)""?",SELECT High rebounds FROM table WHERE High assists = delonte west (10)
What catalog had an Epic Records label in CD format?,SELECT Catalog FROM table WHERE Label = epic records AND Format = cd
Which label is in Australia?,SELECT Label FROM table WHERE Region = australia
The match that lasted 2:43 has what record?,SELECT Record FROM table WHERE Time = 2:43
The match that was held at Club Med Sandpiper has what method?,SELECT Method FROM table WHERE Venue = club med sandpiper
The match of at Michael's Eighth Avenue venue against Tim Coleman that went 3:00 has what record?,SELECT Record FROM table WHERE Time = 3:00 AND Venue = michael's eighth avenue AND Opponent = tim coleman
What method did the match at Club Med Sandpiper have?,SELECT Method FROM table WHERE Venue = club med sandpiper
What is the Label of the release with Catalog number LPM-2899?,SELECT Label FROM table WHERE Catalog = lpm-2899
What is the Date of the RCA release with Catalog number SF-7635?,SELECT Date FROM table WHERE Label = rca AND Catalog = sf-7635
What is the Catalog of the RCA release?,SELECT Catalog FROM table WHERE Label = rca
What is the Catalog number of the CD Reissue Universal release?,SELECT Catalog FROM table WHERE Format = cd reissue AND Label = universal
What is the Label of the release on Stereo vinyl LP with Catalog number SF-7635?,SELECT Label FROM table WHERE Format = stereo vinyl lp AND Catalog = sf-7635
What university has a 2009 int'l student review greater than 268 and median rank greater than 4?,SELECT University FROM table WHERE Median ranks > 4 AND 2009 QS Asian Rankings: Int’l student review > 268
"What's the ARWU ranking that has the int' student review of 144, a median rank of less than 10, and 2000 Singapore “Asiaweek” of none?",SELECT 2010 ARWU Rankings FROM table WHERE 2000 Singapore “Asiaweek” Rankings = none AND Median ranks < 10 AND 2009 QS Asian Rankings: Int’l student review = 144
Name the local that has the Int'l student review less than 320 and 2010 Eduniversal ranking of none.,SELECT Local FROM table WHERE 2010 eduniversal Rankings = none AND 2010 ARWU Rankings = none AND 2009 QS Asian Rankings: Int’l student review < 320
What's the int'l student review that has the 2010 QS Rank of none?,SELECT SUM 2009 QS Asian Rankings: Int’l student review FROM table WHERE 2010 QS Asian Rankings = none
What university has an int'l student review of 195?,SELECT University FROM table WHERE 2009 QS Asian Rankings: Int’l student review = 195
"WHAT CANDIDATE HAD A MARGIN OF ERROR OF ± 4.5%, WHEN PAT TOOMEY WAS 45% AND JOE SESTAK WAS 38%?",SELECT Other FROM table WHERE Margin of error = ± 4.5% AND Pat Toomey (R) = 45% AND Joe Sestak (D) = 38%
WHAT DATE DID JOE SESTAK HAVE 46% WITH ± 3.0% MARGIN OF ERROR?,SELECT Date(s) administered FROM table WHERE Joe Sestak (D) = 46% AND Margin of error = ± 3.0%
WHAT IS THE POINTS PERCENTAGE WITH A TOTAL OF 1-2-2 RECORD?,SELECT Points % FROM table WHERE Total W-L-H = 1-2-2
WHAT YEAR HAD 5 TOTAL MATCHES?,SELECT Year FROM table WHERE Total matches = 5
What is the quantity preserved when 4 were made of class F-21?,SELECT Quantity preserved FROM table WHERE Quantity made = 4 AND Class = f-21
What fleet number had 3 made?,SELECT Fleet number(s) FROM table WHERE Quantity made = 3
What class had 1 made and fleet number of 406?,SELECT Class FROM table WHERE Quantity made = 1 AND Fleet number(s) = 406
What class has 0 preserved and 2 made?,SELECT Class FROM table WHERE Quantity preserved = 0 AND Quantity made = 2
What rank has a population of 4839400?,SELECT MIN Rank FROM table WHERE Population = 4839400
What's the rank of the Province-Level Municipality?,SELECT Rank FROM table WHERE Definition = province-level municipality
What rank was Core Districts + Inner Suburbs and had a population of 10123000?,SELECT MAX Rank FROM table WHERE Definition = core districts + inner suburbs AND Population = 10123000
"What is Points, when Draws is less than 7, when Wins is less than 16, and when Goals For is ""35""?",SELECT Points FROM table WHERE Draws < 7 AND Wins < 16 AND Goals for = 35
"What is the total number of Losses, when Position is greater than 8, when Goals For is greater than 34, when Points is ""25"", and when Draws is less than 5?",SELECT COUNT Losses FROM table WHERE Position > 8 AND Goals for > 34 AND Points = 25 AND Draws < 5
"What is the average Wins, when Points is less than ""19""?",SELECT AVG Wins FROM table WHERE Points < 19
"What is the lowest Goals, when Played is greater than 30?",SELECT MIN Goals for FROM table WHERE Played > 30
"What is the sum of Played, when Losses is ""13"", and when Position is greater than 11?",SELECT SUM Played FROM table WHERE Losses = 13 AND Position > 11
"What is the lowest Wins, when Losses is less than 10, when Goal Difference is less than 46, when Goals is less than 63, and when Played is less than 30?",SELECT MIN Wins FROM table WHERE Losses < 10 AND Goal Difference < 46 AND Goals for < 63 AND Played < 30
How many viewed the episode gary gets boundaries?,SELECT COUNT Viewers FROM table WHERE Episode = gary gets boundaries
What episode had 6.71 viewers?,SELECT Episode FROM table WHERE Viewers = 6.71
When did the episode air that had 7.3 viewers?,SELECT Air Date FROM table WHERE Viewers = 7.3
What day in March is the game with a 48-13-11 record and a game number less than 72?,SELECT SUM March FROM table WHERE Record = 48-13-11 AND Game < 72
Who is the opponent of game 75?,SELECT Opponent FROM table WHERE Game = 75
What is the lowest game number of the game after March 2 with the minnesota north stars as the opponent?,SELECT MIN Game FROM table WHERE March > 2 AND Opponent = minnesota north stars
"The winner, Craig Lowndes, was in what location/state?",SELECT Location / State FROM table WHERE Winner = craig lowndes
The Eastern Creek Raceway circuit is on what date?,SELECT Date FROM table WHERE Circuit = eastern creek raceway
Castrol Perkins Motorsport and the winner Russell Ingall was in what location/state?,SELECT Location / State FROM table WHERE Team = castrol perkins motorsport AND Winner = russell ingall
"What shows for 1998 when 1996 is 1R, and 2002 is not held?",SELECT 1998 FROM table WHERE 1996 = 1r AND 2002 = not held
"What is the 1996 when the 1994 is A, the 2003 is A, and the 2001 is 1R?",SELECT 1996 FROM table WHERE 1994 = a AND 2003 = a AND 2001 = 1r
What shows for 1991 when 2002 is 2R?,SELECT 1991 FROM table WHERE 2002 = 2r
What shows for 2006 when 1999 is Grand Slam Tournaments?,SELECT 2006 FROM table WHERE 1990 = grand slam tournaments
"What shows for 2006 when 2000 is 1r, 1996 is A, and Tournament is Cincinnati Masters?",SELECT 2006 FROM table WHERE 2000 = 1r AND 1996 = a AND Tournament = cincinnati masters
What is the Tournament when the 1990 is Olympic Games?,SELECT Tournament FROM table WHERE 1990 = olympic games
Which Location has a Record of 0-1?,SELECT Location FROM table WHERE Record = 0-1
"What is Record, when Method is ""Technical Submission (Rear Naked Choke)""?",SELECT Record FROM table WHERE Method = technical submission (rear naked choke)
"What is the sum of Round(s), when Method is ""Submission (Banana Split)""?",SELECT SUM Round FROM table WHERE Method = submission (banana split)
"What is Time, when Event is ""GCM: Demolition 1""?",SELECT Time FROM table WHERE Event = gcm: demolition 1
"Which year was ""the 12 year old boy"" performed?","SELECT Year FROM table WHERE Title = ""the 12 year old boy"""
What year had a 100m freestyle event?,SELECT COUNT Year Set FROM table WHERE Event = 100m freestyle
What event had a short course in 2010?,SELECT Event FROM table WHERE Long Course/Short Course = short course AND Year Set = 2010
What year did a short course have a time of 7:51.80?,SELECT COUNT Year Set FROM table WHERE Long Course/Short Course = short course AND Time = 7:51.80
What was the latest year that had a 100m freestyle?,SELECT MAX Year Set FROM table WHERE Event = 100m freestyle
In what place was the song that had a draw of 3?,SELECT Place FROM table WHERE Draw = 3
What is the number of points for the 7th placed song with a draw greater than 8?,SELECT MIN Points FROM table WHERE Place = 7th AND Draw > 8
How many points did Joe O'Meara have?,SELECT COUNT Points FROM table WHERE Artist = joe o'meara
