question,sql
Which City of license has a Channels TV / RF of 67 ( psip ) 29 ( uhf ),SELECT City of license FROM table WHERE Channels TV / RF = 67 ( psip ) 29 ( uhf )
Which Station has hagerstown?,SELECT Station FROM table WHERE City of license = hagerstown
Which HAAT has 65944?,SELECT HAAT FROM table WHERE Facility ID = 65944
Which City of license has a Channels TV / RF of 36 (psip) 36 (uhf)? Question 5,SELECT City of license FROM table WHERE Channels TV / RF = 36 (psip) 36 (uhf)
"What format is dated October 29, 2004?","SELECT Format FROM table WHERE Date = october 29, 2004"
What is the date with the catalogue number ptcd-1015-6?,SELECT Date FROM table WHERE Catalogue # = ptcd-1015-6
What is the label for December 2004?,SELECT Label FROM table WHERE Date = december 2004
What is the date for Hydra Head Records with a CD format?,SELECT Date FROM table WHERE Label = hydra head records AND Format = cd
Which country has Hydra Head Records on February 2005?,SELECT Country FROM table WHERE Label = hydra head records AND Date = february 2005
Which country has Hydra Head Records with a 2lp format?,SELECT Country FROM table WHERE Format = 2lp AND Label = hydra head records
Who rode mad rush?,SELECT Jockey FROM table WHERE Horse = mad rush
What place was the horse with a barrier of 20 and weighing less than 54 kg,SELECT Placing FROM table WHERE Weight (kg) < 54 AND Barrier [b ] = 20
What place was the viewed horse?,SELECT Placing FROM table WHERE Horse = viewed
"What is the average number of wins of the year with less than 5 top 10s, a winning of $39,190 and less than 2 starts?","SELECT AVG Wins FROM table WHERE Top 10 < 5 AND Winnings = $39,190 AND Starts < 2"
"What is the highest number of poles of the year before 1992 with more than 18 starts and winnings of $125,102?","SELECT MAX Poles FROM table WHERE Starts > 18 AND Winnings = $125,102 AND Year < 1992"
"Author of stanisław wyspiański, and a Year of 1969 happened in what theatre?",SELECT Theatre FROM table WHERE Author = stanisław wyspiański AND Year = 1969
Which game did New Jersey Devils played in?,SELECT Game FROM table WHERE Opponent = new jersey devils
What score has a record of 21-25-7-4?,SELECT Score FROM table WHERE Record = 21-25-7-4
What score has a record of 22-28-7-4?,SELECT Score FROM table WHERE Record = 22-28-7-4
What group has 1200 m as the distance?,SELECT Group FROM table WHERE Distance = 1200 m
What venue has g1 as the group?,SELECT Venue FROM table WHERE Group = g1
"What's the highest Points with the Team of Tacuary, and has Losses that's smaller than 4?",SELECT MAX Points FROM table WHERE Team = tacuary AND Losses < 4
"What's the sum of Losses that Scored larger than 15, has Points that's larger than 16, and Played that's larger than 9?",SELECT SUM Losses FROM table WHERE Scored > 15 AND Points > 16 AND Played > 9
"What's the highest Played with a Scored of 15, and Draws that's less than 1?",SELECT MAX Played FROM table WHERE Scored = 15 AND Draws < 1
"What's the sum of WIns with Draws that's larger than 1, Losses that's smaller than 4, and Conceded of 20?",SELECT SUM Wins FROM table WHERE Draws > 1 AND Losses < 4 AND Conceded = 20
"What's the lowest Position with a Conceded that's larger than 16, Draws of 3, and Losses that's larger than 3?",SELECT MIN Position FROM table WHERE Conceded > 16 AND Draws = 3 AND Losses > 3
Which processors are supported with a PCI-express of x16: 1 slot x1: 4 slots and the nforce 550 model?,SELECT Processors Supported FROM table WHERE PCI-Express = x16: 1 slot x1: 4 slots AND Model = nforce 550
What are the processors supported by a ddr2 memory and the nforce 550 model?,SELECT Processors Supported FROM table WHERE Memory = ddr2 AND Model = nforce 550
What is the PCI-express with a ddr2 memory and a nforce 520 model?,SELECT PCI-Express FROM table WHERE Memory = ddr2 AND Model = nforce 520
What is the Russian word for wine glass that contains 4.16 fl. oz.?,SELECT Russian FROM table WHERE US Customary = 4.16 fl. oz.
What are the imperial size for the unit that has a ratio of 1/20?,SELECT Imperial FROM table WHERE Ratio = 1/20
How big in metric terms is the unit that has a ratio of 1/20?,SELECT Metric value FROM table WHERE Ratio = 1/20
How large in US customary terms is the unit called butylka (vodochnaya)?,SELECT US Customary FROM table WHERE Unit = butylka (vodochnaya)
What is the translation of chetvert?,SELECT Translation FROM table WHERE Unit = chetvert
What Russian word translates to bucket?,SELECT Russian FROM table WHERE Translation = bucket
"Points larger than 6, and a Results of 522:443 had what lowest matches?",SELECT MIN Matches FROM table WHERE Points > 6 AND Results = 522:443
"Loses of 2, and a Pos. smaller than 2 had how many highest matches?",SELECT MAX Matches FROM table WHERE Loses = 2 AND Pos. < 2
What was the outcome when the game was played on clay and on 2 May 2009?,SELECT Outcome FROM table WHERE Surface = clay AND Date = 2 may 2009
What person was played against when the playing surface was hard?,SELECT Opponent FROM table WHERE Surface = hard
"With the score of 6–3, 2–6, [10–8] and played on clay who was the opponent?","SELECT Opponent FROM table WHERE Surface = clay AND Score = 6–3, 2–6, [10–8]"
What is the lowest number of live births of Syria when the natural change was 9.4 and the crude death rate was greater than 29.3?,"SELECT MIN Live births FROM table WHERE Natural change (per 1,000) = 9.4 AND Crude death rate (per 1,000) > 29.3"
"What is the natural change number of Syria when there were 67,000 deaths and an average population greater than 2,820?","SELECT SUM Natural change FROM table WHERE Deaths = 67,000 AND Average population (x 1,000) > 2,820"
"What is the rank of the park in pigeon forge, tennessee in the best food category?","SELECT COUNT Rank FROM table WHERE Location = pigeon forge, tennessee AND Category = best food"
"What building is in Shenzhen, have less than 115 floors, and was completed before 2017?",SELECT Name FROM table WHERE City = shenzhen AND Completion < 2017 AND Floors < 115
What is the earliest year having a length of 11:25?,SELECT MIN Year FROM table WHERE Length = 11:25
What year had a version called Wolf Mix?,SELECT AVG Year FROM table WHERE Version = wolf mix
In 1978 what is the NFL team?,SELECT NFL Team FROM table WHERE Draft Year = 1978
"Who was the opponent with attendance at 64,002?","SELECT Opponent FROM table WHERE Attendance = 64,002"
"What was the highest week with 84,856 in attendance?","SELECT MAX Week FROM table WHERE Attendance = 84,856"
"What was the record in a week less than 13 on November 9, 2003?","SELECT Record FROM table WHERE Week < 13 AND Date = november 9, 2003"
On what date was the result w 20-17?,SELECT Date FROM table WHERE Result = w 20-17
What was the attendance for record 2-0?,SELECT Attendance FROM table WHERE Record = 2-0
On what date was the game at Lincoln Financial Field?,SELECT Date FROM table WHERE Game site = lincoln financial field
Which player has a pick of 175?,SELECT Player FROM table WHERE Pick = 175
Zack Jordan has the lowest pick and a round of less than 28?,SELECT MIN Pick FROM table WHERE Player = zack jordan AND Round < 28
What is the sum of the pick for player roger zatkoff?,SELECT SUM Pick FROM table WHERE Player = roger zatkoff
Which metal has a size that is 26mm (across scallops)?,SELECT Metal FROM table WHERE Size = 26mm (across scallops)
"What is the weight with the shape of scalloped, and that is a size of 20mm (across scallops)?",SELECT Weight FROM table WHERE Shape = scalloped AND Size = 20mm (across scallops)
What is the weight with a denomination that is three paise?,SELECT Weight FROM table WHERE Denomination = three paise
What is the weight with a denomination that is ten paise?,SELECT Weight FROM table WHERE Denomination = ten paise
"What is the highest number of games drawn, where the games played was less than 7?",SELECT MAX Drawn FROM table WHERE Games < 7
Which October is the lowest one that has an Opponent of washington capitals?,SELECT MIN October FROM table WHERE Opponent = washington capitals
"Which Score has a Game larger than 7, and Points smaller than 14?",SELECT Score FROM table WHERE Game > 7 AND Points < 14
How many Points have an Opponent of @ calgary flames?,SELECT SUM Points FROM table WHERE Opponent = @ calgary flames
What is the mean number of events where the rank is 1 and there are more than 3 wins?,SELECT AVG Events FROM table WHERE Rank = 1 AND Wins > 3
Which Supercopa 1994 has a Team of estudiantes?,SELECT Supercopa 1994 FROM table WHERE Team = estudiantes
"Which CONMEBOL 1994 has a Supercopa 1994 of n/a, and a Recopa 1994 of n/a, and a Team of san lorenzo?",SELECT CONMEBOL 1994 FROM table WHERE Supercopa 1994 = n/a AND Recopa 1994 = n/a AND Team = san lorenzo
"Which Recopa 1994 has a Supercopa 1994 of 1st round, and a Team of argentinos juniors?",SELECT Recopa 1994 FROM table WHERE Supercopa 1994 = 1st round AND Team = argentinos juniors
Which Team has a Recopa 1994 of n/a and a CONMEBOL 1994 of 1st round?,SELECT Team FROM table WHERE Recopa 1994 = n/a AND CONMEBOL 1994 = 1st round
"Which Social and Liberal Democrats/ Liberal Democrats has a Control of labour hold, and a Liberal larger than 0?",SELECT SUM Social and Liberal Democrats/ Liberal Democrats FROM table WHERE Control = labour hold AND Liberal > 0
"Which Social and Liberal Democrats/ Liberal Democrats has an Independent of 1, and an Election larger than 1988, and a Green smaller than 1?",SELECT Social and Liberal Democrats/ Liberal Democrats FROM table WHERE Independent = 1 AND Election > 1988 AND Green < 1
"Which Other has a Green of 0, and an Independent of 1, and a Labour smaller than 45, and a Control of labour lose to no overall control?",SELECT Other FROM table WHERE Green = 0 AND Independent = 1 AND Labour < 45 AND Control = labour lose to no overall control
Which Social Democratic Party has a Green smaller than 0?,SELECT AVG Social Democratic Party FROM table WHERE Green < 0
When the try bonus was 10 what was the losing bonus?,SELECT Losing bonus FROM table WHERE Try bonus = 10
When the losing bonus was 2 what was drawn score?,SELECT Drawn FROM table WHERE Losing bonus = 2
If the try bonus was 5 what was the try against score?,SELECT Tries against FROM table WHERE Try bonus = 5
When the tries against is 90 how many points are there?,SELECT Points FROM table WHERE Tries against = 90
What club has tries against of 75?,SELECT Club FROM table WHERE Tries against = 75
What is the total number of overall figures when duke was the college and the round was higher than 7?,SELECT SUM Overall FROM table WHERE College = duke AND Round > 7
Which of the highest pick numbers had a round of less than 2?,SELECT MAX Pick # FROM table WHERE Round < 2
"Which pick number had a round of less than 7, an overall of less than 127, and where the name was Robert Alford?",SELECT Pick # FROM table WHERE Round < 7 AND Overall < 127 AND Name = robert alford
Which highest overall figure had Robert Alford as a name and a round of more than 2?,SELECT MAX Overall FROM table WHERE Name = robert alford AND Round > 2
What Game site has an Opponent of Miami Dolphins?,SELECT Game site FROM table WHERE Opponent = miami dolphins
What's the Lowest Attendance with a Game site of Riverfront Stadium?,SELECT MIN Attendance FROM table WHERE Game site = riverfront stadium
What's the lowest Attendance for a Week of 2?,SELECT MIN Attendance FROM table WHERE Week = 2
How many bronze medals does South Korea have?,SELECT Bronze FROM table WHERE Nation = south korea
What is the smallest number of total medals for Georgia with 0 silver and 1 bronze?,SELECT MIN Total FROM table WHERE Silver > 0 AND Nation = georgia AND Bronze < 1
What is the lowest year that had foil team as the event at Melbourne?,SELECT MIN Year FROM table WHERE Event = foil team AND Venue = melbourne
What is the number of years that the event was foil team and took place in Los Angeles?,SELECT COUNT Year FROM table WHERE Venue = los angeles AND Event = foil team
What was the position at the venue of lyon?,SELECT Position FROM table WHERE Venue = lyon
What was the position for mauro at the world championships in 1985 during the foil individual event?,SELECT Position FROM table WHERE Event = foil individual AND Competition = world championships AND Year = 1985
"What was the playoff status when the head coach was Brent Sutter, the finish was 4th central, and the points were 82?",SELECT Playoffs FROM table WHERE Head Coach = brent sutter AND Finish = 4th central AND Points = 82
2001 of 2–4 was in which tournament?,SELECT Tournament FROM table WHERE 2001 = 2–4
2013 of 4–4 is involved in what 2006?,SELECT 2006 FROM table WHERE 2013 = 4–4
2007 of 1r is involved in what 2001?,SELECT 2001 FROM table WHERE 2007 = 1r
2007 of 8–4 is involved in what 2002?,SELECT 2002 FROM table WHERE 2007 = 8–4
"2005 of 3r, and a 2000 of lq, and a 2002 of 3r is in what 2004?",SELECT 2004 FROM table WHERE 2005 = 3r AND 2000 = lq AND 2002 = 3r
2006 of 10–4 is in which 2000?,SELECT 2000 FROM table WHERE 2006 = 10–4
What is the smallest number of drawn games when there are fewer than 4 points and more than 4 lost games?,SELECT MIN Drawn FROM table WHERE Points < 4 AND Lost > 4
What is the sum of the points when there are fewer than 4 games?,SELECT SUM Points FROM table WHERE Games < 4
Who holds the lead role when Aanders Brorson is third?,SELECT Lead FROM table WHERE Third = aanders brorson
Who has the role of skip when the lead is Dominik Greindl?,SELECT Skip FROM table WHERE Lead = dominik greindl
Who is the second when Mikkel Krause is the third?,SELECT Second FROM table WHERE Third = mikkel krause
Who is the Skip when Alasdair Guthrie is the third?,SELECT Skip FROM table WHERE Third = alasdair guthrie
Who is the Second when Michel Gribi is the lead?,SELECT Second FROM table WHERE Lead = michel gribi
"What is the highest position of the team with an against of 12, less than 11 points, more than 2 drawn, and more than 9 played?",SELECT MAX Position FROM table WHERE Against = 12 AND Points < 11 AND Drawn > 2 AND Played > 9
What is the difference of the team with 12 points?,SELECT Difference FROM table WHERE Points = 12
"What is the average number of played of the team with 3 losses, more than 9 points, a position of 5, and less than 12 against?",SELECT AVG Played FROM table WHERE Lost = 3 AND Points > 9 AND Position = 5 AND Against < 12
Name the rating % for channel of anhui satellite tv,SELECT Rating (%) FROM table WHERE Channel = anhui satellite tv
Name the most share for anhui satellite tv,SELECT MAX Share (%) FROM table WHERE Channel = anhui satellite tv
Name the sum of rating % for cctv and position more than 7,SELECT SUM Rating (%) FROM table WHERE Owner = cctv AND Position > 7
Name the average rating % for shandong satellite tv and share % less than 1.74,SELECT AVG Rating (%) FROM table WHERE Channel = shandong satellite tv AND Share (%) < 1.74
what year had a dnq of 11,SELECT 2005/ 06 FROM table WHERE 2010/ 11 = dnq
What date was Montreal the visitor?,SELECT Date FROM table WHERE Visitor = montreal
What is the record for the NY Rangers?,SELECT Record FROM table WHERE Home = ny rangers
Name the sum of round for pick of 169,SELECT SUM Round FROM table WHERE Pick = 169
Name the nationality for pick of 16,SELECT Nationality FROM table WHERE Pick = 16
Which Lead has a Skip of pavol pitonak?,SELECT Lead FROM table WHERE Skip = pavol pitonak
What is the skip in Wales?,SELECT Skip FROM table WHERE Nation = wales
Which Nation has a Second of tomas pitonak?,SELECT Nation FROM table WHERE Second = tomas pitonak
Which Second has a Third of athanassios pantios?,SELECT Second FROM table WHERE Third = athanassios pantios
Where did Croatia lead?,SELECT Lead FROM table WHERE Nation = croatia
Which Skip has a Third of carlo alessandro zisa?,SELECT Skip FROM table WHERE Third = carlo alessandro zisa
What is the nationality of Shaun Sabol?,SELECT Nationality FROM table WHERE Player = shaun sabol
What is the position of United States' player Brett Lawrence?,SELECT Position FROM table WHERE Nationality = united states AND Player = brett lawrence
Which DX 10 Name that has a No Alpha premultiplied and a Description of explicit alpha?,SELECT DX 10 Name FROM table WHERE Alpha premultiplied? = no AND Description = explicit alpha
Which Compression ratio has a (none) DX 10 Name and a FOURCC of dxt4?,SELECT Compression ratio FROM table WHERE DX 10 Name = (none) AND FOURCC = dxt4
Which Alpha premultiplied has a 4:1 Compression ratio and a dxt3 FOURCC?,SELECT Alpha premultiplied? FROM table WHERE Compression ratio = 4:1 AND FOURCC = dxt3
What is the venue of the napa auto parts 200 race with a mrn radio?,SELECT Venue FROM table WHERE Radio = mrn AND Race = napa auto parts 200
What is the race on 10/10/2008?,SELECT Race FROM table WHERE Date = 10/10/2008
Which race has a distance of 201.44 miles?,SELECT Race FROM table WHERE Distance = 201.44 miles
What is the distance of the race at the Atlanta Motor Speedway?,SELECT Distance FROM table WHERE Venue = atlanta motor speedway
What is the distance of the Sam's town 250 race?,SELECT Distance FROM table WHERE Race = sam's town 250
What is the venue of teh carfax 250 race?,SELECT Venue FROM table WHERE Race = carfax 250
What is the name of the event where Cornell-Penn played?,SELECT Name FROM table WHERE Teams = cornell-penn
Who many games were played for the series with the Sawhorse Dollar trophy?,SELECT Games played FROM table WHERE Trophy = sawhorse dollar
"How many games have Points smaller than 4, and an October smaller than 5?",SELECT COUNT Game FROM table WHERE Points < 4 AND October < 5
"Which Game has a Record of 8–2–0, and Points larger than 16?",SELECT SUM Game FROM table WHERE Record = 8–2–0 AND Points > 16
"Which Score has an October smaller than 15, and a Record of 2–0–0?",SELECT Score FROM table WHERE October < 15 AND Record = 2–0–0
"How many games have November 7 as the date, and points greater than 17?",SELECT COUNT Game FROM table WHERE November = 7 AND Points > 17
How many points have November of 15?,SELECT SUM Points FROM table WHERE November = 15
What is the men's doubles for 2003?,SELECT Men's doubles FROM table WHERE Year = 2003
What is the mixed doubles in the year 2007 when the men's singles is eduards loze?,SELECT Mixed doubles FROM table WHERE Year > 2007 AND Men's singles = eduards loze
Name the winning score for 54 holes of 5 shot deficit,SELECT Winning score FROM table WHERE 54 holes = 5 shot deficit
Name the winning score for jim barnes and year of 1924,SELECT Winning score FROM table WHERE Runner-up = jim barnes AND Year = 1924
What was the Rider of the LCR Honda 600CC Team with a Time of 59’ 22.80?,SELECT Rider FROM table WHERE Team = lcr honda 600cc AND Time = 59’ 22.80
What Rider had a Speed of 108.347mph and Time of 1:02.40.93?,SELECT Rider FROM table WHERE Speed = 108.347mph AND Time = 1:02.40.93
What Rider had a Time of 1:01.50.57?,SELECT Rider FROM table WHERE Time = 1:01.50.57
What is the average attendance that has june 24 as the date?,SELECT AVG Attendance FROM table WHERE Date = june 24
What date has 2:59 as the time?,SELECT Date FROM table WHERE Time = 2:59
"What is the surface when the tournament is manta, ecuador?","SELECT Surface FROM table WHERE Tournament = manta, ecuador"
"What is the surface for the tournament of manta, ecuador?","SELECT Surface FROM table WHERE Tournament = manta, ecuador"
What tournament is lesley joseph the opponent?,SELECT Tournament FROM table WHERE Opponent = lesley joseph
What date was marcos daniel the opponent?,SELECT Date FROM table WHERE Opponent = marcos daniel
"What is the Copa Libertadores 1999 result for team grêmio, who did not qualify for Copa Conmebol 1999?",SELECT Copa Libertadores 1999 FROM table WHERE Copa CONMEBOL 1999 = did not qualify AND Team = grêmio
"What is the copa mercosur 1999 result for team grêmio, who did not qualify for the Copa Libertadores 1999 and Copa Conmebol 1999?",SELECT Copa Mercosur 1999 FROM table WHERE Copa Libertadores 1999 = did not qualify AND Copa CONMEBOL 1999 = did not qualify AND Team = grêmio
What is the intercontinental cup 1999 result of the team who did not qualify for the Copa Libertadores 1999 and made quarterfinals in the Copa Mercosur 1999?,SELECT Intercontinental Cup 1999 FROM table WHERE Copa Libertadores 1999 = did not qualify AND Copa Mercosur 1999 = quarterfinals
"What is the Copa Libertadores 1999 result for team vasco, which made the group stage in the Copa Mercosur 1999?",SELECT Copa Libertadores 1999 FROM table WHERE Copa Mercosur 1999 = group stage AND Team = vasco
What is the Intercontinental Cup 1999 result for the team with a Copa Conmebol 1999 result of runner-up?,SELECT Intercontinental Cup 1999 FROM table WHERE Copa CONMEBOL 1999 = runner-up
"What is the Copa Conmebol 1999 result of team cruzeiro, which did not qualify for the Copa Libertadores 1999?",SELECT Copa CONMEBOL 1999 FROM table WHERE Copa Libertadores 1999 = did not qualify AND Team = cruzeiro
How many people attended the game that lost 2-4 and the date was higher than 15?,SELECT COUNT Attendance FROM table WHERE Result = lost 2-4 AND Date > 15
What kind of competition had an attendance of more than 914 people and the Wightlink Raiders as an opponent?,SELECT Competition FROM table WHERE Attendance > 914 AND Opponent = wightlink raiders
How many people attended the away league competition with a date of 22?,SELECT Attendance FROM table WHERE Competition = league AND Venue = away AND Date = 22
Which Series has a Date of may 2?,SELECT Series FROM table WHERE Date = may 2
Which Game has a Series of bruins lead 3–1?,SELECT SUM Game FROM table WHERE Series = bruins lead 3–1
Which Opponent has a Series of bruins lead 2–1?,SELECT Opponent FROM table WHERE Series = bruins lead 2–1
Which Date has a Game of 4?,SELECT Date FROM table WHERE Game = 4
Which Game has a Score of 3–6?,SELECT SUM Game FROM table WHERE Score = 3–6
"What is the Rank of industrial and commercial bank of china 277,236?","SELECT Rank FROM table WHERE First quarter = industrial and commercial bank of china 277,236"
What was result of goal 4?,SELECT Result FROM table WHERE Goal = 4
Who is the player that is part of the team Shawinigan Dynamos (Qmjhl)?,SELECT Player FROM table WHERE College/Junior/Club Team (League) = shawinigan dynamos (qmjhl)
What is the highest round for the Minnesota Junior Stars (Mjhl)?,SELECT MAX Round FROM table WHERE College/Junior/Club Team (League) = minnesota junior stars (mjhl)
When did woking compete?,SELECT Date FROM table WHERE Opponent = woking
Which Opponent has an Attendance of 375?,SELECT Opponent FROM table WHERE Attendance = 375
How much Attendance has an Opponent of oxford united?,SELECT SUM Attendance FROM table WHERE Opponent = oxford united
Which Attendance has an Opponent of crawley town?,SELECT Attendance FROM table WHERE Opponent = crawley town
"How many Podiums where their total for the Series of Macau grand prix, as well as being a season before 2008?",SELECT SUM Podiums FROM table WHERE Series = macau grand prix AND Season < 2008
How many wins where there total for Series named formula 3 euro series as well as having more than 2 Podiums?,SELECT COUNT Wins FROM table WHERE Series = formula 3 euro series AND Podiums > 2
"What is the largest amount of wins that was before the 2007 season, as well as the Team being silverstone motorsport academy?",SELECT MAX Wins FROM table WHERE Season < 2007 AND Team = silverstone motorsport academy
"What is the newest Season in which had 0 Podiums, and having 1 total of Races, as well as total wins larger than 0?",SELECT MAX Season FROM table WHERE Podiums = 0 AND Races = 1 AND Wins > 0
"Name the week for december 4, 2009","SELECT Week FROM table WHERE Date = december 4, 2009"
Name the opponent with record of 6-2,SELECT Opponent FROM table WHERE Record = 6-2
Name the opponent with result of w 35-21,SELECT Opponent FROM table WHERE Result = w 35-21
Name the date with resultof w 35-7,SELECT Date FROM table WHERE Result = w 35-7
Name the date with record of 3-1,SELECT Date FROM table WHERE Record = 3-1
Name the week for date of bye,SELECT Week FROM table WHERE Date = bye
What is the friendly game for Germany of France?,SELECT Friendly FROM table WHERE Germany = france
What company is numbered larger than 5 and priced at $389M?,SELECT Company FROM table WHERE Number > 5 AND Price = $389m
Which category was william ivey long a nominee and nominated in?,SELECT Category FROM table WHERE Result = nominated AND Nominee = william ivey long
What is the half-life discovered in 2003?,SELECT Half-life FROM table WHERE Discovery year = 2003
What is the decay mode of the 265m hs isotope discovered in 1984?,SELECT Decay mode FROM table WHERE Discovery year = 1984 AND Isotope = 265m hs
"What is the Frequency MHz of Trinidad, Colorado?","SELECT Frequency MHz FROM table WHERE City of license = trinidad, colorado"
"What city of license has an ERP W smaller than 500, Class A, and Frequency MHz larger than 89.7?",SELECT City of license FROM table WHERE ERP W < 500 AND Class = a AND Frequency MHz > 89.7
"Which venue has a capacity larger than 5,000 for Molodechno team?","SELECT Venue FROM table WHERE Capacity > 5,000 AND Team = molodechno"
What is the smallest capacity for Fandok?,SELECT MIN Capacity FROM table WHERE Team = fandok
What is the highest pick number of a defensive back with less than 136 overall points?,SELECT MAX Pick # FROM table WHERE Overall < 136 AND Position = defensive back
What is the lowest pick number of John Scully?,SELECT MIN Pick # FROM table WHERE Name = john scully
What is the total points with less than 5 games?,SELECT COUNT Points FROM table WHERE Games < 5
What was the outcome for the India Open?,SELECT Outcome FROM table WHERE Venue = india open
What was the Outcome at the 1985 India Open?,SELECT Outcome FROM table WHERE Year = 1985 AND Venue = india open
What was the outcome in 1982 with Kang Haeng-Suk as partner?,SELECT Outcome FROM table WHERE Partner = kang haeng-suk AND Year = 1982
"Which Party has a First elected smaller than 1878, and a District of south carolina 3?",SELECT Party FROM table WHERE First elected < 1878 AND District = south carolina 3
"Which Result has a First elected of 1876, and a District of south carolina 3?",SELECT Result FROM table WHERE First elected = 1876 AND District = south carolina 3
"Which Result has a First elected larger than 1876, and an Incumbent of john s. richardson?",SELECT Result FROM table WHERE First elected > 1876 AND Incumbent = john s. richardson
Who is the incumbent that is a republican and first elected before 1864?,SELECT Incumbent FROM table WHERE Party = republican AND First elected < 1864
What district is the democratic Francis C. Le Blond from?,SELECT District FROM table WHERE Party = democratic AND Incumbent = francis c. le blond
"In the Ohio 4 district, that is the first elected date that has a result of re-elected?",SELECT SUM First elected FROM table WHERE Result = re-elected AND District = ohio 4
What is the party in Ohio 6 District?,SELECT Party FROM table WHERE District = ohio 6
Which To par has a Year of 1994?,SELECT To par FROM table WHERE Year = 1994
Which Country has a Margin of victory of 2 strokes?,SELECT Country FROM table WHERE Margin of victory = 2 strokes
Which Year is the lowest one that has a To par of –1?,SELECT MIN Year FROM table WHERE To par = –1
"Which Margin of victory has a Year larger than 1994, and a To par of –14, and a Score of 69-67-69-69=274?",SELECT Margin of victory FROM table WHERE Year > 1994 AND To par = –14 AND Score = 69-67-69-69=274
What was the record after the game at the Astrodome?,SELECT Record FROM table WHERE Location = astrodome
What was the record after the game against the Houston Oilers?,SELECT Record FROM table WHERE Opponent = houston oilers
"What is the average total score of Belarus, which had an E score less than 8.2?",SELECT AVG Total FROM table WHERE Nation = belarus AND E Score < 8.2
