question,sql
"What is the lowest Points, when Games is greater than 20, and when Team is Partizan Belgrade?",SELECT MIN Points FROM table WHERE Games > 20 AND Team = partizan belgrade
"What is Games, when Points is less than 340, and when Rank is greater than 3?",SELECT Games FROM table WHERE Points < 340 AND Rank > 3
"What is the sum of Rank, when Name is Will Solomon, and when Games is greater than 21?",SELECT SUM Rank FROM table WHERE Name = will solomon AND Games > 21
What was the first leg score in the match against Twente?,SELECT First leg FROM table WHERE Opposition = twente
What was the first leg score in the 2nd round?,SELECT First leg FROM table WHERE Round = 2nd
What were the Bills points on Nov. 11?,SELECT SUM Bills points FROM table WHERE Date = nov. 11
What was the Bills first downs on Oct. 29 with more the 23 Bills points?,SELECT MIN Bills first downs FROM table WHERE Date = oct. 29 AND Bills points > 23
What was the Bill's attendance on December 6?,SELECT Attendance FROM table WHERE Date = december 6
On what date did the Bills play the Houston Oilers before week 12?,SELECT Date FROM table WHERE Week < 12 AND Opponent = houston oilers
"Which team won on the day when attendance was 42,308?","SELECT Result FROM table WHERE Attendance = 42,308"
What week of the season was December 13?,SELECT Week FROM table WHERE Date = december 13
What is the highest Points in Position 2 with more than 3 Drawn games?,SELECT MAX Points FROM table WHERE Position = 2 AND Drawn > 3
What is the goal Difference at Position 5?,SELECT Difference FROM table WHERE Position = 5
What is the average games Played with positions higher than 3 that have goals Against less than 27 and a Lost games smaller than 6?,SELECT AVG Played FROM table WHERE Position > 3 AND Against < 27 AND Lost < 6
What is the highest Points with a Lost total of 8?,SELECT MAX Points FROM table WHERE Lost = 8
Which average Points has a Lost higher than 20?,SELECT AVG Points FROM table WHERE Lost > 20
What are the Cuts made with a Top-10 smaller than 2?,SELECT SUM Cuts made FROM table WHERE Top-10 < 2
"What is the Top-25 with a Top-10 of 8, and an Events of 45?",SELECT AVG Top-25 FROM table WHERE Top-10 = 8 AND Events = 45
"What is the Top-25 with an Events of 20, and a Wins larger than 2?",SELECT AVG Top-25 FROM table WHERE Events = 20 AND Wins > 2
"Which Top-10 has a Top-25 smaller than 18, and a Top-5 of 6, and a Cuts made smaller than 20?",SELECT MAX Top-10 FROM table WHERE Top-25 < 18 AND Top-5 = 6 AND Cuts made < 20
"What is Top Par, when Score is less than 68, and when Country is England?",SELECT To par FROM table WHERE Score < 68 AND Country = england
"What is Sum of Score, when Player is Vijay Singh?",SELECT SUM Score FROM table WHERE Player = vijay singh
"What is Sum of Score, when Place is T2, and when Player is Justin Leonard?",SELECT SUM Score FROM table WHERE Place = t2 AND Player = justin leonard
"What is Place, when Score is less than 67, and when Country is South Africa?",SELECT Place FROM table WHERE Score < 67 AND Country = south africa
What show was on at 8:00 when american idol was on at 9:00?,SELECT 8:00 FROM table WHERE 9:00 = american idol
What was on at 8:30 when dancing with the stars: the results was on at 9:30?,SELECT 8:30 FROM table WHERE 9:30 = dancing with the stars: the results
What was on at 8:30 when dancing with the stars: the results was on at 9:30?,SELECT 8:30 FROM table WHERE 9:00 = dancing with the stars: the results
What was on at 10:00 when ncis was on at 8:00?,SELECT 10:00 FROM table WHERE 8:00 = ncis
Can you tell me the Team that has the Laps of 379?,SELECT Team FROM table WHERE Laps = 379
What is the Tournament with a Margin of victory that was 4 strokes?,SELECT Tournament FROM table WHERE Margin of victory = 4 strokes
"What is 1999, when 1998 is 2R?",SELECT 1999 FROM table WHERE 1998 = 2r
"What is 1998, when 1994 is Grand Slam Tournaments?",SELECT 1998 FROM table WHERE 1994 = grand slam tournaments
"What is 2009, when 2000 is 1R, and when 1998 is 3R?",SELECT 2009 FROM table WHERE 2000 = 1r AND 1998 = 3r
"What is 2009, when 2008 is 1R, and when Tournament is French Open?",SELECT 2009 FROM table WHERE 2008 = 1r AND Tournament = french open
"What is 2009, when 2004 is 2R, and when 1993 is A?",SELECT 2009 FROM table WHERE 2004 = 2r AND 1993 = a
What is the average amount of gold medals for a country with more than 12 total medals?,SELECT AVG Gold FROM table WHERE Total > 12
Who were the Visitor when the Nets were the Home team?,SELECT Visitor FROM table WHERE Home = nets
What Leading scorer had a Score of 80–112?,SELECT Leading scorer FROM table WHERE Score = 80–112
"What is the name of the tournament played on Sep 20, 1981, ending with a margin of vicroty of 2 strokes?","SELECT Tournament FROM table WHERE Margin of victory = 2 strokes AND Date = sep 20, 1981"
"For the tournament played on Jul 4, 1982, what was the winning score?","SELECT Winning score FROM table WHERE Date = jul 4, 1982"
What was the winning score for the Andy Williams-San Diego Open Invitational tournament?,SELECT Winning score FROM table WHERE Tournament = andy williams-san diego open invitational
"Who was the runner(s)-up for the tournament played on Jun 3, 1973?","SELECT Runner(s)-up FROM table WHERE Date = jun 3, 1973"
"What was the winning score for the tournament played on Jul 14, 1973?","SELECT Winning score FROM table WHERE Date = jul 14, 1973"
In which tournament was Gil Morgan the runner-up?,SELECT Tournament FROM table WHERE Runner(s)-up = gil morgan
What was the highest attendance when the Atlanta Falcons played for a week smaller than 10?,SELECT MAX Attendance FROM table WHERE Opponent = atlanta falcons AND Week < 10
What is the Result when the Theme was by Dolly Parton?,SELECT Result FROM table WHERE Theme = dolly parton
"What is the Order # when the song choice was "" you're so vain ""?","SELECT Order # FROM table WHERE Song choice = "" you're so vain """
"What is the Theme when the Original artist was carole king, and a Week # shows hollywood?",SELECT Theme FROM table WHERE Original artist = carole king AND Week # = hollywood
"What is the Result when the Song choice was ""beautiful""?","SELECT Result FROM table WHERE Song choice = ""beautiful"""
"What Week # that is there an Order # of 7, and the Song choice was "" let it be ""?","SELECT Week # FROM table WHERE Order # = 7 AND Song choice = "" let it be """
What is the Song choice when there is an Order # of 4?,SELECT Song choice FROM table WHERE Order # = 4
What proto-oceanic has louse as the animal?,SELECT Proto-Oceanic FROM table WHERE Animal = louse
"What is the total number of delegate that have 4 counties carries and more than 1,903 state delegates?","SELECT SUM Delegates FROM table WHERE Counties Carries = 4 AND State Delegate > 1,903"
What is the Home team with an Away team that is oxford united?,SELECT Home team FROM table WHERE Away team = oxford united
What is the Home team with an Away team that is wrexham?,SELECT Home team FROM table WHERE Away team = wrexham
"Which Gold has a Silver of 7, and a Bronze smaller than 7?",SELECT MIN Gold FROM table WHERE Silver = 7 AND Bronze < 7
"Which Bronze has a Silver of 15, and a Gold smaller than 20?",SELECT SUM Bronze FROM table WHERE Silver = 15 AND Gold < 20
"Which Bronze has a Silver of 7, and a Total larger than 25?",SELECT MIN Bronze FROM table WHERE Silver = 7 AND Total > 25
"Which Gold has a Bronze larger than 1, and a Total larger than 80?",SELECT SUM Gold FROM table WHERE Bronze > 1 AND Total > 80
"Which Total has a Silver larger than 8, and a Bronze of 20, and a Gold smaller than 20?",SELECT COUNT Total FROM table WHERE Silver > 8 AND Bronze = 20 AND Gold < 20
"What is the total of NA for set 4, a score of 3-0 and a 26-24 for set 2?",SELECT Total FROM table WHERE Set 4 = na AND Score = 3-0 AND Set 2 = 26-24
What is the total of the 3-0 score with a set 2 of 25-12 and a set 3 of 25-18?,SELECT Total FROM table WHERE Score = 3-0 AND Set 3 = 25-18 AND Set 2 = 25-12
What is the set 5 of the match with a set 2 of 26-24 and a set 1 of 27-25?,SELECT Set 5 FROM table WHERE Set 2 = 26-24 AND Set 1 = 27-25
Who has a total number of 76 silver medals?,SELECT COUNT Silver FROM table WHERE Total = 76
"What score has ipswich town as the home team, and replay as the tie no.?",SELECT Score FROM table WHERE Home team = ipswich town AND Tie no = replay
What score has grays athletic as the home team?,SELECT Score FROM table WHERE Home team = grays athletic
What date has 6 as the tie no.?,SELECT Date FROM table WHERE Tie no = 6
"What is Fastest Lap, when Winning Team is Team BRM, when Race is 1, when Pole Position is Leanne Tander, and when Circuit is Phillip Island?",SELECT Fastest Lap FROM table WHERE Winning team = team brm AND Race = 1 AND Pole Position = leanne tander AND Circuit = phillip island
"What is Fastest Lap, when Round is 5, and when Winning Driver is James Winslow?",SELECT Fastest Lap FROM table WHERE Round = 5 AND Winning driver = james winslow
"What is Date, when Fastest Lap is James Winslow, when Race is 1, and when Winning Driver is Leanne Tander?",SELECT Date FROM table WHERE Fastest Lap = james winslow AND Race = 1 AND Winning driver = leanne tander
"What is Pole Position, when Circuit is Adelaide Street Circuit, and when Winning Team is Piccola Scuderia Corse?",SELECT Pole Position FROM table WHERE Circuit = adelaide street circuit AND Winning team = piccola scuderia corse
What country was the game played in when the location was trestles?,SELECT Country FROM table WHERE Location = trestles
What date was the game played when it was located at bells beach?,SELECT Date FROM table WHERE Location = bells beach
What country was the game played when it was played from April 11-April 21?,SELECT Country FROM table WHERE Date = april 11-april 21
Who was the Runner-up when the game was played at Bells Beach?,SELECT Runner-up FROM table WHERE Location = bells beach
Which Accolade had a publication of Under the Radar?,SELECT Accolade FROM table WHERE Publication = under the radar
Which year had a publication of Pazz & Jop?,SELECT Year FROM table WHERE Publication = pazz & jop
How many districts featured the democrat nicholas von stein?,SELECT COUNT District FROM table WHERE Democratic = nicholas von stein
Which incumbent's democratic candidate was mike carroll?,SELECT Incumbent FROM table WHERE Democratic = mike carroll
Who ran under the Democratic ticket when Edward R. Dudley ran under the Liberal ticket?,SELECT Democratic ticket FROM table WHERE Liberal ticket = edward r. dudley
When John Emanuel ran under the Socialist Labor ticket who ran under the Democratic ticket?,SELECT Democratic ticket FROM table WHERE Socialist Labor ticket = john emanuel
What was the office up for election when Sylvia Weinstein ran under the Socialist Workers ticket?,SELECT Office FROM table WHERE Socialist Workers ticket = sylvia weinstein
Who ran under the Socialist Labor ticket when Robert M. Morgenthau ran for the Democratic ticket?,SELECT Socialist Labor ticket FROM table WHERE Democratic ticket = robert m. morgenthau
When Republican ticket was John P. Lomenzo who ran for the Socialist Workers ticket?,SELECT Socialist Workers ticket FROM table WHERE Republican ticket = john p. lomenzo
"What is the area km2 of the area with a pop density people/km2 larger than 91, is a member state of Italy, and had less than 58.8 population in millions?",SELECT SUM Area km 2 FROM table WHERE Pop. density People/km 2 > 91 AND Member State = italy AND Population in millions < 58.8
What is the area % of EU with 16.4 population in millions?,SELECT Area % of EU FROM table WHERE Population in millions = 16.4
What is the total number of area km2 with a 4.2 population in millions and is a member state of the Czech Republic?,SELECT COUNT Area km 2 FROM table WHERE Population in millions > 4.2 AND Member State = czech republic
"What is the sum of the pop density people/km2 with a population % of EU of 0.1%, an area % of EU of 0.1%, and has more than 0.5 population in millions?",SELECT SUM Pop. density People/km 2 FROM table WHERE Population % of EU = 0.1% AND Area % of EU = 0.1% AND Population in millions > 0.5
What is the lowest area km2 of the member state of the Czech Republic and has a population in millions lesss than 10.3?,SELECT MIN Area km 2 FROM table WHERE Member State = czech republic AND Population in millions < 10.3
"Weighing less than 85, with less than 340 Spikes, what is Gilberto Godoy Filho's Height",SELECT COUNT Height FROM table WHERE Spike < 340 AND Name = gilberto godoy filho AND Weight < 85
What is the Attendance for Opponent Boston Patriots and Week is greater than 14?,SELECT COUNT Attendance FROM table WHERE Opponent = boston patriots AND Week > 14
Which Nominated work has a Year of 1997?,SELECT Nominated work FROM table WHERE Year = 1997
Which Award has a Category of music video acting award?,SELECT Award FROM table WHERE Category = music video acting award
What name has a CONCACAF Champions League of 2 (0) and also a Canadian Championship of 8 (0)?,SELECT Name FROM table WHERE CONCACAF Champions League = 2 (0) AND Canadian Championship = 8 (0)
When the league is 84 (4) what is the Canadian Championship?,SELECT Canadian Championship FROM table WHERE League = 84 (4)
What Canadian Championship has 84 (4) as the league?,SELECT Canadian Championship FROM table WHERE League = 84 (4)
What Canadian Championship has Ashtone Morgan Category:Articles with hcards as the name?,SELECT Canadian Championship FROM table WHERE Name = ashtone morgan category:articles with hcards
What is the total when the name is Carl Robinson Category:Articles with hcards?,SELECT Total FROM table WHERE Name = carl robinson category:articles with hcards
What CONCACAF Champions League has 57 (27) as the league?,SELECT CONCACAF Champions League FROM table WHERE League = 57 (27)
"What is Name, when Games are less than 38, when Rank is less than 4, and when Points are 357?",SELECT Name FROM table WHERE Games < 38 AND Rank < 4 AND Points = 357
"What is Team, when Rank is greater than 2, and when Points are greater than 259?",SELECT Team FROM table WHERE Rank > 2 AND Points > 259
"What are the Highest Games, when Team is Ciudad De La Laguna, and when Points are greater than 357?",SELECT MAX Games FROM table WHERE Team = ciudad de la laguna AND Points > 357
"What is Points, when Name is Ondrej Starosta?",SELECT Points FROM table WHERE Name = ondrej starosta
"What is the lowest value for Points, when Games is greater than 34, and when Name is Andrew Panko?",SELECT MIN Points FROM table WHERE Games > 34 AND Name = andrew panko
"What is the highest value for Points, when Games is 21, and when Rank is greater than 2?",SELECT MAX Points FROM table WHERE Games = 21 AND Rank > 2
What is the average rank of the record on 2007-06-21 with a mark less than 91.29?,SELECT AVG Rank FROM table WHERE Date = 2007-06-21 AND Mark < 91.29
What is the lowest mark of the rank 8 record?,SELECT MIN Mark FROM table WHERE Rank = 8
What is the place of the record on 1996-05-25 with a mark greater than 90.73?,SELECT Place FROM table WHERE Mark > 90.73 AND Date = 1996-05-25
"What is the place of the rank 6 record, which has a mark greater than 91.29?",SELECT Place FROM table WHERE Mark > 91.29 AND Rank = 6
"What competition has a venue in Hampden Park, Glasgow?","SELECT Competition FROM table WHERE Venue = hampden park, glasgow"
"What was the score in Hampden Park, Glasgow?","SELECT Score FROM table WHERE Venue = hampden park, glasgow"
Which Venue has a Notes of 2:28:31?,SELECT Venue FROM table WHERE Notes = 2:28:31
Which Venue has a Competition of venice marathon?,SELECT Venue FROM table WHERE Competition = venice marathon
Which Year that has Notes of dnf?,SELECT MIN Year FROM table WHERE Notes = dnf
Which Competition has a Year larger than 2000?,SELECT Competition FROM table WHERE Year > 2000
What date has a set 4 of 25-19?,SELECT Date FROM table WHERE Set 4 = 25-19
What is the total for the set 2 of 25-18?,SELECT Total FROM table WHERE Set 2 = 25-18
What is the total for set 2 of 25-19?,SELECT Total FROM table WHERE Set 2 = 25-19
"What is set 3 when set 5 is na, set 1 is 21-25, and set 2 is 25-16?",SELECT Set 3 FROM table WHERE Set 5 = na AND Set 1 = 21-25 AND Set 2 = 25-16
"What is the set 1 for the date jun 26, and a set 2 of 25-16?",SELECT Set 1 FROM table WHERE Date = jun 26 AND Set 2 = 25-16
What is the total for set 2 17-25?,SELECT Total FROM table WHERE Set 2 = 17-25
"What Opponent has a Score that is 1-6, 3-6?","SELECT Opponent FROM table WHERE Score = 1-6, 3-6"
"What writer has mort drucker as the artist, an issue greater than 470, and law & order: svu as an actual title?",SELECT Writer FROM table WHERE Artist = mort drucker AND Issue > 470 AND Actual Title = law & order: svu
What date has ed as an actual title?,SELECT Date FROM table WHERE Actual Title = ed
What isssue has 7th heaven as an actual title?,SELECT Issue FROM table WHERE Actual Title = 7th heaven
What issue has mort drucker as the artist and february 2001 as the date?,SELECT Issue FROM table WHERE Artist = mort drucker AND Date = february 2001
"In what Week was the Attendance 39,434?","SELECT COUNT Week FROM table WHERE Attendance < 39,434"
"What is the first Week against Cincinnati Bengals with an Attendance greater than 58,615?","SELECT MIN Week FROM table WHERE Attendance > 58,615 AND Opponent = cincinnati bengals"
What year was the match were xavier malisse was the runner-up against lleyton hewitt?,SELECT Year FROM table WHERE Outcome = runner-up AND Opponent = lleyton hewitt
What year was the match against filippo volandri where xavier malisse was runner-up?,SELECT Year FROM table WHERE Outcome = runner-up AND Opponent = filippo volandri
"How many against have a difference of 6, with a played greater than 19?",SELECT SUM Against FROM table WHERE Difference = 6 AND Played > 19
"What is the lowest drawn that has a played greater than 19, with a position less than 2?",SELECT MIN Drawn FROM table WHERE Played > 19 AND Position < 2
"What is the average against that has a drawn less than 7, points greater than 22, and 19 for the played?",SELECT AVG Against FROM table WHERE Drawn < 7 AND Points > 22 AND Played = 19
When has a TV Time of fox 12:00 pm cdt?,SELECT Date FROM table WHERE TV Time = fox 12:00 pm cdt
When has a Week of 8?,SELECT Date FROM table WHERE Week = 8
Which Week has a Result of l 13-16 and an Opponent of at buffalo bills?,SELECT AVG Week FROM table WHERE Result = l 13-16 AND Opponent = at buffalo bills
What kind of TV Time that has a Result of w 24–10?,SELECT TV Time FROM table WHERE Result = w 24–10
What played at 8:00 when Grey's Anatomy played at 9:00 and Ugly Betty played at 8:30?,SELECT 8:00 FROM table WHERE 9:00 = grey's anatomy AND 8:30 = ugly betty
What played at 8:00 when there was local programming at 10:00 and Supernatural played at 9:00?,SELECT 8:00 FROM table WHERE 10:00 = local programming AND 9:00 = supernatural
What show played at 8:00 when Ugly Betty played at 8:30?,SELECT 8:00 FROM table WHERE 8:30 = ugly betty
When Grey's Anatomy aired at 9:30 what aired at 9:00?,SELECT 9:00 FROM table WHERE 9:30 = grey's anatomy
When My Name is Earl played at 8:00 what aired at 9:30?,SELECT 9:30 FROM table WHERE 8:00 = my name is earl
What was the division when Jim O'Brien was the head coach and the team finished 2nd in the division?,SELECT Div. FROM table WHERE Div. Finish = 2nd AND Head coach = jim o'brien
What is the name of the conference that K. C. Jones was a head coach in?,SELECT Conf. FROM table WHERE Head coach = k. c. jones
Who had the highest assists of the game on March 5?,SELECT High assists FROM table WHERE Date = march 5
What is the least amount of appearances by new zealand when they scored 4 goals?,SELECT MIN Appearances FROM table WHERE Goals = 4 AND Nationality = new zealand
how many appearances did batram suri category:articles with hcards have scoring less than 2 goals?,SELECT COUNT Appearances FROM table WHERE Name = batram suri category:articles with hcards AND Goals < 2
"What region has a 2002 population greater than 132,798, an area larger than 5,528.3, and the cachapoal province?","SELECT Region FROM table WHERE 2002 Population > 132,798 AND Area > 5,528.3 AND Province = cachapoal"
"What is the total 2002 population of the province with putre as the capital, less than 3 communes, and an area larger than 11,919.5?","SELECT COUNT 2002 Population FROM table WHERE No. of Communes < 3 AND Area > 11,919.5 AND Capital = putre"
What province has a v valparaíso region and an area of 927.2?,SELECT Province FROM table WHERE Region = v valparaíso AND Area = 927.2
What is the average area with valparaíso as the capital?,SELECT AVG Area FROM table WHERE Capital = valparaíso
"WHich Category in White has a Amerindian of 4,87%?","SELECT White FROM table WHERE Amerindian = 4,87%"
"WHich Category in White has a Black of 38,05%?","SELECT White FROM table WHERE Black = 38,05%"
Which Category in Brown has a Frequency of 0.08%?,SELECT Brown FROM table WHERE Frequency = 0.08%
"Which Category in Black has a Brown of 6,54%?","SELECT Black FROM table WHERE Brown = 6,54%"
What is the Capacity in use with an Annual change that is 21.8%?,SELECT Capacity in use FROM table WHERE Annual change = 21.8%
"How many Tries has Points for smaller than 137, and Tries against larger than 12?",SELECT COUNT Tries for FROM table WHERE Points for < 137 AND Tries against > 12
WHich Team that has Points against of 43?,SELECT Team FROM table WHERE Points against = 43
WHich Tries has a Team of pau and Points against larger than 103?,SELECT MIN Tries for FROM table WHERE Team = pau AND Points against > 103
"How many Points against has Tries for smaller than 14, and a Team of llanelli?",SELECT AVG Points against FROM table WHERE Tries for < 14 AND Team = llanelli
How many Tries against has a Try diff of –17 and Points for smaller than 80?,SELECT COUNT Tries against FROM table WHERE Try diff = –17 AND Points for < 80
Which player was the forward?,SELECT Player FROM table WHERE Position = forward
Which years in Orlando are featured with the center position?,SELECT Years in Orlando FROM table WHERE Position = center
Which position was in Orlando in 2000?,SELECT Position FROM table WHERE Years in Orlando = 2000
Who were the winners of the Women's Doubles in the years after 2009?,SELECT Women's doubles FROM table WHERE Year > 2009
Who were the Men's doubles of the years that had Kristína Ludíková as Women's singles after the year 2008?,SELECT Men's doubles FROM table WHERE Women's singles = kristína ludíková AND Year > 2008
What is the Name with Goals that are 135?,SELECT Name FROM table WHERE Goals = 135
Which American Labor candidate ran against Democratic candidate Robert F. Wagner?,SELECT American Labor ticket FROM table WHERE Democratic ticket = robert f. wagner
Which Socialist candidate ran against American Labor candidate Caroline O'Day?,SELECT Socialist ticket FROM table WHERE American Labor ticket = caroline o'day
Which Democrtic candidate ran against the Socialist candidate Edna Mitchell Blue?,SELECT Democratic ticket FROM table WHERE Socialist ticket = edna mitchell blue
Which American Labor candidate is running against the Socialist candidate Herman J. Hahn?,SELECT American Labor ticket FROM table WHERE Socialist ticket = herman j. hahn
Which Republican ran against the American Labor candidate Matthew J. Merritt?,SELECT Republican ticket FROM table WHERE American Labor ticket = matthew j. merritt
Which American Labor candidate ran against Republican Thomas E. Dewey?,SELECT American Labor ticket FROM table WHERE Republican ticket = thomas e. dewey
Who is the Opponent in the final after 1983 with an Outcome of runner-up?,SELECT Opponent in the final FROM table WHERE Outcome = runner-up AND Date > 1983
"What Opponent in the final had a match with a Score in the final of 7–5, 6–2?","SELECT Opponent in the final FROM table WHERE Score in the final = 7–5, 6–2"
What is the Championship with Vitas Gerulaitis as Opponent in the final in a match on Clay Surface?,SELECT Championship FROM table WHERE Surface = clay AND Opponent in the final = vitas gerulaitis
"What is the sum of percentage of marine area with an area of territorial waters of 72,144 and exclusive economic zone area less than 996,439?","SELECT SUM Percentage of marine area (forEEZ) FROM table WHERE Area (km²) Territorial waters = 72,144 AND Area (km²) Exclusive Economic Zone < 996,439"
What is the smallest percentage of marine area for Pacific Marine ecozone and percentage of total area greater than 3.1?,SELECT MIN Percentage of marine area (forEEZ) FROM table WHERE Ecozone = pacific marine AND Percentage of total area (forEEZ) > 3.1
"How many values for percentage of marine area are for the Atlantic marine ecozone with an exclusive economic zone area less than 996,439?","SELECT COUNT Percentage of marine area (forEEZ) FROM table WHERE Ecozone = atlantic marine AND Area (km²) Exclusive Economic Zone < 996,439"
"What is the average percentage of total area when the percentage of marine area is more than 39.3 and territorial waters area is less than 2,788,349?","SELECT AVG Percentage of total area (forEEZ) FROM table WHERE Percentage of marine area (forEEZ) > 39.3 AND Area (km²) Territorial waters < 2,788,349"
"What is the smallest area of territorial waters with an exclusive economic zone area more than 704,849 and a percentage of total area greater than 6.8?","SELECT MIN Area (km²) Territorial waters FROM table WHERE Area (km²) Exclusive Economic Zone > 704,849 AND Percentage of total area (forEEZ) > 6.8"
