question,sql
On what day did joe gibbs racing record a time of 1:53:26?,SELECT Date FROM table WHERE Team = Joe Gibbs Racing AND Race Time = 1:53:26
What is the average speed for filmar racing?,SELECT Average Speed (mph) FROM table WHERE Team = FILMAR Racing
List the race time for may 11.,SELECT Race Time FROM table WHERE Date = May 11
What is the total number of modern grannies performed?,SELECT COUNT Act FROM table WHERE Name/Name of Act = Modern Grannies
What is the name of the performance zhu xiaoming performed?,SELECT Act FROM table WHERE Name/Name of Act = Zhu Xiaoming
How many performers are 29 that made it to the semi finals?,SELECT Semifinal (Week) FROM table WHERE Age(s) = 29
What is the name of the zhou jinsong's hometown?,SELECT Hometown FROM table WHERE Name/Name of Act = Zhou Jinsong
"How many different production codes does the episode originally aired on October 18, 1984 have?","SELECT COUNT Production code FROM table WHERE Original air date = October 18, 1984"
What's the title of the episode with production code 104?,SELECT Title FROM table WHERE Production code = 104
"How many different titles does the episode originally aired on September 27, 1984 have?","SELECT COUNT Title FROM table WHERE Original air date = September 27, 1984"
"What's the production code of the episode originally aired on February 21, 1985?","SELECT MIN Production code FROM table WHERE Original air date = February 21, 1985"
"When did the episode titled ""Bad dreams"" air for the first time?","SELECT Original air date FROM table WHERE Title = ""Bad Dreams"""
"When did the episode titled ""Vanessa's new class"" air for the first time?","SELECT Original air date FROM table WHERE Title = ""Vanessa's New Class"""
when roberts 86' is the scorer what is the round?,SELECT Round FROM table WHERE Scorers = Roberts 86'
When semi final (2nd leg) is the round what is the highest attendance?,SELECT MAX Attendance FROM table WHERE Round = Semi Final (2nd leg)
When Mark Stimson started his job in 2007-08 what posiiton was the team on the table,SELECT Position in table FROM table WHERE Replaced by = Mark Stimson
"In football league one, what coach was hired as a replacement on 8 October 2007",SELECT Replaced by FROM table WHERE Date of vacancy = 8 October 2007
One 6 November 2007 what was the manner of departure for the coach release in football league one?,SELECT Manner of departure FROM table WHERE Date of appointment = 6 November 2007
What is the series number for the episode written by janet leahy?,SELECT MIN No. in series FROM table WHERE Written by = Janet Leahy
What was the air date of the episode with the production code of 322?,SELECT Original air date FROM table WHERE Production code = 322
"What is the series number for the episode directed by  jay sandrich that aired October 23, 1986?","SELECT MIN No. in series FROM table WHERE Directed by = Jay Sandrich AND Original air date = October 23, 1986"
"Who wrote the episode titled ""man talk""?","SELECT Written by FROM table WHERE Title = ""Man Talk"""
What are the title(s) of episodes directed by david solomon and written by marti noxon?,SELECT Title FROM table WHERE Directed by = David Solomon AND Written by = Marti Noxon
What was the number of episodes whose production code is 7ABB21?,SELECT COUNT # FROM table WHERE Production code = 7ABB21
Who wrote episode number 18?,SELECT Written by FROM table WHERE # = 18
Name the tries for when L is less than 2.0,SELECT Tries for FROM table WHERE L < 2.0
Name the points for for when try diff is +19,SELECT Points for FROM table WHERE Try diff = +19
Name the most points for when tries against is 8,SELECT MAX Points for FROM table WHERE Tries against = 8
What is the most recent year shown for Betty Stove?,SELECT MAX Year FROM table
Who was Betty's partner when the surface is hard?,SELECT Partner FROM table WHERE Surface = Hard
What is the lowest number of drawn games by a team?,SELECT MIN Drawn FROM table
How many points did the team that won 5 games make?,SELECT Pts For FROM table WHERE Won = 5
How many points does the club that had 45 points against it have?,SELECT Points FROM table WHERE Pts Agst = 45
When gray wolves is the team nickname how many institutions are there?,SELECT COUNT Institution FROM table WHERE Team Nickname = Gray Wolves
"When sylvania, oh is the location what is the team nickname?","SELECT Team Nickname FROM table WHERE Location = Sylvania, OH"
"When indianapolis, indiana is the location what is the institution?","SELECT Institution FROM table WHERE Location = Indianapolis, Indiana"
When private/ nonsectarian is the the affiliation what is the team nickname?,SELECT Team Nickname FROM table WHERE Affiliation = Private/ Nonsectarian
4512 is the enrollment what is the team nickname?,SELECT Team Nickname FROM table WHERE Enrollment = 4512
What championship was played with Allan Stone as a partner?,SELECT Championship FROM table WHERE Partner = Allan Stone
How many different partners played in the finale in 1973?,SELECT COUNT Partner FROM table WHERE Year = 1973
What was the score in the final played with Fred McNair as partner?,SELECT Score in the final FROM table WHERE Partner = Fred McNair
What was the orginal air date for episodes with production code 2acx12?,SELECT Original air date FROM table WHERE Prod. code = 2ACX12
Who wrote the episode with production code 2acx12?,SELECT Written by FROM table WHERE Prod. code = 2ACX12
What numbered episode was directed by greg colton and written by patrick meighan?,SELECT No. (episode #) FROM table WHERE Directed by = Greg Colton AND Written by = Patrick Meighan
Who directed # (season #) is 1 ( 2 )?,SELECT Directed by FROM table WHERE # (season #) = 1 ( 2 )
Who is everyone on the men's doubles when men's singles is Ma Wenge?,SELECT Mens Doubles FROM table WHERE Mens Singles = Ma Wenge
Who are all men's doubles when men's singles is Jean-Michel Saive?,SELECT Mens Doubles FROM table WHERE Mens Singles = Jean-Michel Saive
Who are all men's doubles when men's singles is Jean-Michel Saive?,SELECT Mens Doubles FROM table WHERE Mens Singles = Jean-Michel Saive
Who are all hosts when men's singles is Ma Wenge?,SELECT Host FROM table WHERE Mens Singles = Ma Wenge
How many people are women's singles in the season of 2000/01?,SELECT COUNT Womens Singles FROM table WHERE Season = 2000/01
Name the winners of the mens doubles in the season of 1963/64.,SELECT Mens Doubles FROM table WHERE Season = 1963/64
Who was the director of the episode with series number 116?,SELECT Directed by FROM table WHERE No. in series = 116
"Who's the writer of the episode titled ""Safe Haven""?","SELECT Written by FROM table WHERE Title = ""Safe Haven"""
What's the title of the episode seen by 12.85 millions of people in the US?,SELECT Title FROM table WHERE U.S. viewers (millions) = 12.85
"How many different people wrote the episode titled ""Reflection of Desire""?","SELECT COUNT Written by FROM table WHERE Title = ""Reflection of Desire"""
How many episodes had 11.86 million US viewers?,SELECT COUNT No. in Series FROM table WHERE U.S. viewers (millions) = 11.86
What is the title(s) of episodes written by aron eli coleite?,SELECT Title FROM table WHERE Written by = Aron Eli Coleite
What are the original air date(s) for episodes written by aron eli coleite?,SELECT Original air date FROM table WHERE Written by = Aron Eli Coleite
"How many episodes were titled ""second chances""?","SELECT COUNT U.S. viewers (millions) FROM table WHERE Title = ""Second Chances"""
how many producers are responsible for the song 'calling out to marlboro?,SELECT COUNT Producer (s) FROM table WHERE Song (s) = Calling Out to Marlboro
what was the first year that kid creole and the coconuts recorded with I Too Have Seen The Woods / Sire Records?,SELECT MIN Year FROM table WHERE Artist = Kid Creole and the Coconuts
How many seasons are there with Formula Holden?,SELECT COUNT Seasons FROM table WHERE Series = Formula Holden
How many poles are there with 2 races?,SELECT MAX Poles FROM table WHERE Races = 2
What's the most amount of point finishes for v8supercar?,SELECT MAX Point Finishes (Non-podium) FROM table WHERE Series = V8Supercar
How many people had high rebounds in game 14?,SELECT COUNT High rebounds FROM table WHERE Game = 14
What is every score when the date is January 2?,SELECT Score FROM table WHERE Date = January 2
What was the highest number of students in attendance for the university of north texas?,SELECT MAX Enrollment FROM table WHERE Institution = University of North Texas
What is the mascot for texas tech university?,SELECT Team Nickname FROM table WHERE Institution = Texas Tech University
What is the total enrollment for private/ disciples of christ?,SELECT Enrollment FROM table WHERE Affiliation = Private/ Disciples of Christ
"How many mascotts are there for college station, texas","SELECT COUNT Team Nickname FROM table WHERE Location = College Station, Texas"
List the highest number of students in attendance for the institution that started in 1923.,SELECT MAX Enrollment FROM table WHERE Founded = 1923
How many next in lines had heirs of Archduke Karl?,SELECT COUNT Next in line FROM table WHERE Heir = Archduke Karl
"Which team has a song based on  ""wee deoch an doris""?","SELECT Club name FROM table WHERE Basis for team song = ""Wee Deoch an Doris"""
Name the team that has a song writer named larry spokes.,SELECT Club name FROM table WHERE Writer/composer = Larry Spokes
How man teams have a writer named harry angus?,SELECT COUNT Name of team song FROM table WHERE Writer/composer = Harry Angus
Name the team anthem that was written by quentin eyers and les kaczmarek.,SELECT Name of team song FROM table WHERE Writer/composer = Quentin Eyers and Les Kaczmarek
How many team songs does fremantle have?,SELECT COUNT Basis for team song FROM table WHERE Club name = Fremantle
What is the name of the team song written by ken walther?,SELECT Basis for team song FROM table WHERE Writer/composer = Ken Walther
In how many different years was the team nicknamed Comets founded?,SELECT COUNT Founded FROM table WHERE Team Nickname = Comets
What's the nickname of the team with enrollment of 40747?,SELECT Team Nickname FROM table WHERE Enrollment = 40747
"What school is located in Huntsville, Texas?","SELECT Institution FROM table WHERE Location = Huntsville, Texas"
How many students are enrolled in the team nicknamed Comets?,SELECT Enrollment FROM table WHERE Team Nickname = Comets
Name the number of tenants for russia at the saransk stadium,SELECT COUNT Tenant FROM table WHERE Country = Russia AND Stadium = Saransk Stadium
Name the country for lusail national stadium,SELECT Country FROM table WHERE Stadium = Lusail National Stadium
Name the city for los angeles stadium,SELECT City FROM table WHERE Stadium = Los Angeles Stadium
Name the stadium for nizhny novgorod,SELECT Stadium FROM table WHERE City = Nizhny Novgorod
Name the country for athens,SELECT COUNT Country FROM table WHERE City = Athens
When did the episode 1.13 air for the first time?,SELECT Date Aired FROM table WHERE Episode = 1.13
What's the weekly rank of episode 1.03?,SELECT Weekly Rank FROM table WHERE Episode = 1.03
What is the rating of episode 1.04?,SELECT Rating FROM table WHERE Episode = 1.04
How many items are listed under caps when burnley is the club team?,SELECT COUNT Cap(s) FROM table WHERE Club(s) = Burnley
What club did the championship player come from who had 10 goals?,SELECT Club(s) FROM table WHERE Goal(s) = 10
How many goals did the player from Ipswich town score?,SELECT MIN Goal(s) FROM table WHERE Club(s) = Ipswich Town
When 16 is the cap who is the player?,SELECT Player FROM table WHERE Cap(s) = 16
When 2010 v australia is the interantional debut what is the club?,SELECT Club(s) FROM table WHERE International Debut = 2010 v Australia
When winston reid category:articles with hcards is the player what is the club?,SELECT Club(s) FROM table WHERE Player = Winston Reid Category:Articles with hCards
When tommy smith category:articles with hcards is the player and 1 is the goal how many cap(s) are there?,SELECT COUNT Cap(s) FROM table WHERE Goal(s) = 1 AND Player = Tommy Smith Category:Articles with hCards
When  rory fallon category:articles with hcards is the player when is the international debut?,SELECT International Debut FROM table WHERE Player = Rory Fallon Category:Articles with hCards
What is th title of the episode written by Nick Thiel?,SELECT Title FROM table WHERE Written by = Nick Thiel
How many million u.s. viewers watched the episode with a production code of 2t7004?,SELECT U.S. viewers (millions) FROM table WHERE Production code = 2T7004
What is the name of the episode that was directed by Dennis Smith?,SELECT Title FROM table WHERE Directed by = Dennis Smith
"What date did ""The runner"" originally air on?","SELECT Original air date FROM table WHERE Title = ""The Runner"""
What is the name of the episode nick thiel wrote?,SELECT Title FROM table WHERE Written by = Nick Thiel
How many site entries are there at 3:30pm and the visiting team is coastal carolina?,SELECT COUNT Site FROM table WHERE Time = 3:30pm AND Visiting team = Coastal Carolina
What is the result when the visiting team is syracuse?,SELECT Result FROM table WHERE Visiting team = Syracuse
When svein tuft is the winner what is the highest stage?,SELECT MAX Stage FROM table WHERE Winner = Svein Tuft
when svein tuft is the winner how many stages are there?,SELECT COUNT Stage FROM table WHERE Winner = Svein Tuft
when hayden roulston is the winner what is the team classification?,SELECT Team classification FROM table WHERE Winner = Hayden Roulston
When michael reihs is the mountains classification what is the stage?,SELECT Stage FROM table WHERE Mountains classification = Michael Reihs
When michael van stayen is the points classification what is the team classification?,SELECT Team classification FROM table WHERE Points classification = Michael Van Stayen
When hayden roulston is the winner what is the stage?,SELECT Stage FROM table WHERE Winner = Hayden Roulston
What date was the game where Texas Southern was the visiting team?,SELECT Date FROM table WHERE Visiting team = Texas Southern
How many Connecticut home games were broadcast?,SELECT COUNT Broadcast FROM table WHERE Home team = Connecticut
In what facility was Pittsburgh's home game played?,SELECT Site FROM table WHERE Home team = Pittsburgh
What was the final score of Washington's home game?,SELECT Result FROM table WHERE Home team = Washington
"Where is the team that has a stadium capable of a capacity of 10,517 5,006 located?","SELECT Location FROM table WHERE Capacity = 10,517 5,006"
Where is the home venue of the team founded in 1993?,SELECT Home Venue FROM table WHERE Founded = 1993
How long has the team who owns North Shore Events Centre Vector Arena been active?,SELECT Years Active FROM table WHERE Home Venue = North Shore Events Centre Vector Arena
What is the capacity for the Home Venue of the New Zealand Breakers club?,SELECT Capacity FROM table WHERE Club = New Zealand Breakers
"Who directed ""From Russia With Love""?","SELECT Directed by FROM table WHERE Title = ""From Russia With Love"""
How many episodes were directed by Jeff Melman and 1.21million viewers?,SELECT MIN No. in season FROM table WHERE Directed by = Jeff Melman AND U.S. viewers (millions) = 1.21
What air date had 1.01 million U.S. viewers?,SELECT Original air date FROM table WHERE U.S. viewers (millions) = 1.01
Name the aircraft type for  furstenau/vorden,SELECT Aircraft Type FROM table WHERE Geschwader Base = Furstenau/Vorden
Name the parent unit for ludwig franzisket,SELECT Parent unit FROM table WHERE Commanding Officer = Ludwig Franzisket
Name the aircraft type for jagdgeschwader 6,SELECT Aircraft Type FROM table WHERE Parent unit = Jagdgeschwader 6
Name the aircraft type for  jagdgeschwader 26,SELECT Aircraft Type FROM table WHERE Parent unit = Jagdgeschwader 26
Name the parent unit for josef priller,SELECT Parent unit FROM table WHERE Commanding Officer = Josef Priller
"Name who directed the episode  ""bro-lo el cuñado""","SELECT Directed by FROM table WHERE Title = ""Bro-Lo El Cuñado"""
Name the production code for number 8,SELECT Production code FROM table WHERE # = 8
Name the least number for xle02007,SELECT MIN No. FROM table WHERE Production code = XLE02007
Who wrote the episode with the code xle05012?,SELECT Written by FROM table WHERE Production code = XLE05012
what are the numbers of episodes that had 0.79 million US views?,SELECT # FROM table WHERE U.S. viewers (million) = 0.79
What female fenced with a saber on the team that had an average fencer rank of 3.5?,SELECT Female saber FROM table WHERE Average fencers rank = 3.5
What team had an average fencer rank of 1.33?,SELECT Team FROM table WHERE Average fencers rank = 1.33
"What is the name of the corporation that incorporated on october 15, 1955?","SELECT Corporate name FROM table WHERE Incorporation date (city) = October 15, 1955"
"What is the area of the corporation named the powell river, the corporation of the city of?","SELECT Area (km²) FROM table WHERE Corporate name = Powell River, The Corporation of the City of"
How many Area's are there for Armstrong?,SELECT COUNT Area (km²) FROM table WHERE Name = Armstrong
"What is the name of the city which incorporated on july 16, 1860?","SELECT Name FROM table WHERE Incorporation date (city) = July 16, 1860"
What is the name of the corporation with an area of 15.63 km?,SELECT Corporate name FROM table WHERE Area (km²) = 15.63
"How many areas are there for the corporation named fort st. john, city of?","SELECT COUNT Area (km²) FROM table WHERE Corporate name = Fort St. John, City of"
What was Emma Bunton's score for the performance with a total score of 22?,SELECT Emma Bunton FROM table WHERE Total = 22
What was the total score when the guest judge gave a score of 10?,SELECT Total FROM table WHERE Guest Judge = 10
"how many millions of north american viewers had the episode called ""smother""? ","SELECT U.S. viewers (million) FROM table WHERE Title = ""Smother"""
what is the number of  the episode in the season whose production code is 101? ,SELECT COUNT No. FROM table WHERE Production code = 101
During what conference is North Carolina listed as the tournament winner?,SELECT Conference FROM table WHERE Tournament Winner = North Carolina
During the Big Seven Conference which team was the regular season winner?,SELECT Regular Season Winner FROM table WHERE Conference = Big Seven Conference
What tournament venue is listed during the Missouri Valley Conference?,SELECT Tournament Venue (City) FROM table WHERE Conference = Missouri Valley Conference
During the Mid-American Conference who is listed as the tournament winner?,SELECT Tournament Winner FROM table WHERE Conference = Mid-American Conference
"When Yale is listed as the regular season winner, what tournament venue is given?",SELECT Tournament Venue (City) FROM table WHERE Regular Season Winner = Yale
How many entries for conference tournament are listed when Texas Western is the regular season winner?,SELECT COUNT Conference Tournament FROM table WHERE Regular Season Winner = Texas Western
Which team drafted the player from the HC Lada Togliatti (Russia)?,SELECT NHL team FROM table WHERE College/junior/club team = HC Lada Togliatti (Russia)
who is the person that plays left wing and is from canada that plays on the st. louis blues,SELECT Player FROM table WHERE Position = Left Wing AND Nationality = Canada AND NHL team = St. Louis Blues
what is the overall number of chosen ideas where the person is scott parker,SELECT COUNT Pick FROM table WHERE Player = Scott Parker
what is the number of the chosen club where the hc dukla trenčín (slovakia) is from,SELECT COUNT Pick FROM table WHERE College/junior/club team = HC Dukla Trenčín (Slovakia)
How many players were drafted by the Edmonton Oilers?,SELECT COUNT Player FROM table WHERE NHL team = Edmonton Oilers
Who was drafted by the Washington Capitals?,SELECT Player FROM table WHERE NHL team = Washington Capitals
Which team drafted Travis Brigley?,SELECT NHL team FROM table WHERE Player = Travis Brigley
What is the minimum pick of a centre from the Czech Republic?,SELECT MIN Pick FROM table WHERE Position = Centre AND Nationality = Czech Republic
Which player made exactly 223 passes?,SELECT Player FROM table WHERE Passes = 223
What is the fewest minutes played for the player with exactly 638 good passes?,SELECT MIN Mins played FROM table WHERE Good passes = 638
What is the most number of assists for players with exactly 25 games played?,SELECT MAX Assists FROM table WHERE Games played = 25
What is the largest number of passes for players starting exactly 34 games?,SELECT MAX Passes FROM table WHERE Starting = 34
When καθ are the letters what is the nickname?,SELECT Nickname FROM table WHERE Letters = ΚΑΘ
When 1873-12-25 is the founding date how many organizations are there?,SELECT COUNT Organization FROM table WHERE Founding Date = 1873-12-25
When 1872-10-10 is the founding date what are the canadian chapters?,SELECT Canadian Chapters FROM table WHERE Founding Date = 1872-10-10
"When 1 active, 1 inactive is the canadian chapters how many founding dates are there?","SELECT COUNT Founding Date FROM table WHERE Canadian Chapters = 1 Active, 1 Inactive"
when was the ending time where the enemy met in the iron bowl,SELECT Last Meeting FROM table WHERE Name of Rivalry = Iron Bowl
what was the lowest number that auburn triumphed where the activities took part was 92,SELECT MIN AU Won FROM table WHERE Games Played = 92
what are all the adversary where the beginning is 1899,SELECT Rival FROM table WHERE First Meeting = 1899
what is the length where the time is 2009,SELECT Streak FROM table WHERE Last Meeting = 2009
What was the distance in the round where the supporter was champ car world series ( grand prix of cleveland ) and the tc winning car was pierre kleinubing?,SELECT Distance FROM table WHERE Supporting = Champ Car World Series ( Grand Prix of Cleveland ) AND TC Winning Car = Pierre Kleinubing
What is the earliest round where the gt winning car is max angelelli?,SELECT MIN Rnd FROM table WHERE GT Winning Car = Max Angelelli
Who was supporting in round 1 where the gt winning car was dodge viper?,SELECT Supporting FROM table WHERE GT Winning Car = Dodge Viper AND Rnd = 1
Who was supporting in the round when the gt winning car was dino crescentini?,SELECT Supporting FROM table WHERE GT Winning Car = Dino Crescentini
"How many writers wrote the episode ""Woke Up Dead""?","SELECT COUNT Written by FROM table WHERE Title = ""Woke Up Dead"""
Who wrote the episode with production code 2j5568?,SELECT Written by FROM table WHERE Production code = 2J5568
Who directed the episode watched by 2.01 million US viewers?,SELECT Directed by FROM table WHERE U.S. viewers (million) = 2.01
How many divisions in bowling ? ,SELECT # of Divisions FROM table WHERE Sport = Bowling
How many 7th season episodes had 2nd season viewerships of 6 594 469?,SELECT COUNT 7th season FROM table WHERE 2nd season = 6 594 469
How many first tournaments were winter sports with exactly 1 division?,SELECT COUNT 1st Tournament FROM table WHERE Season = Winter AND # of Divisions = 1
Where was the 2011-2012 soccer state tournament held?,SELECT 2011-2012 State Tournament Location FROM table WHERE Sport = Soccer
How many first tournaments are associated with bowling?,SELECT COUNT 1st Tournament FROM table WHERE Sport = Bowling
How many times is the player vaughn taylor listed?,SELECT COUNT Before FROM table WHERE Player = Vaughn Taylor
What is the lowest after when the player is adam scott?,SELECT MIN After FROM table WHERE Player = Adam Scott
What is the country for the score 72-63-71-68=274?,SELECT Country FROM table WHERE Score = 72-63-71-68=274
What is the after for the player kevin streelman?,SELECT After FROM table WHERE Player = Kevin Streelman
What is the to par when the after is 33?,SELECT To par FROM table WHERE After = 33
What country is charley hoffman from?,SELECT Country FROM table WHERE Player = Charley Hoffman
What is the before for the score of 63-67-66-71=267?,SELECT MIN Before FROM table WHERE Score = 63-67-66-71=267
What is the to par for the winnings of 232500?,SELECT To par FROM table WHERE Winnings ($) = 232500
What were the winnings for the score of 66-64-67-71=268?,SELECT Winnings ($) FROM table WHERE Score = 66-64-67-71=268
What is the after for geoff ogilvy?,SELECT MAX After FROM table WHERE Player = Geoff Ogilvy
what is the most number where the person is luke donald,SELECT MAX Reset points FROM table WHERE Player = Luke Donald
what is the place where the person is luke donald,SELECT Country FROM table WHERE Player = Luke Donald
what is the person there the numbers is 2343,SELECT Player FROM table WHERE Points = 2343
what is the number of pieces where the person is charley hoffman,SELECT COUNT Reset points FROM table WHERE Player = Charley Hoffman
what is the number of people where the pieces is 3015,SELECT COUNT Player FROM table WHERE Points = 3015
Which team drafted Ron Annear? ,SELECT NHL team FROM table WHERE Player = Ron Annear
Which team drafted Joakim Persson?,SELECT NHL team FROM table WHERE Player = Joakim Persson
Which team drafted a player from HC Slavia Praha (Czechoslovakia)? ,SELECT NHL team FROM table WHERE College/junior/club team = HC Slavia Praha (Czechoslovakia)
Which player was drafted by the New York Rangers? ,SELECT Player FROM table WHERE NHL team = New York Rangers
Which team drafted Michael Orn?,SELECT NHL team FROM table WHERE Player = Michael Orn
What position was the player who was drafted by the Washington Capitals? ,SELECT Position FROM table WHERE NHL team = Washington Capitals
What is Timo Lehkonen's highest pick number?,SELECT MAX Pick # FROM table WHERE Player = Timo Lehkonen
What college/junior/club team played right wing position with NHL team Chicago Black Hawks?,SELECT College/junior/club team FROM table WHERE Position = Right Wing AND NHL team = Chicago Black Hawks
How many college/junior/club teams are from Sweden?,SELECT COUNT College/junior/club team FROM table WHERE Nationality = Sweden
What is Robert Dirk's nationality?,SELECT Nationality FROM table WHERE Player = Robert Dirk
What country is Trent Yawney from?,SELECT Nationality FROM table WHERE Player = Trent Yawney
