question,sql
Which province has the partido Socialista del Pueblo Extremeño party?,SELECT Province FROM table WHERE Party = partido socialista del pueblo extremeño
When was the Partido radical party in Madrid registered?,SELECT Date of registration FROM table WHERE Province = madrid AND Party = partido radical
Which province is Pamplona located in?,SELECT Province FROM table WHERE City = pamplona
On what date was the Canarian Workers Socialist Union registered?,SELECT Date of registration FROM table WHERE Name in English = canarian workers socialist union
"What is the lowest rank of Hungary where there was a total of 8 medals, including 2 silver?",SELECT MIN Rank FROM table WHERE Total = 8 AND Nation = hungary AND Silver > 2
What is the highest rank of Great Britain who has less than 16 bronze?,SELECT MAX Rank FROM table WHERE Nation = great britain AND Bronze < 16
What was the injured entry for the row with a killed entry of 29?,SELECT Injured FROM table WHERE Killed = 29
"What location has a killed of 100.9, and a year later than 1993?",SELECT Location FROM table WHERE Year > 1993 AND Killed = 100.9
What was the injured entry for Venezuela?,SELECT Injured FROM table WHERE Country = venezuela
"Which season had a season finale of May 13, 2012?","SELECT SUM Season FROM table WHERE Season finale = may 13, 2012"
"How many viewers (in millions) were there for the season premiere on September 26, 2010?","SELECT Viewers (in millions) FROM table WHERE Season premiere = september 26, 2010"
How old were Mitchell & Jessica when they danced the Cha-Cha-Cha?,SELECT Ages FROM table WHERE Dance = cha-cha-cha AND Pair = mitchell & jessica
"Who danced the Cha-Cha-Cha on November 18, 2008?","SELECT Pair FROM table WHERE Dance = cha-cha-cha AND Date = november 18, 2008"
"Who danced the Samba on October 14, 2008?","SELECT Pair FROM table WHERE Date = october 14, 2008 AND Dance = samba"
What was the pic for Canada for player Yvon Bouillon earlier than 1974?,SELECT AVG Pick FROM table WHERE Nationality = canada AND Year < 1974 AND Player = yvon bouillon
What was the competition when the score was 3-0?,SELECT Competition FROM table WHERE Score = 3-0
Akin Ayodele drafted before round 7 plays what position?,SELECT Position FROM table WHERE Round < 7 AND Name = akin ayodele
"What is the total overall for the pick that went before round 4, who went to Tennessee for college, and was picked at a number bigger than 9?",SELECT SUM Overall FROM table WHERE Round < 4 AND College = tennessee AND Pick # > 9
"What is the pick number average for the player who was drafted before round 7, and went to college at Tennessee?",SELECT AVG Pick # FROM table WHERE Round < 7 AND College = tennessee
What visiting team played at the home of the Chicago Black Hawks with a record of 1-1?,SELECT Visitor FROM table WHERE Home = chicago black hawks AND Record = 1-1
What home team has a record of 4-3?,SELECT Home FROM table WHERE Record = 4-3
What visiting team has a record of 4-3?,SELECT Visitor FROM table WHERE Record = 4-3
"What is the highest league up with less than 3 championships, a total less than 2, and a FA cup larger than 0?",SELECT MAX League Cup FROM table WHERE Championship < 3 AND Total < 2 AND FA Cup > 0
What is the average total for less than 1 championship?,SELECT AVG Total FROM table WHERE Championship < 1
"What i the total number of championships less than 2, and a league cup larger than 1?",SELECT COUNT Total FROM table WHERE Championship < 2 AND League Cup > 1
"What home team has a score of 2–1, when the away team was Telford United?",SELECT Home team FROM table WHERE Score = 2–1 AND Away team = telford united
What was the score when the way team was Wrexham?,SELECT Score FROM table WHERE Away team = wrexham
What is the home team when the Tie no is 1?,SELECT Home team FROM table WHERE Tie no = 1
What was Eduardo Romero's score?,SELECT Score FROM table WHERE Player = eduardo romero
Where was the score 67-71-70=208?,SELECT Place FROM table WHERE Score = 67-71-70=208
What was the score when Fred Couples played in the United States and placed t9?,SELECT Score FROM table WHERE Country = united states AND Place = t9 AND Player = fred couples
What country does Gary Koch play for?,SELECT Country FROM table WHERE Player = gary koch
Who plays for Zimbabwe?,SELECT Player FROM table WHERE Country = zimbabwe
What was the To par when the place was 4?,SELECT To par FROM table WHERE Place = 4
What is the current club with a position of sg/sf and a height less than 1.96?,SELECT Current Club FROM table WHERE Position = sg/sf AND Height < 1.96
What year was Rowan Barrett born?,SELECT Year born (Age) FROM table WHERE Player = rowan barrett
What is the lowest height for Rans Brempong?,SELECT MIN Height FROM table WHERE Player = rans brempong
When was the result 0–3?,SELECT Date FROM table WHERE Result = 0–3
What is the result of the match on 9 September 2009?,SELECT Result FROM table WHERE Date = 9 september 2009
What is the name of the player that was loaned out on 13 August 2008 ?,SELECT Name FROM table WHERE Date From = 13 august 2008
"When was febian brandy loaned out until, when was loaned out on 2 february 2009.?",SELECT Date To FROM table WHERE Name = febian brandy AND Date From = 2 february 2009
When was james chester loaned out until ?,SELECT Date To FROM table WHERE Name = james chester
Where did the player loaned out on 27 november 2008 move to ?,SELECT Moving To FROM table WHERE Date From = 27 november 2008
When was ron-robert zieler loaned out until ?,SELECT Date To FROM table WHERE Name = ron-robert zieler
"Where did the player in Pos mf, move to until 30 june 2009 ?",SELECT Moving To FROM table WHERE Date To = 30 june 2009 AND Pos. = mf
What is the name of the manager who was replaced by michael skibbe?,SELECT Name FROM table WHERE Replacement = michael skibbe
What is the club the used aykut kocaman as the replacement?,SELECT Club FROM table WHERE Replacement = aykut kocaman
What is the date of appointment of nejat biyedić?,SELECT Date of appointment FROM table WHERE Name = nejat biyedić
When did they play at the wachovia center?,SELECT Date FROM table WHERE Location/Attendance = wachovia center
What game number was played at amway arena?,SELECT Game FROM table WHERE Location/Attendance = amway arena
How many medals were won total for the country that won 1 silver and was ranked 2 or lower?,SELECT COUNT Total FROM table WHERE Silver = 1 AND Rank < 2
How many silvers did the country with more than 0 gold and a rank above 1 win that had a total less than 4?,SELECT COUNT Silver FROM table WHERE Gold > 0 AND Rank > 1 AND Total < 4
How many bronzes were won by the country with a total higher than 5?,SELECT SUM Bronze FROM table WHERE Total > 5
How many bronzes were won for the country that had a larger than 3 rank and a silver win count above 0?,SELECT SUM Bronze FROM table WHERE Rank > 3 AND Silver > 0
What is the highest value for Other that has CONCACAF value of 0 a U.S. Open Cup larger than 0?,SELECT MAX Other FROM table WHERE U.S. Open Cup > 0 AND CONCACAF = 0
"Which Subregion has a No P. of 4, and a Pop/Area (1/km²) of 534?",SELECT Subregion FROM table WHERE No P. = 4 AND Pop/Area (1/km²) = 534
"Which Pop/Area (1/km²) has a No P. larger than 1, and a Name of albergaria-a-velha?",SELECT AVG Pop/Area (1/km²) FROM table WHERE No P. > 1 AND Name = albergaria-a-velha
"Which Area (km²) is the lowest one that has a Population of 17,089?","SELECT MIN Area (km²) FROM table WHERE Pop. = 17,089"
Who was the home team on 4 February 1987 when Luton Town was away team and there was no replay?,SELECT Home team FROM table WHERE Tie no = replay AND Date = 4 february 1987 AND Away team = luton town
What was the score on 31 January 1987 with tie number 1?,SELECT Score FROM table WHERE Date = 31 january 1987 AND Tie no = 1
Who was the away team on 31 January 1987 when the home team was Wimbledon?,SELECT Away team FROM table WHERE Date = 31 january 1987 AND Home team = wimbledon
How high is Macedonia's highest point?,SELECT Height (ft) FROM table WHERE Country = macedonia
What is the theme with dani as the winner?,SELECT Theme FROM table WHERE Winner = dani
What are the notes of the patience theme?,SELECT Notes FROM table WHERE Theme = patience
what is the round when the position is (c)?,SELECT MAX Round FROM table WHERE Position = (c)
what is the round for jake gardiner?,SELECT AVG Round FROM table WHERE Player = jake gardiner
"what is the college/junior/club team (league) when the round is higher than 1, the nationality is canada and the position is (d)?",SELECT College/Junior/Club Team (League) FROM table WHERE Round > 1 AND Nationality = canada AND Position = (d)
"what is the position when the round is higher than 3, the nationality is united states and the player is nick pryor?",SELECT Position FROM table WHERE Round > 3 AND Nationality = united states AND Player = nick pryor
what is the college/junior/club team (league) when the position is (c) and the round is higher than 2?,SELECT College/Junior/Club Team (League) FROM table WHERE Position = (c) AND Round > 2
"When the team Heathmere of the South West DFL won more than 11 games, what is the maximum byes?",SELECT MAX Byes FROM table WHERE South West DFL = heathmere AND Wins > 11
"What is the most games lost when the against is greater than 1401, and the draws greater than 0?",SELECT MAX Losses FROM table WHERE Draws > 0 AND Against > 1401
"What is the maximum draws when less than 2514 is the against, and less than 0 byes?",SELECT MAX Draws FROM table WHERE Against < 2514 AND Byes < 0
What is the wins average when 17 games were lost?,SELECT AVG Wins FROM table WHERE Losses = 17
What stadium is in the city of Debrecen?,SELECT Stadium FROM table WHERE City = debrecen
"What is the number of silver when rank was 5, and a bronze was smaller than 14?",SELECT SUM Silver FROM table WHERE Rank = 5 AND Bronze < 14
"What is the highest bronze number when silver is 0, and the total is smaller than 1?",SELECT MAX Bronze FROM table WHERE Silver = 0 AND Total < 1
"What is the total when the nation was Argentina, and a Goldwas smaller than 0?",SELECT COUNT Total FROM table WHERE Nation = argentina AND Gold < 0
"What is the nation when bronze is less than 7, gold is larger than 0, total is larger than 7, and silver is smaller than 3?",SELECT Nation FROM table WHERE Bronze < 7 AND Gold > 0 AND Total > 7 AND Silver < 3
What date was the game against manchester city when they had a league position of 2nd?,SELECT Date FROM table WHERE H / A = a AND League position = 2nd AND Opponents = manchester city
What is the result F-A of the game on 6 march 1993?,SELECT Result F – A FROM table WHERE Date = 6 march 1993
What is the result F-A of the game on 3 may 1993?,SELECT Result F – A FROM table WHERE Date = 3 may 1993
"What is Tie no, when Date is ""18 Nov 1989"", and when Home Team is ""Doncaster Rovers""?",SELECT Tie no FROM table WHERE Date = 18 nov 1989 AND Home team = doncaster rovers
"What is Score, when Away Team is ""Yeovil Town""?",SELECT Score FROM table WHERE Away team = yeovil town
"What is Home Team, when Tie no is ""27""?",SELECT Home team FROM table WHERE Tie no = 27
"What is Date, when Tie no is ""37""?",SELECT Date FROM table WHERE Tie no = 37
"What is Home Team, when Date is ""22 Nov 1989"", and when Away Team is ""Bath City""?",SELECT Home team FROM table WHERE Date = 22 nov 1989 AND Away team = bath city
What year was the play-by-play for Don Earle?,SELECT Year FROM table WHERE Play-by-play = don earle
What is Tom Kite with a Score of 68's To Par?,SELECT To par FROM table WHERE Score = 68 AND Player = tom kite
What is Tom Kite's Place?,SELECT Place FROM table WHERE Player = tom kite
What is the televote points for 0 jury points and 23 draws?,SELECT Televote Points FROM table WHERE Jury Points = 0 AND Draw = 23
What district was a republican first elected in 2000?,SELECT District FROM table WHERE First elected = 2000 AND Party = republican
In what district was incumbent Russ Carnahan elected after 2000?,SELECT District FROM table WHERE First elected > 2000 AND Incumbent = russ carnahan
For which venue did Leicester City lose?,SELECT Venue FROM table WHERE Loser = leicester city
What season did Stoke City win?,SELECT Season FROM table WHERE Winner = stoke city
What was the attendance for St Andrew's?,SELECT Attendance FROM table WHERE Venue = st andrew's
What season did Wolverhampton Wanderers win?,SELECT Season FROM table WHERE Winner = wolverhampton wanderers
Which Call sign has an ERP W of 75?,SELECT Call sign FROM table WHERE ERP W = 75
Which Class has a Facility ID greater than 85076 and a Call Sign of K289au?,SELECT Class FROM table WHERE Facility ID > 85076 AND Call sign = k289au
What year was jack cole nominated?,SELECT Year FROM table WHERE Nominee = jack cole
What award ceremony was howard bay and patton campbell nominated?,SELECT Award Ceremony FROM table WHERE Nominee = howard bay and patton campbell
"What is Visitor, when Date is ""May 9""?",SELECT Visitor FROM table WHERE Date = may 9
"What is Score, when Home is ""Montreal Canadiens"", and when Date is ""May 16""?",SELECT Score FROM table WHERE Home = montreal canadiens AND Date = may 16
"What is Score, when Date is ""May 11""?",SELECT Score FROM table WHERE Date = may 11
"What is Visitor, when Home is ""Chicago Black Hawks"", and when Date is ""May 4""?",SELECT Visitor FROM table WHERE Home = chicago black hawks AND Date = may 4
"What is Score, when Record is ""2-0""?",SELECT Score FROM table WHERE Record = 2-0
Which tournament included the round played on 14 May?,SELECT Tournament FROM table WHERE Date = 14 may
Which round was played on 10 May?,SELECT Round FROM table WHERE Date = 10 may
what is the language when the points is more than 119 and the place is higher than 5?,SELECT Language FROM table WHERE Points > 119 AND Place > 5
what is the highest place when the national final is 4th and the points is less than 139?,SELECT MAX Place FROM table WHERE National final = 4th AND Points < 139
what is the lowest place when the language is croatian?,SELECT MIN Place FROM table WHERE Language = croatian
what is the language when the english translation is come to me?,SELECT Language FROM table WHERE English translation = come to me
"what is the song when the points is more than 64, the national final is 4th and draw is more than 3?",SELECT Song FROM table WHERE Points > 64 AND National final = 4th AND Draw > 3
"What is Category, when Result is ""Nominated"", when Award is ""Drama Desk Award"", and when Nominee is ""Nathan Lane""?",SELECT Category FROM table WHERE Result = nominated AND Award = drama desk award AND Nominee = nathan lane
"What is Category, when Result is ""Won"", and when Nominee is ""Bebe Neuwirth""?",SELECT Category FROM table WHERE Result = won AND Nominee = bebe neuwirth
"What is the total number of Year, when Result is ""Nominated"", when Category is ""Outstanding Actor in a Musical"", and when Award is ""Drama Desk Award""?",SELECT COUNT Year FROM table WHERE Result = nominated AND Category = outstanding actor in a musical AND Award = drama desk award
"What is the sum of Year, when Award is ""Outer Critics Circle Award"", and when Nominee is ""Nathan Lane""?",SELECT SUM Year FROM table WHERE Award = outer critics circle award AND Nominee = nathan lane
"What is Name, when Builder is ""Kerr Stuart""?",SELECT Name FROM table WHERE Builder = kerr stuart
"What is Built, when Works Number is ""717""?",SELECT Built FROM table WHERE Works Number = 717
"What is Type, when Works Number is ""unknown""?",SELECT Type FROM table WHERE Works Number = unknown
What is the circuit for the ADAC großer preis der tourenwagen race?,SELECT Circuit FROM table WHERE Race = adac großer preis der tourenwagen
What is the date that Fabrizio Giovanardi Christian Abt won?,SELECT Date FROM table WHERE Winning driver = fabrizio giovanardi christian abt
What home team has 16 as the tie no.?,SELECT Home team FROM table WHERE Tie no = 16
What score has hull city as the away team?,SELECT Score FROM table WHERE Away team = hull city
What away team has 12 as the tie no.?,SELECT Away team FROM table WHERE Tie no = 12
What date has 11 as the tie no.?,SELECT Date FROM table WHERE Tie no = 11
What home team has blackpool as the away team?,SELECT Home team FROM table WHERE Away team = blackpool
What was the surface when the opponent was sergiy stakhovsky mikhail youzhny?,SELECT Surface FROM table WHERE Opponents = sergiy stakhovsky mikhail youzhny
What was the score for the opponent lukáš dlouhý leander paes?,SELECT Score FROM table WHERE Opponents = lukáš dlouhý leander paes
What day was there a hard surface when the partner was Marc Gicquel?,SELECT Date FROM table WHERE Surface = hard AND Partner = marc gicquel
"What is the total (kg) when the snatch was 84, and bodyweight was less than 57.35?",SELECT AVG Total (kg) FROM table WHERE Snatch = 84 AND Bodyweight < 57.35
"What is the clean & jerk when the total (kg) is more than 204, and snatch is more than 98?",SELECT AVG Clean & Jerk FROM table WHERE Total (kg) > 204 AND Snatch > 98
"What is the total (kg when the bodyweight is more than 57.8, and the clean & jerk is less than 103?",SELECT SUM Total (kg) FROM table WHERE Bodyweight > 57.8 AND Clean & Jerk < 103
What is the Overall of the pick less than 20?,SELECT Overall FROM table WHERE Pick # < 20
What is the name of the cornerback from Wisconsin college?,SELECT Name FROM table WHERE Position = cornerback AND College = wisconsin
What college is Pat Thomas from?,SELECT College FROM table WHERE Name = pat thomas
"What is the best top-10 result when events are fewer than 39, top-5 is 1 and more than 5 cuts are made?",SELECT MAX Top-10 FROM table WHERE Events < 39 AND Top-5 = 1 AND Cuts made > 5
How many cuts made when the top-5 is greater than 1?,SELECT AVG Cuts made FROM table WHERE Top-5 > 1
What is the best top-5 when top-10 is 1 and there are more than 0 wins?,SELECT MAX Top-5 FROM table WHERE Top-10 = 1 AND Wins > 0
"What is the number of cuts made when the top-5 is 0, top-10 is 1 and events are fewer than 12?",SELECT AVG Cuts made FROM table WHERE Top-5 = 0 AND Top-10 = 1 AND Events < 12
"What was the 1st leg for Team 2, Leeds United?",SELECT 1st leg FROM table WHERE Team 2 = leeds united
"What was the 1st leg for Team 2, Slovan Liberec?",SELECT 1st leg FROM table WHERE Team 2 = slovan liberec
"Which Team 1, has Team 2, Slovan Liberec?",SELECT Team 1 FROM table WHERE Team 2 = slovan liberec
What is the date of the match with west bromwich albion as the home team?,SELECT Date FROM table WHERE Home team = west bromwich albion
What is the highest Apps of kairat after 2008 and a Level smaller than 1?,SELECT MAX Apps FROM table WHERE Season > 2008 AND Team = kairat AND Level < 1
What is the total Level with 27 Apps after 2006?,SELECT SUM Level FROM table WHERE Apps = 27 AND Season > 2006
What is the lowest Apps with more than 1 level?,SELECT MIN Apps FROM table WHERE Level > 1
what is the total levels in 2007?,SELECT SUM Level FROM table WHERE Season = 2007
"How many times is the award ceremony laurence olivier award, result is won and the nominee is imelda staunton?",SELECT COUNT Year FROM table WHERE Award Ceremony = laurence olivier award AND Result = won AND Nominee = imelda staunton
what is the result when the category is best sound design?,SELECT Result FROM table WHERE Category = best sound design
What's the total byes for more than 1 draw?,SELECT COUNT Byes FROM table WHERE Draws > 1
"What Hometown/School had a pick above 30, position of OF and team of Cleveland Indians?",SELECT Hometown/School FROM table WHERE Pick > 30 AND Position = of AND Team = cleveland indians
What's the highest pick for SS position?,SELECT MAX Pick FROM table WHERE Position = ss
What pick did the Minnesota Twins have?,SELECT AVG Pick FROM table WHERE Team = minnesota twins
"What is the average Draws, when Losses is less than 2?",SELECT AVG Draws FROM table WHERE Losses < 2
"What is the average Wins, when Against is less than 1786, when Losses is less than 4, and when Byes is less than 2?",SELECT AVG Wins FROM table WHERE Against < 1786 AND Losses < 4 AND Byes < 2
"What is Country, when Class / Type is ""Three masted full rigged ship""?",SELECT Country FROM table WHERE Class / type = three masted full rigged ship
"What is Builder, when Country is ""United Kingdom"", and when Location is ""Chatham, Kent""?","SELECT Builder FROM table WHERE Country = united kingdom AND Location = chatham, kent"
"What is Builder, when Ship is ""Arizona""?",SELECT Builder FROM table WHERE Ship = arizona
"What is Location, when Class / Type is ""Sloop""?",SELECT Location FROM table WHERE Class / type = sloop
"What is Country, when Builder is ""Sheerness Dockyard""?",SELECT Country FROM table WHERE Builder = sheerness dockyard
"What is Builder, when Location is ""Govan , Scotland""?","SELECT Builder FROM table WHERE Location = govan , scotland"
"How many ranks have 40 as the apps, with goals per match greater than 1?",SELECT SUM Rank FROM table WHERE Apps = 40 AND Goals per Match > 1
"What is the lowest rank that has goals per match less than 1.237, real madrid as the club, goals less than 53, with apps greater than 40?",SELECT MIN Rank FROM table WHERE Goals per Match < 1.237 AND Club = real madrid AND Goals < 53 AND Apps > 40
What was Britain's (2013) birthstone when the U.S (2013) birthstone was ruby?,SELECT Britain (2013) FROM table WHERE U.S. (2013) = ruby
What was the U.S birthstone in 1912 when in 2013 the birthstone was amethyst?,SELECT U.S. (1912) FROM table WHERE U.S. (2013) = amethyst
What was the U.S birthstone in the 15th-20th century when in 2013 it was amethyst?,SELECT 15th- 20th century FROM table WHERE U.S. (2013) = amethyst
Which month in 2013 did the U.S. use the ruby birthstone?,SELECT Month FROM table WHERE U.S. (2013) = ruby
"In 1912 when the U.S used sapphire, what was the Hindu birthstone?",SELECT Hindu FROM table WHERE U.S. (1912) = sapphire
What's the hometown of rachel muyot soriano?,SELECT Hometown FROM table WHERE Delegate = rachel muyot soriano
What's the latest year the miss internet www pageant had a result of second runner-up?,SELECT MAX Year FROM table WHERE Pageant = miss internet www AND Result = second runner-up
On what Date is Tie no 19?,SELECT Date FROM table WHERE Tie no = 19
What is the Ti no of the Walsall Home game?,SELECT Tie no FROM table WHERE Home team = walsall
What is the Date of Tie no 21?,SELECT Date FROM table WHERE Tie no = 21
Which race happened in 1948?,SELECT Race Title FROM table WHERE Year = 1948
Was the Grand Prix Watkins GLen that Miles Collier raced in before 1952 a championship?,SELECT Championship FROM table WHERE Year < 1952 AND Race Title = grand prix watkins glen AND Drivers = miles collier
Who drove in races in 1949?,SELECT Drivers FROM table WHERE Year = 1949
"What is the lowest Total, when Silver is greater than 7, and when Gold is greater than 73?",SELECT MIN Total FROM table WHERE Silver > 7 AND Gold > 73
"What is Total, when Silver is less than 65, when Bronze is greater than 4, and when Rank is ""4""?",SELECT Total FROM table WHERE Silver < 65 AND Bronze > 4 AND Rank = 4
"What is the average Silver, when Gold is less than 0?",SELECT AVG Silver FROM table WHERE Gold < 0
"What is Height, when Name is ""Manuela Zanchi""?",SELECT Height FROM table WHERE Name = manuela zanchi
"What is Pos., when Height is ""m (ft 6in)"", and when Name is ""Martina Miceli""?",SELECT Pos. FROM table WHERE Height = m (ft 6in) AND Name = martina miceli
Which opponent has a week less than 2?,SELECT Opponent FROM table WHERE Week < 2
"How many kills did basobas, florentino have?","SELECT MAX Killed FROM table WHERE Perpetrator = basobas, florentino"
"What is the average number of people killed with a Perpetrator of wirjo, 42?","SELECT AVG Killed FROM table WHERE Perpetrator = wirjo, 42"
How many are injured in Borneo?,SELECT Injured FROM table WHERE Location = borneo
How many points were scored by the player with 79 goals and who played 38 games?,SELECT Points FROM table WHERE Goals = 79 AND Games = 38
How many games were played by the player with 127 assists?,SELECT Games FROM table WHERE Assists = 127
How many games were played by the player who had 22 penalty minutes?,SELECT Games FROM table WHERE Pen. Min. = 22
How many assists did the player with 54 penalty minutes have?,SELECT Assists FROM table WHERE Pen. Min. = 54
What is John Davis's home town?,SELECT Hometown FROM table WHERE Name = john davis
What is the date of the 1500m freestyle event?,SELECT Date FROM table WHERE Event = 1500m freestyle
What is the nationality of the event with a 1:51.51 time?,SELECT Nationality FROM table WHERE Time = 1:51.51
What is the time of the 100m freestyle event?,SELECT Time FROM table WHERE Event = 100m freestyle
What is the date of the event with a 1:54.00 time?,SELECT Date FROM table WHERE Time = 1:54.00
What event is on 18 December 2009?,SELECT Event FROM table WHERE Date = 18 december 2009
Jimmie Lee Sloas was the composer for what album?,SELECT Album FROM table WHERE Composer(s) = jimmie lee sloas
Which composer had a CHR chart peak at #2?,SELECT Composer(s) FROM table WHERE CHR chart peak = 2
What was the date for Westport?,SELECT Date FROM table WHERE Venue = westport
What is the home team in week 1?,SELECT Home team FROM table WHERE Week = 1
In what week was the away team Auckland?,SELECT Week FROM table WHERE Away team = auckland
What is the venue for week 1?,SELECT Venue FROM table WHERE Week = 1
What is the sum of men's wheelchair from Ireland and more than 1 total?,SELECT SUM Men's Wheelchair FROM table WHERE Country = ireland AND Total > 1
"What is the average total for the Men's Open of 7, and the men's wheelchair more than 0?",SELECT AVG Total FROM table WHERE Men's Open = 7 AND Men's Wheelchair > 0
What is the title in 1991?,SELECT Title FROM table WHERE Year = 1991
In what City/State did the ATCC Round 4 series take place?,SELECT City / State FROM table WHERE Series = atcc round 4
In what City/State did the ATCC Round 4 series take place?,SELECT City / State FROM table WHERE Series = atcc round 4
Which series was won by Paul Morris?,SELECT Series FROM table WHERE Winner = paul morris
On which date did the Winfield Triple Challenge series take place?,SELECT Date FROM table WHERE Series = winfield triple challenge
What was the circuit for Team Peter Jackson Racing in the ATCC Round 4 series?,SELECT Circuit FROM table WHERE Team = peter jackson racing AND Series = atcc round 4
Which 2008/ 09 has a 1999/ 00 of non-ranking tournaments?,SELECT 2008/ 09 FROM table WHERE 1999/ 00 = non-ranking tournaments
"Which 1999/ 00 has a 2001/ 02 of lq, a 2006/ 07 of qf, and a 2005/ 06 of 1r?",SELECT 1999/ 00 FROM table WHERE 2001/ 02 = lq AND 2006/ 07 = qf AND 2005/ 06 = 1r
"Which 2001/ 02 has a 2002/ 03 of tournament not held, a 2007/ 08 of tournament not held, and a 2008/ 09 of non-ranking?",SELECT 2001/ 02 FROM table WHERE 2002/ 03 = tournament not held AND 2007/ 08 = tournament not held AND 2008/ 09 = non-ranking
"Which 2006/ 07 has a 2011/ 12 of tournament not held, a 2005/ 06 of tournament not held, and a 2002/ 03 of 1r?",SELECT 2006/ 07 FROM table WHERE 2011/ 12 = tournament not held AND 2005/ 06 = tournament not held AND 2002/ 03 = 1r
Which 2010/ 11 has a 2011/ 12 of former non-ranking tournaments?,SELECT 2010/ 11 FROM table WHERE 2011/ 12 = former non-ranking tournaments
"Which 2007/ 08 has a 2008/ 09 of tournament not held, a 2005/ 06 of tournament not held, and a 1999/ 00 of tournament not held?",SELECT 2007/ 08 FROM table WHERE 2008/ 09 = tournament not held AND 2005/ 06 = tournament not held AND 1999/ 00 = tournament not held
Which Player has a Team from of south shore kings?,SELECT Player FROM table WHERE Team from = south shore kings
Which NHL team has a League from of western hockey league and a Pick # smaller than 23 and a Team from of prince george cougars?,SELECT NHL team FROM table WHERE League from = western hockey league AND Pick # < 23 AND Team from = prince george cougars
Which Position has a Pick # smaller than 26 and a Player of jack campbell?,SELECT Position FROM table WHERE Pick # < 26 AND Player = jack campbell
How much money did Willie Klein take home from the game in which he had a to par score larger than 13?,SELECT SUM Money ( $ ) FROM table WHERE Player = willie klein AND To par > 13
"What week had an attendance more than 63,268 and Kansas City Chiefs as the opponent?","SELECT COUNT Week FROM table WHERE Attendance > 63,268 AND Opponent = kansas city chiefs"
"What was the attendance on September 11, 1988?","SELECT AVG Attendance FROM table WHERE Date = september 11, 1988"
What was the attendance on week 1?,SELECT Attendance FROM table WHERE Week = 1
What was the lowest win when there were 34 points and more than 13 draws?,SELECT MIN Wins FROM table WHERE Points = 34 AND Draws > 13
What was the highest win when there were more than 64 goals scored and a position smaller than 2?,SELECT MAX Wins FROM table WHERE Goals scored > 64 AND Position < 2
